GeneID	Length	X2018..BBB.WBO.B21.CV_sorted.bam	X2018..BBB.WBV.B70.CV_sorted.bam	X2018..BBO.BBO.B16.CV_sorted.bam	X2018..BBO.BBY.B27.CV_sorted.bam	X2018..BBO.WBO.B16.CV_sorted.bam	X2018..BBO.WBV.B64.CV_sorted.bam	X2018..BBR.BBB.B50.CV_sorted.bam	X2018..BBR.BBG.B38.CV_sorted.bam	X2018..BBR.BBY.B26.CV_sorted.bam	X2018..BBY.WBG.B42.CV_sorted.bam	X2018..BPO.BPO.O16.CV_sorted.bam	X2018..BPR.BPG.O38.CV_sorted.bam	X2018..BPR.BPR.O02.CV_sorted.bam	X2018..BPY.BPG.O42.CV_sorted.bam	X2018..BPY.BPY.O29.CV_sorted.bam	X2018..WBB.WBV.W69.CV_sorted.bam	X2018..WBG.BBB.W56.CV_sorted.bam	X2018..WBG.WBG.W44.CV_sorted.bam	X2018..WBO.BBR.W03.CV_sorted.bam	X2018..WBO.WBV.W64.CV_sorted.bam	X2018..WBR.BBY.W25.CV_sorted.bam	X2018..WBV.WBO.W23.CV_sorted.bam	X2018..WBV.WBR.W12.CV_sorted.bam	X2018..WBY.BBV.W65.CV_sorted.bam	X2018..WBY.BBY.W30.CV_sorted.bam	X2018..WPB.BPG.G45.CV_sorted.bam	X2018..WPO.BPO.G16.CV_sorted.bam	X2018..WPO.BPY.G28.CV_sorted.bam	X2018..WPR.BPY.G25.CV_sorted.bam	X2018..WPV.BPR.G11.CV_sorted.bam
LOC111105683	36014	0	1	4	1	12	1	1	0	6	1	0	1	0	0	0	6	7	0	0	0	1	1	0	1	1	6	2	0	2	0
LOC111105697	5556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111105692	2101	97	105	101	65	135	106	63	133	117	47	7	77	9	9	28	175	159	14	12	111	38	52	19	130	54	45	41	6	80	4
LOC111105690	3364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111105688	26305	427	421	262	157	342	425	145	316	290	58	30	179	22	25	62	411	263	66	34	299	105	84	34	220	193	142	84	40	164	7
LOC111105693	2731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111105686	13249	404	282	328	151	400	301	112	240	285	95	22	151	28	24	36	235	231	51	24	211	102	102	21	231	128	118	68	57	75	121
LOC111105684	47497	1	3	0	0	0	0	0	2	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
LOC111105694	2624	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109098	19609	34	32	75	42	31	61	31	89	56	7	2	63	6	4	16	69	76	6	1	38	8	17	4	42	38	17	11	2	10	4
LOC111105687	7936	12	28	22	9	24	23	5	4	27	0	0	10	0	1	1	32	18	2	1	41	1	3	2	0	2	22	1	0	3	2
LOC111105698	17599	2	2	30	47	45	1	0	4	0	6	1	0	0	0	0	0	2	0	0	2	8	0	0	13	17	0	0	1	22	3
LOC111105689	2418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111108615	26636	8	3	4	1	5	1	3	7	6	3	1	1	1	1	2	10	2	0	1	6	0	3	1	7	4	1	0	0	2	0
LOC111109099	29063	20	0	0	5	0	0	3	1	0	0	0	4	3	0	0	1	0	0	0	0	1	3	0	2	0	2	0	0	0	0
LOC111110517	9880	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110516	8836	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LOC111109100	1009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106315	10709	2	0	1	5	3	0	3	16	9	2	1	1	1	1	4	3	1	0	0	1	3	0	1	2	0	3	0	0	1	0
LOC111105762	7062	212	171	113	81	123	254	90	89	161	53	20	60	38	16	37	200	94	34	13	162	75	31	16	137	92	99	36	64	110	108
LOC111109101	2127	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109520	14386	15	54	47	14	49	49	16	38	52	11	4	34	3	2	12	82	6	8	5	33	8	19	2	25	24	17	21	10	22	1
LOC111106319	3697	5	4	3	2	2	3	1	4	0	0	0	0	0	0	1	0	6	0	2	6	0	2	0	4	4	3	1	1	3	0
LOC111110182	5138	100	136	101	67	189	120	53	81	89	25	9	52	6	3	12	136	47	8	6	89	12	55	6	44	41	32	45	3	75	2
LOC111107921	6469	87	68	138	66	143	112	43	78	89	14	20	73	16	25	33	100	84	11	6	92	40	26	10	68	48	57	30	127	19	2
LOC111110593	11943	1	0	2	0	1	2	0	3	0	2	0	2	4	0	1	7	0	1	1	0	0	3	0	6	0	0	1	0	0	0
LOC111107576	18809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111107577	9455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109102	624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109103	18926	0	0	3	3	22	4	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
LOC111110038	17340	2	1	11	2	3	4	2	1	6	0	0	3	0	0	3	4	5	1	0	5	0	1	1	3	4	1	2	0	2	0
LOC111106953	18376	219	235	190	153	231	202	124	199	272	54	19	151	35	16	44	200	162	61	8	238	60	81	25	228	192	124	45	6	106	7
LOC111106954	8776	8	8	20	32	8	12	5	19	4	1	0	31	3	0	5	19	13	5	2	11	9	2	3	41	10	6	2	0	7	1
LOC111106952	12009	96	58	45	47	69	43	28	74	77	15	6	48	4	3	14	83	36	8	5	58	14	30	11	40	38	37	8	0	45	0
LOC111106955	4579	88	102	64	43	68	128	28	75	82	10	15	49	9	3	22	121	37	17	5	56	28	43	16	85	43	28	32	25	51	3
LOC111109104	1550	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110624	2045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110510	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109565	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110676	5919	5	7	5	1	26	7	2	2	3	1	0	3	0	0	1	9	4	4	0	9	2	2	0	0	1	0	1	0	1	0
LOC111109106	2985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106484	1577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110607	3220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110606	1207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110605	2905	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110603	34265	206	193	166	98	267	188	78	162	142	50	37	77	30	10	40	199	163	28	15	180	54	69	14	116	64	71	68	9	112	3
LOC111110604	3300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110601	9545	267	272	120	121	322	227	86	113	169	54	13	74	25	8	36	203	142	22	26	161	20	33	26	132	90	126	66	5	111	7
LOC111110489	1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110325	2189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111105820	1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106432	1834	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	7	0	0	0	5	0	0	0	0	0	0	1	0	1	0
LOC111106431	1130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106433	5506	10	8	14	13	10	16	2	13	8	2	3	6	3	0	2	6	26	5	0	5	0	5	2	8	9	4	5	3	3	0
LOC111110013	12047	1	1	0	1	8	0	0	1	4	1	0	2	0	0	0	5	0	5	1	1	0	2	0	4	5	0	3	0	0	0
LOC111105776	1138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106012	2904	0	0	0	0	0	1	2	3	1	1	0	0	0	0	1	0	1	0	1	2	0	0	1	2	1	1	1	0	0	0
LOC111106655	5513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109893	3886	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109895	2984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109894	9229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109891	9356	1	1	0	3	0	10	1	39	0	1	0	0	0	1	8	26	33	2	0	2	0	0	0	5	13	3	0	0	0	0
LOC111109892	11470	0	0	1	0	0	1	1	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109897	1407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106020	5735	21	11	5	10	15	11	3	6	11	2	0	9	1	0	0	15	7	1	0	14	1	2	0	9	9	5	3	1	9	0
LOC111109107	606	14	26	5	7	16	23	9	9	34	2	1	5	0	0	2	18	17	5	1	17	0	4	1	11	12	2	9	4	14	0
LOC111109108	26015	42	29	20	16	58	21	20	59	31	15	4	34	5	4	14	49	43	6	2	24	5	30	2	36	15	12	13	0	16	0
LOC111106875	2369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109836	16482	12	7	2	3	2	0	0	0	5	0	1	0	0	0	0	2	1	0	0	2	2	0	0	6	5	2	1	1	7	0
LOC111109109	1314	2	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	8	0	6	0	0	2	3	0	0	0	0
LOC111109110	10967	7	1	1	4	0	1	6	2	3	0	0	0	3	0	2	6	7	0	0	11	0	4	0	1	1	5	0	0	0	0
LOC111109843	14283	0	2	0	0	0	3	0	3	1	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106873	10128	28	22	31	35	61	42	7	80	41	6	5	20	2	0	6	19	68	15	2	17	3	13	2	32	34	8	7	4	8	1
LOC111108492	8095	1	5	11	0	10	1	1	0	4	1	0	2	0	0	1	8	5	2	0	8	3	2	0	3	5	4	0	0	2	0
LOC111106549	31734	1	3	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0
LOC111109460	2022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
LOC111109506	12273	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
LOC111106731	3084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111105890	11474	14	22	1	9	11	32	5	4	11	2	2	8	1	2	0	7	16	1	2	2	9	0	0	6	2	0	2	4	16	0
LOC111110006	5163	207	247	106	76	210	137	94	193	117	25	5	82	22	11	23	193	155	38	10	145	33	44	12	82	94	76	58	4	104	0
LOC111108476	26323	10	16	23	310	37	678	4	5	44	1	8	16	3	12	1	440	19	7	16	288	0	0	2	245	22	36	38	1	1	6
LOC111107393	18238	2	1	14	155	160	96	0	3	91	1	3	3	0	1	1	5	8	5	0	2	0	0	1	3	45	8	1	29	0	3
LOC111107395	5588	67	95	38	43	151	77	33	37	59	6	8	40	6	2	11	76	37	10	3	48	13	23	4	41	19	36	19	3	38	1
LOC111107394	8058	66	69	29	42	86	75	24	35	38	11	4	25	2	6	3	44	43	8	2	37	8	17	6	41	21	7	14	2	26	2
LOC111110205	2785	2	5	10	5	2	5	0	6	7	2	0	1	0	0	0	22	7	1	0	6	1	2	1	6	2	1	2	0	1	0
LOC111108704	17781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109111	1782	78	41	19	25	36	46	26	31	38	20	5	18	4	1	3	76	23	10	4	39	23	18	1	41	16	18	10	1	21	1
LOC111109112	5586	12	0	1	4	26	25	3	12	8	3	0	8	3	1	0	18	10	1	3	1	0	6	3	8	3	5	2	1	4	1
LOC111108708	4080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109113	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109114	7516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111108706	9295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111108705	7111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111108707	6981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110422	5370	0	0	1	0	1	18	2	1	3	0	5	0	0	0	1	0	2	1	0	1	0	0	0	0	2	4	6	0	1	1
LOC111110372	4750	11	4	4	5	14	5	5	4	5	2	0	5	2	1	1	4	1	2	0	5	2	7	1	7	4	3	6	0	5	0
LOC111110373	6426	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	1	0
LOC111106274	4297	1	0	1	0	36	0	0	0	0	1	3	0	0	0	0	0	0	0	0	57	0	0	0	0	2	12	0	0	0	0
LOC111109784	3959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110577	6340	56	68	23	9	87	98	23	32	36	17	3	33	3	3	21	45	56	15	3	35	3	19	7	23	31	12	8	0	40	2
LOC111108606	3100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109740	14403	353	355	294	256	437	431	167	230	246	69	30	210	41	30	63	382	251	58	25	262	89	100	18	251	163	139	84	152	186	97
LOC111108468	1241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109115	1172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111108467	1175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106207	3265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109116	8659	36	15	42	35	12	58	34	41	19	16	3	35	5	0	6	40	55	5	1	35	12	26	7	23	15	21	26	3	7	2
LOC111106801	7459	0	0	0	0	0	14	6	15	14	1	0	3	0	0	0	0	0	1	0	13	0	0	0	0	5	2	1	0	0	0
LOC111106800	12514	82	121	71	35	107	159	60	51	61	9	35	50	23	16	11	123	113	19	11	89	66	23	16	116	88	50	34	123	21	56
LOC111108268	29716	179	126	143	19	129	231	23	79	150	43	17	130	31	3	37	142	82	53	7	103	14	24	23	93	114	46	53	37	24	0
LOC111108269	10873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109700	4281	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109117	8330	56	59	95	68	57	34	38	82	65	14	5	34	5	0	19	65	70	16	5	66	42	33	6	94	26	26	14	5	13	1
LOC111109118	2439	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
LOC111109119	11487	5	4	5	5	11	7	4	7	8	4	1	5	0	0	3	4	13	2	0	7	4	4	4	10	7	3	0	0	9	2
LOC111109120	2183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109121	1384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111107085	6586	16	10	12	5	28	10	6	22	11	5	3	10	3	0	2	19	15	2	0	10	6	3	1	20	3	10	5	0	6	0
LOC111109122	955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111107087	5513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111107082	2648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111107086	1605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111107080	2601	0	0	17	17	0	0	15	37	1	0	0	0	0	0	0	0	17	0	0	12	3	0	0	0	0	2	0	0	1	0
LOC111107081	2495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111107084	5752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109858	1547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LOC111106742	3259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109928	1648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
LOC111106519	3066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106531	7404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106895	2548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111108505	10618	63	128	106	77	88	282	49	127	98	20	14	73	16	20	18	149	97	17	3	98	52	35	6	73	53	106	44	28	65	1
LOC111109123	1954	29	14	1	23	3	112	0	0	25	0	1	1	0	1	2	19	4	1	0	12	0	5	1	31	3	4	6	1	5	0
LOC111108506	7634	1	1	0	5	0	6	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0
LOC111110036	967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111108790	12749	263	258	197	162	233	240	133	216	235	51	31	129	45	42	54	154	237	38	26	173	85	71	20	212	162	118	86	35	107	216
LOC111109775	7853	0	0	6	4	0	1	0	0	11	0	0	0	0	0	0	0	0	3	0	0	3	0	1	2	11	1	0	0	0	0
LOC111106964	8807	2	9	25	2	92	6	2	0	2	1	2	8	0	1	7	11	5	4	1	18	1	2	6	8	3	1	0	48	3	2
LOC111106830	27310	610	543	372	249	468	541	170	431	431	126	48	244	50	24	84	496	452	76	32	433	122	165	49	345	196	217	138	48	222	12
LOC111105725	10079	0	1	12	0	3	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111108271	54112	341	364	298	178	428	417	183	285	231	70	26	168	25	11	42	295	360	45	24	358	93	84	22	206	103	115	88	69	153	5
LOC111108272	4949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111108351	3237	190	153	105	89	169	181	63	105	109	34	17	74	30	6	23	139	136	29	9	101	59	46	16	106	64	61	33	11	93	4
LOC111108350	5910	68	1	0	0	3	48	10	34	1	1	0	0	0	0	1	1	27	0	0	1	0	0	0	16	0	0	0	0	2	0
LOC111108349	11607	0	0	0	1	2	1	0	0	3	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0
LOC111105743	11988	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109495	45710	2	14	13	2	3	6	2	1	6	0	0	11	1	0	8	7	6	0	0	4	0	3	0	8	13	2	1	0	1	0
LOC111109496	7345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111107556	7708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111107555	9343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111107554	24467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
LOC111109124	2797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
LOC111107067	53115	302	239	318	127	306	288	92	172	212	51	31	185	42	21	84	283	268	47	25	184	82	94	44	281	169	199	88	11	151	7
LOC111107069	2836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111107068	9437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106548	15823	9	0	2	0	8	0	0	1	0	1	4	3	0	0	0	1	10	0	0	3	0	0	0	0	0	3	0	0	0	0
LOC111107907	40513	33	39	6	11	20	34	11	40	33	9	1	4	1	2	2	17	15	1	2	10	11	13	1	23	31	6	11	3	19	0
LOC111107909	2281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111107816	9506	150	69	96	27	102	52	29	100	59	35	3	49	4	6	26	116	71	12	10	45	23	21	9	60	51	62	11	42	48	3
LOC111107815	17843	223	170	95	67	216	141	46	133	98	43	15	46	18	18	26	139	86	25	9	93	33	37	8	56	46	54	38	52	80	0
LOC111109125	2898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109826	1959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111107174	8479	110	132	79	75	129	156	57	125	140	20	10	60	15	19	15	94	103	20	7	96	60	31	18	102	57	71	40	5	26	65
LOC111107173	2276	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LOC111110403	4206	0	10	6	37	1	8	5	1	37	9	0	2	0	0	0	9	5	4	0	0	4	1	2	0	1	2	0	0	10	0
LOC111106616	2876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106450	2391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LOC111105798	1252	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111105799	895	1	1	0	0	5	1	1	3	1	0	0	0	0	1	0	3	4	0	0	4	0	1	0	0	0	1	0	0	0	0
LOC111110250	17983	13	6	1	0	0	8	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0
LOC111110252	8586	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110254	990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110249	6429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110253	9967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110611	5675	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106326	3672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111105832	4617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110657	4360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
LOC111106301	7123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111106010	8201	172	126	171	101	191	135	68	160	142	40	12	85	7	2	28	187	165	34	15	117	36	28	21	113	73	67	64	7	88	1
LOC111106164	2705	0	1	58	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	13	0	1	4	0	1	0	0	0	0
LOC111107422	25895	233	370	183	91	103	313	103	169	218	53	35	144	45	39	54	246	139	37	29	212	72	72	21	86	124	120	67	170	144	245
LOC111106284	6945	0	1	0	12	0	0	2	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111110009	4765	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
LOC111110008	7879	15	9	22	18	35	14	15	86	39	16	0	25	2	2	1	37	22	2	0	24	10	6	3	34	13	13	2	0	11	0
LOC111108524	4107	0	0	1	4	0	2	1	53	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	2	0
LOC111106558	10594	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	11	0	0	0	0
LOC111110208	904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC111109606	3589	3	1	4	0	4	3	2	2	4	1	0	1	1	0	3	4	5	1	0	6	1	1	2	10	1	8	2	0	0	0
