"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","more_me_in","phase_effect"
"LOC111106219",12.1467292688357,-0.100161841709437,0.260434564929055,0,1,1,"not significant","phase2"
"LOC111110204",7.59940450970876,-0.786887294519155,0.285119418638962,-1.88302605652756,0.0596968368663895,1,"not significant","phase2"
"LOC111109478",0.382609870612804,-0.110763864500543,0.14054089856459,0,1,NA,NA,"phase2"
"LOC111108127",30.16939803392,0.0653401451104223,0.184082251535841,0,1,1,"not significant","phase2"
"LOC111110025",1.64590970034364,-0.355185538522617,0.281857950209226,-0.373186345975115,0.709009757678377,1,"not significant","phase2"
"LOC111110011",4.79294675749207,-0.547055998741368,0.272831029346669,-1.08879110800816,0.276246013712406,1,"not significant","phase2"
"LOC111110089",20.5965838651473,-0.0685654256814607,0.20297926351065,0,1,1,"not significant","phase2"
"LOC111106142",8.74715039611718,0.509967642216441,0.284053165341924,0.915207693262316,0.360082606631583,1,"not significant","phase2"
"LOC111108023",41.1419228913132,-0.0604904120538768,0.132996574629209,0,1,1,"not significant","phase2"
"LOC111107876",3.09414312083488,0.511207196570612,0.222131488925437,1.17591250945196,0.239629839494778,1,"not significant","phase2"
"LOC111107877",0.42565566299608,0.0784247697049076,0.200358184566684,0,1,NA,NA,"phase2"
"LOC111109773",5.87287754397822,-0.906584445000529,0.262292564213069,-2.50325222512661,0.0123057811298279,0.671992992032427,"not significant","phase2"
"LOC111109770",1.44161783966078,-0.560595132335477,0.254811588165691,-1.21892075070586,0.222874272920173,1,"not significant","phase2"
"LOC111110631",28.7660829737336,0.214194079686412,0.263242272321996,0,1,1,"not significant","phase2"
"LOC111107716",221.225491091051,-0.091793677584647,0.104193332643502,0,1,1,"not significant","phase2"
"LOC111107717",2.58081303987483,-0.422092433225389,0.274003585947184,-0.62806635406064,0.529960473042407,1,"not significant","phase2"
"LOC111110083",92.1248460480277,-0.16321856801313,0.0977433822869553,0,1,1,"not significant","phase2"
"LOC111107589",30.0708168906704,-0.0831249021198897,0.201777959261787,0,1,1,"not significant","phase2"
"LOC111108599",38.6859802958416,-0.00225752784880751,0.167404548739903,0,1,1,"not significant","phase2"
"LOC111106291",32.1551427968498,-0.128634796448,0.200233300992688,0,1,1,"not significant","phase2"
"LOC111110547",2.63795818206764,0.0747557861395161,0.257621552939261,0,1,1,"not significant","phase2"
"LOC111109198",42.3695957444486,0.505533248506522,0.180657430943918,1.41446298207267,0.157226008962767,1,"not significant","phase2"
"LOC111109199",16.3939826762546,-0.172381672590691,0.248835086046514,0,1,1,"not significant","phase2"
"LOC111110548",25.3334306478176,-0.0696010316932728,0.231689467608322,0,1,1,"not significant","phase2"
"LOC111106068",52.2401444307495,-0.163033400333573,0.148297520685984,0,1,1,"not significant","phase2"
"LOC111106809",4.88670780593228,0.758633657162629,0.269800095567358,1.88522415491748,0.0593995809761825,1,"not significant","phase2"
"LOC111107790",19.1377267780351,-0.278863030809744,0.250461313564176,-0.115239477103312,0.908255308892309,1,"not significant","phase2"
"LOC111106272",3.3669683439237,0.305402352105329,0.280344494104285,0.197622401261498,0.843340506782086,1,"not significant","phase2"
"LOC111110366",50.8256873821111,0.151271053467139,0.10911437573797,0,1,1,"not significant","phase2"
"LOC111105864",37.6817645362653,-0.0708031107019154,0.205838505570417,0,1,1,"not significant","phase2"
"LOC111108626",38.3023627942155,0.216637418307763,0.197317475362452,0,1,1,"not significant","phase2"
"LOC111108628",77.4759022597941,-0.204366892274176,0.174707658034288,0,1,1,"not significant","phase2"
"LOC111106269",0.567137087376307,-0.134074122383998,0.160692193461787,0,1,NA,NA,"phase2"
"LOC111108770",1.23228690161345,0.0796033949566436,0.173512418187209,0,1,1,"not significant","phase2"
"LOC111109533",4.73424558171353,-0.260149474697629,0.283618062248763,-0.0357857134244403,0.97145322480695,1,"not significant","phase2"
"LOC111106097",4.92556557062554,-0.552762951027026,0.283098209551355,-1.06946261336953,0.284861266657479,1,"not significant","phase2"
"LOC111106614",31.2414699233756,-0.0796941581910414,0.281962652418298,0,1,1,"not significant","phase2"
"LOC111106189",77.7915421750424,0.0683725472652514,0.165255952457439,0,1,1,"not significant","phase2"
"LOC111108394",0.18416589457743,-0.0159743458278921,0.147672680533876,0,1,NA,NA,"phase2"
"LOC111105758",1.07423601043819,0.257808156279635,0.205153579867091,0.0380600537640801,0.96963980069585,1,"not significant","phase2"
"LOC111109801",1.27285149202181,-0.186727882911019,0.269316451223133,0,1,1,"not significant","phase2"
"LOC111109424",0.680506052664569,-0.0247152117300248,0.181231149971709,0,1,NA,NA,"phase2"
"LOC111106119",281.710738036397,-0.100636054882223,0.10686856673678,0,1,1,"not significant","phase2"
"LOC111109465",0.331594215154276,-0.0117208710883854,0.118385247321028,0,1,NA,NA,"phase2"
"LOC111107066",14.0102892579519,0.328269580705572,0.213592841232459,0.366442902552101,0.714034611039542,1,"not significant","phase2"
"LOC111107064",29.8995328674473,-0.128186778968312,0.247242366611098,0,1,1,"not significant","phase2"
"LOC111105879",17.6660333198344,-0.271883434700023,0.203741251858407,-0.10740797212354,0.914465330255573,1,"not significant","phase2"
"LOC111108247",88.774865221981,0.0567758954724216,0.162837727554263,0,1,1,"not significant","phase2"
"LOC111108597",3.37599437452652,-0.0621961721707971,0.242987869397773,0,1,1,"not significant","phase2"
"LOC111109224",0.392687945090713,-0.0521225015095863,0.15887256654072,0,1,NA,NA,"phase2"
"LOC111106316",194.343503240261,-0.0485882767802333,0.104121458516414,0,1,1,"not significant","phase2"
"LOC111107722",53.984313833014,-0.0830623075612397,0.174219370461881,0,1,1,"not significant","phase2"
"LOC111110163",0.470231116216924,0.0416720987230587,0.215708759064381,0,1,NA,NA,"phase2"
"LOC111108475",12.5942265213787,0.0156543588020093,0.266929733299391,0,1,1,"not significant","phase2"
"LOC111106534",18.5411817379948,-0.296162212280773,0.241265565543487,-0.191333612721673,0.848264228372565,1,"not significant","phase2"
"LOC111109429",35.5995000973297,0.0840725913695309,0.201533795337372,0,1,1,"not significant","phase2"
"LOC111109553",35.3560262653604,0.511231735149914,0.19381605947731,1.34783327993776,0.177712011347055,1,"not significant","phase2"
"LOC111105834",15.495462405405,-0.615109733598896,0.273379353945717,-1.33554245530697,0.181698869680029,1,"not significant","phase2"
"LOC111108442",38.7974768650523,0.489713028683137,0.182350330980165,1.31457413537248,0.188653067453985,1,"not significant","phase2"
"LOC111108510",44.3731644403552,0.420112137897066,0.153747230138412,1.10644034200761,0.268535972384418,1,"not significant","phase2"
"LOC111107306",1.94560895848346,0.250220937049288,0.285195674334482,0.000774685835622842,0.999381890194109,1,"not significant","phase2"
"LOC111110596",8.977452424991,-0.389059906338231,0.280753752181497,-0.49530916419715,0.620381903039405,1,"not significant","phase2"
"LOC111110597",23.3891964210246,-0.256371767592059,0.285543019648274,-0.0223145626179453,0.982197032485731,1,"not significant","phase2"
"LOC111109236",6.14932495756868,0.222637700069225,0.27059375997803,0,1,1,"not significant","phase2"
"LOC111107315",8.30540129763522,-0.221269198881665,0.252629924050814,0,1,1,"not significant","phase2"
"LOC111107317",1.10990060272811,0.346844907148909,0.252342335576063,0.383783826553816,0.701138676367027,1,"not significant","phase2"
"LOC111107316",44.9870950339265,-0.0163873398794232,0.1892077566064,0,1,1,"not significant","phase2"
"LOC111106477",0.934185108799186,0.308679125759708,0.213673722786082,0.274620224679914,0.783608026495885,1,"not significant","phase2"
"LOC111109703",23.0503542840572,-0.173546487914275,0.224155409286675,0,1,1,"not significant","phase2"
"LOC111107219",35.9587093270435,0.33345375001325,0.231253078374121,0.360876277193764,0.718191938325194,1,"not significant","phase2"
"LOC111107469",26.8918175411624,0.135086535561301,0.161544335914427,0,1,1,"not significant","phase2"
"LOC111107851",98.6316282408108,0.0805586009785375,0.182511348823963,0,1,1,"not significant","phase2"
"LOC111110164",0.770001816697969,0.16079211127094,0.20936141243856,0,1,NA,NA,"phase2"
"LOC111106507",2.74729204238246,-0.253849054065481,0.282912576515705,-0.0136051006034626,0.989145035154787,1,"not significant","phase2"
"LOC111108788",0.246563237208751,-0.0824870633839083,0.134134346988698,0,1,NA,NA,"phase2"
"LOC111107437",17.1486816308763,0.81780710926159,0.284651383000431,1.99474565440889,0.0460706273101377,1,"not significant","phase2"
"LOC111109788",4.82648761810523,-0.190776336358075,0.283874641674561,0,1,1,"not significant","phase2"
"LOC111110102",3.01377213522173,-0.520782563629484,0.28533423661285,-0.949001307532855,0.342619947065862,1,"not significant","phase2"
"LOC111107923",47.9607078608745,0.327094244612929,0.249172458623914,0.309401147457032,0.757016397641362,1,"not significant","phase2"
"LOC111109663",5.39145691247962,-0.45364008613992,0.281365212399729,-0.723757156768242,0.469214836179452,1,"not significant","phase2"
"LOC111108514",21.0903490736229,-0.224910142884109,0.220067630827859,0,1,1,"not significant","phase2"
"LOC111105836",7.56951104563102,0.721684398768653,0.285119961091931,1.65433664118861,0.0980591320565813,1,"not significant","phase2"
"LOC111110184",42.9549088373187,-0.237840612941896,0.158325088331211,0,1,1,"not significant","phase2"
"LOC111108589",5.92325638309922,-0.578066845755981,0.264363643584016,-1.24096808966744,0.214617537297673,1,"not significant","phase2"
"LOC111106726",3.25028334672855,0.330305695967536,0.284275080731066,0.282492914120419,0.777565579139251,1,"not significant","phase2"
"LOC111109854",65.2659184470493,0.254032877544745,0.235125815290674,0.0171519981324029,0.986315356489777,1,"not significant","phase2"
"LOC111107620",209.140803272383,-0.0449477186043734,0.129619279120967,0,1,1,"not significant","phase2"
"LOC111107622",2.90399883774456,-0.269480970872105,0.280071180885319,-0.0695572133145749,0.944546093241732,1,"not significant","phase2"
"LOC111110347",80.7215116203843,-0.0672919370299839,0.108945952667041,0,1,1,"not significant","phase2"
"LOC111107573",47.8907918372129,-0.086516536345282,0.169190540010789,0,1,1,"not significant","phase2"
"LOC111108331",49.2445812694515,0.0952350212690147,0.115177957552649,0,1,1,"not significant","phase2"
"LOC111108310",20.7516732141616,0.0583358660016376,0.249306839262274,0,1,1,"not significant","phase2"
"LOC111108308",5.31566660022508,0.184787563188976,0.263974421361551,0,1,1,"not significant","phase2"
"LOC111108309",42.2346354500147,0.593995290316922,0.210252871848614,1.63610269525643,0.101818096217151,1,"not significant","phase2"
"LOC111108312",38.0500418607377,0.327655693921136,0.156436463954463,0.496404047740054,0.619609369823387,1,"not significant","phase2"
"LOC111105850",91.7976436578385,-0.353194435172191,0.103711608367843,-0.995013352856141,0.319729770083847,1,"not significant","phase2"
"LOC111106464",12.6262007446291,-0.181178028100439,0.231180590800416,0,1,1,"not significant","phase2"
"LOC111107574",16.0450432727366,-0.0395563253357842,0.213288571130595,0,1,1,"not significant","phase2"
"LOC111109796",5.834067790802,0.595485896169795,0.285468032741633,1.21024372799907,0.226185383294836,1,"not significant","phase2"
"LOC111109977",53.8907135947967,0.052208561770446,0.104957277493117,0,1,1,"not significant","phase2"
"LOC111110682",55.2820518278666,-0.194883961415969,0.161395820297131,0,1,1,"not significant","phase2"
"LOC111108451",37.1053470315586,0.280409543052958,0.194251670752599,0.156547137716454,0.875601766697349,1,"not significant","phase2"
"LOC111108453",24.2643624373426,0.654650782240815,0.257890977774402,1.5690769244157,0.116630015902762,1,"not significant","phase2"
"LOC111106803",1.28889473800306,-0.248511487131738,0.259684863899219,0,1,1,"not significant","phase2"
"LOC111109250",1149.74911818868,-0.016353522743266,0.196080670427796,0,1,1,"not significant","phase2"
"LOC111109251",3.47770193266741,0.0760181438780333,0.131141790798195,0,1,1,"not significant","phase2"
"LOC111106927",5.05309264005186,0.245431208370724,0.271338771058038,0,1,1,"not significant","phase2"
"LOC111106930",11.222834570563,0.982791698196811,0.268280656761469,2.7314369475707,0.00630588058823948,0.460200591500906,"not significant","phase2"
"LOC111106921",2.16675730288675,-0.026068208469705,0.279403955015662,0,1,1,"not significant","phase2"
"LOC111106925",1.90751703554098,-0.264212708952387,0.278203471908143,-0.0510874607527526,0.959255827815527,1,"not significant","phase2"
"LOC111106932",0.475982188972403,0.101845134786171,0.225624440579334,0,1,NA,NA,"phase2"
"LOC111106931",314.04924787778,0.318118739359551,0.140998272019004,0.483117547358099,0.629012275421551,1,"not significant","phase2"
"LOC111106929",2.52596265243213,0.282045209809959,0.270990996415785,0.118251935428849,0.905868040072473,1,"not significant","phase2"
"LOC111106926",21.1038032510759,0.540257516648229,0.231375524476026,1.25448669346314,0.209665159317694,1,"not significant","phase2"
"LOC111106920",19.500188752838,0.908570842145377,0.248390229391191,2.65135566628182,0.00801693698760415,0.524425000018398,"not significant","phase2"
"LOC111106928",3.15797182740783,0.324336862819909,0.282588497101092,0.263056931129494,0.792506699101418,1,"not significant","phase2"
"LOC111110246",285.915660089582,0.27680124062739,0.158811457386103,0.168761379490594,0.865984337236167,1,"not significant","phase2"
"LOC111106728",437.402165148947,-0.185280259168696,0.141654064910148,0,1,1,"not significant","phase2"
"LOC111108701",22.2491680393298,0.210623810382358,0.180401994071064,0,1,1,"not significant","phase2"
"LOC111106193",156.062558144717,0.247583882061403,0.0842237987313033,0,1,1,"not significant","phase2"
"LOC111106839",0.628635833290987,-0.0441606041048886,0.230054121724339,0,NA,NA,NA,"phase2"
"LOC111107222",136.861031913396,-0.102791238884854,0.114785441758532,0,1,1,"not significant","phase2"
"LOC111106994",0.994434695210462,-0.0293746059881554,0.270719044340627,0,1,1,"not significant","phase2"
"LOC111108438",37.6314211326885,0.0203652930623726,0.143564287741995,0,1,1,"not significant","phase2"
"LOC111110377",36.9458190071754,-0.353492319541875,0.18755111059913,-0.551808620121045,0.581079480728085,1,"not significant","phase2"
"LOC111107411",189.789542667412,-0.031149186801982,0.0949489912615804,0,1,1,"not significant","phase2"
"LOC111107413",28.868035103514,0.00204872622320188,0.266149217587831,0,1,1,"not significant","phase2"
"LOC111107813",39.8579411298978,-0.224529926779659,0.180728418185008,0,1,1,"not significant","phase2"
"LOC111107814",26.8660915316468,-0.191913616127809,0.266426622517375,0,1,1,"not significant","phase2"
"LOC111108607",46.7416248751979,-0.145422813468717,0.134132479934063,0,1,1,"not significant","phase2"
"LOC111108489",55.9877462525631,-0.249807168793684,0.248791408566126,0,1,1,"not significant","phase2"
"LOC111106539",46.2815461800306,0.310087843921935,0.151777598548762,0.395894021887757,0.692183211377254,1,"not significant","phase2"
"LOC111106541",4.40671099542431,0.368567891754185,0.280248550720669,0.423081195065179,0.672236021979045,1,"not significant","phase2"
"LOC111106540",8.33370534781109,-0.320352006870362,0.192070209129535,-0.366282762897997,NA,NA,NA,"phase2"
"LOC111108179",105.977576508809,0.168320236335201,0.113787451683285,0,1,1,"not significant","phase2"
"LOC111108180",40.0456337625476,0.531130855858532,0.215792356915369,1.30278412024013,0.192648473621743,1,"not significant","phase2"
"LOC111108182",34.2158368446288,-0.214282263169424,0.166894174046677,0,1,1,"not significant","phase2"
"LOC111108698",44.2199556796833,-0.379634347084589,0.184410829107512,-0.702964938187075,0.482077600090075,1,"not significant","phase2"
"LOC111108697",20.6920414598542,0.327989058014707,0.177711437876798,0.438852214277702,0.660768623584671,1,"not significant","phase2"
"LOC111108625",3.2393186875421,-0.179804744362352,0.16550369183446,0,1,1,"not significant","phase2"
"LOC111108624",70.2717264751122,-0.00452099799032059,0.181967131839054,0,1,1,"not significant","phase2"
"LOC111108251",0.0883714140434974,0.0225692511686991,0.104110445406643,0,1,NA,NA,"phase2"
"LOC111108170",8.33957364758635,-0.496905992803954,0.281750811332526,-0.876327530828482,0.380852002481107,1,"not significant","phase2"
"LOC111110077",0.532387877588392,0.716156360152895,0.236022623500816,1.97504948143788,NA,NA,NA,"phase2"
"LOC111108142",3.42825848177211,-0.554265942377695,0.285227364261762,-1.06674877834814,0.286085294062285,1,"not significant","phase2"
"LOC111110350",31.706079953508,-0.788348764244498,0.18593471787789,-2.89536440740481,0.00378718604502169,0.332107419439735,"not significant","phase2"
"LOC111110351",0.393741513261422,-0.103291476043454,0.179701259491066,0,1,NA,NA,"phase2"
"LOC111109254",1.05449271468653,-0.315909107637211,0.256284071944191,-0.257172079158957,0.797045936893817,1,"not significant","phase2"
"LOC111108439",3.02424238281061,0.637893806208863,0.273703571332049,1.41720403691146,0.156423281866075,1,"not significant","phase2"
"LOC111108357",0.690047127589255,-0.0578370207439335,0.217175963039615,0,1,NA,NA,"phase2"
"LOC111109256",6.60743250412722,0.0559540247890531,0.281471285747822,0,1,1,"not significant","phase2"
"LOC111108359",42.8032044800319,0.0333547468742449,0.136174079819505,0,1,1,"not significant","phase2"
"LOC111108747",4.15820144583193,-0.0286349573654329,0.260959285914901,0,1,1,"not significant","phase2"
"LOC111107023",0.831558835946482,-0.0799442705890217,0.145919795704143,0,1,NA,NA,"phase2"
"LOC111109257",1.31298286421216,0.253340560320593,0.26771903296728,0.0124778589089017,0.990044367369009,1,"not significant","phase2"
"LOC111109258",7.88953265070898,0.575549724728996,0.285572751824897,1.13998875119784,0.254290987581881,1,"not significant","phase2"
"LOC111106293",0.656903902495187,-0.0825016896881417,0.19090774467473,0,1,NA,NA,"phase2"
"LOC111108348",56.9447918605382,0.0941043699883513,0.133625183841066,0,1,1,"not significant","phase2"
"LOC111107171",26.5002956236979,0.412885057650942,0.223364758436051,0.729233469019132,0.465858861428644,1,"not significant","phase2"
"LOC111107172",3.19088200962243,-0.309946072380151,0.278184576378357,-0.215490280448254,0.829385089151414,1,"not significant","phase2"
"LOC111108255",1.49984635899393,0.388740812424628,0.255202042694417,0.543650869561255,0.586681747149404,1,"not significant","phase2"
"LOC111107326",144.157379021895,0.0867498252210691,0.0875000044428007,0,1,1,"not significant","phase2"
"LOC111110215",393.352001518081,-0.0132332214715729,0.0980584482470226,0,1,1,"not significant","phase2"
"LOC111106408",14.9295541082073,0.0463944131042116,0.257062446068605,0,1,1,"not significant","phase2"
"LOC111107873",0.51237695663829,-0.0875537600931211,0.146429980005064,0,1,NA,NA,"phase2"
"LOC111106223",3.89724383167307,-0.755213815427108,0.271728078675193,-1.85926245785961,0.0629899456009836,1,"not significant","phase2"
"LOC111107879",9.42532386084405,0.853128327633072,0.254864353683613,2.36646796194101,0.017958728538965,0.782298139578666,"not significant","phase2"
"LOC111107881",0.259080841771845,0.0180177385669231,0.132035425077453,0,1,NA,NA,"phase2"
"LOC111108183",89.0208254907948,0.379034369479136,0.152047003233875,0.848647896602463,0.396077246775975,1,"not significant","phase2"
"LOC111108746",36.4452610514678,-0.116796018059218,0.213471219963346,0,1,1,"not significant","phase2"
"LOC111107009",150.621322733504,0.0559121709576786,0.0838770590817532,0,1,1,"not significant","phase2"
"LOC111109680",30.1551481815192,-0.39684966402703,0.192852101102089,-0.761462608848075,0.446380804066351,1,"not significant","phase2"
"LOC111108042",6.96458151563194,-0.806999432880858,0.271278162405851,-2.05324095364354,0.0400492143249696,1,"not significant","phase2"
"LOC111107105",1130.48206944293,0.0408132378096754,0.0773737764284211,0,1,1,"not significant","phase2"
"LOC111108521",7.17108931970363,0.829678247953081,0.281084250761382,2.06229358771574,0.0391797931506452,1,"not significant","phase2"
"LOC111108519",26.5974098230692,-0.402595767390541,0.208265916307137,-0.732696785418808,0.463743385033571,1,"not significant","phase2"
"LOC111109847",66.0208006499022,-0.0160356429582941,0.106014370712128,0,1,1,"not significant","phase2"
"LOC111108423",2.73475089528497,-0.260552171156501,0.279372628269504,-0.0377709556654278,0.969870301862393,1,"not significant","phase2"
"LOC111106770",11.6311981978558,0.299873166801585,0.266981912003296,0.186803541960436,0.851814669721287,1,"not significant","phase2"
"LOC111105741",6.71767261876781,0.738674929162479,0.266316622189634,1.83493964869573,0.0665146321257453,1,"not significant","phase2"
"LOC111108282",11.708382085405,-0.137899920282123,0.252621661880347,0,1,1,"not significant","phase2"
"LOC111108283",4.54589712293355,-0.358951303597,0.275967536847192,-0.39479753612226,0.692992313424117,1,"not significant","phase2"
"LOC111107850",2.51906007493039,0.0646127079530561,0.272868453549337,0,1,1,"not significant","phase2"
"LOC111107557",0.0203308776762432,-0.0854357656959691,0.105815797473242,0,NA,NA,NA,"phase2"
"LOC111109482",1.20352348065012,0.0128053994008778,0.202776785420571,0,1,1,"not significant","phase2"
"LOC111110146",27.9134666446866,0.255195930976826,0.27205264523697,0.0190989908306165,0.984762136484564,1,"not significant","phase2"
"LOC111109652",1.25089858023049,-0.407950892264634,0.277041070661013,-0.570135293975608,0.568585938677988,1,"not significant","phase2"
"LOC111107307",7.3793069182508,1.10068629818268,0.270152462107043,3.14891188311883,0.0016387960173258,0.219762545923389,"not significant","phase2"
"LOC111105896",11.4746048875048,-0.0533022691140868,0.280937954124192,0,1,1,"not significant","phase2"
"LOC111110415",1.75590575809407,0.214473850428732,0.194422841865409,0,1,1,"not significant","phase2"
"LOC111109943",1.96268694267795,-0.024549707503078,0.282605486335925,0,1,1,"not significant","phase2"
"LOC111108426",14.2081348095313,-0.224566862154989,0.195416274594148,0,1,1,"not significant","phase2"
"LOC111109451",86.8344770725089,-0.19600063228578,0.135396926543008,0,1,1,"not significant","phase2"
"LOC111108616",52.1134077354845,-0.0494368767380666,0.152467949927445,0,1,1,"not significant","phase2"
"LOC111109759",0.422182733807304,-0.0772341250055153,0.184312882543132,0,1,NA,NA,"phase2"
"LOC111110427",243.919823722632,0.553678354085581,0.143694310716873,2.11336379687245,0.0345696421305556,1,"not significant","phase2"
"LOC111109744",240.51178906696,0.170467205603448,0.136255289374634,0,1,1,"not significant","phase2"
"LOC111107338",35.8877113686911,0.0176995000315693,0.177058085448195,0,1,1,"not significant","phase2"
"LOC111107344",0.73953541034642,0.0725938359782791,0.166072976738293,0,1,NA,NA,"phase2"
"LOC111107336",84.728736873741,0.415515276710147,0.133424247901,1.24051871615539,0.214783595936726,1,"not significant","phase2"
"LOC111107364",19.458373037177,0.00665214811222123,0.176614731891676,0,1,1,"not significant","phase2"
"LOC111107357",2.71711147022662,0.0109710825546286,0.285495481100403,0,1,1,"not significant","phase2"
"LOC111107342",202.854423598881,0.148696605044653,0.0918920649579207,0,1,1,"not significant","phase2"
"LOC111107345",0.209022104628724,0.0652133205555375,0.133316130921553,0,1,NA,NA,"phase2"
"LOC111107335",95.1055453137988,0.247669088160578,0.128981291655266,0,1,1,"not significant","phase2"
"LOC111107363",22.9797781015889,-0.177393636810295,0.206634021188909,0,1,1,"not significant","phase2"
"LOC111107358",2.78193180542469,-0.184577746822422,0.273413823615271,0,1,1,"not significant","phase2"
"LOC111107356",27.1134706299228,-0.471929735448648,0.181357910137798,-1.2237113632376,0.221061131481412,1,"not significant","phase2"
"LOC111107351",21.7901216753939,-0.771258206054819,0.191412381087256,-2.72322094889568,0.00646488051635544,0.468616474185548,"not significant","phase2"
"LOC111107373",4.65390147890985,-0.889741306072846,0.284292243487878,-2.25029462015598,0.0244302492254691,0.875745813305497,"not significant","phase2"
"LOC111107341",42.6505639404883,-0.326543328842293,0.226397084777138,-0.338093261746906,0.735292908223987,1,"not significant","phase2"
"LOC111107347",14.9555680730487,0.19290438849571,0.230807609503933,0,1,1,"not significant","phase2"
"LOC111107340",51.8466953997313,-0.437119246953299,0.239644872214352,-0.780818906009928,0.434909012820414,1,"not significant","phase2"
"LOC111107349",13.6825510853035,0.213115084250696,0.24953391276091,0,1,1,"not significant","phase2"
"LOC111107352",0.341043233293213,0.0306988242693428,0.120161724305333,0,1,NA,NA,"phase2"
"LOC111107361",3.07243203764635,0.27797189584826,0.272077229365254,0.102808661766798,0.918114830600246,1,"not significant","phase2"
"LOC111107337",8.60936821789105,0.711504828031725,0.285411499880563,1.61698049386536,0.105882491525448,1,"not significant","phase2"
"LOC111106144",29.4906970689969,0.305250799947677,0.256013337686964,0.215812193407026,0.829134143318712,1,"not significant","phase2"
"LOC111109524",26.7331150117422,-0.460785969021683,0.199491949446084,-1.05661391152354,0.290687828848322,1,"not significant","phase2"
"LOC111109634",0.337186850119503,0.0649073108390291,0.105273450285741,0,1,NA,NA,"phase2"
"LOC111107058",0.348689151606821,0.0308663090556775,0.177693695613224,0,1,NA,NA,"phase2"
"LOC111109288",0.0525766493596857,-0.0741360681704246,0.105734603398921,0,NA,NA,NA,"phase2"
"LOC111108029",0.490393916913311,-0.156845784679801,0.171515476828602,0,1,NA,NA,"phase2"
"LOC111108232",26.1264777986976,-0.0288691276211232,0.179214736110914,0,1,1,"not significant","phase2"
"LOC111108233",4.7141400787366,0.0307659760448455,0.283232873182444,0,1,1,"not significant","phase2"
"LOC111108307",99.3281704542306,-0.222845459127563,0.109797638807862,0,1,1,"not significant","phase2"
"LOC111109289",296.118159922686,0.325296577308268,0.10146940850543,0.742061853097707,0.458049860898014,1,"not significant","phase2"
"LOC111109292",27.8076607607868,-0.0839811593439588,0.249930021087365,0,1,1,"not significant","phase2"
"LOC111108275",3.89844381020202,-0.100413774305075,0.272921018156198,0,1,1,"not significant","phase2"
"LOC111110313",34.0267215212564,0.187776112157559,0.214555169132131,0,1,1,"not significant","phase2"
"LOC111106985",123.519045606926,0.201531908040308,0.0861405554089507,0,1,1,"not significant","phase2"
"LOC111108798",93.7114347990949,-0.460572857619761,0.151534383817977,-1.38960447334976,0.164649016630183,1,"not significant","phase2"
"LOC111110469",0.383885231593154,-0.0893419628703354,0.179823339047386,0,1,NA,NA,"phase2"
"LOC111109664",4.50578865751236,-0.0265737664577712,0.260103469319464,0,1,1,"not significant","phase2"
"LOC111107602",0.409526313938441,0.0892669812730674,0.19737231974359,0,1,NA,NA,"phase2"
"LOC111110588",1.02772598951639,-0.231829538561076,0.158170180342409,0,1,1,"not significant","phase2"
"LOC111109509",18.7498729304276,0.109456906449091,0.251403965530197,0,1,1,"not significant","phase2"
"LOC111106043",3.19822118366972,-0.0761820885910646,0.282175917872846,0,1,1,"not significant","phase2"
"LOC111105753",0.542708031651085,0.150066337397334,0.175950758349745,0,1,NA,NA,"phase2"
"LOC111106818",7.61690956431925,0.157354723561714,0.265372992638284,0,1,1,"not significant","phase2"
"LOC111107088",116.718787323167,-0.216011563849521,0.120611060383461,0,1,1,"not significant","phase2"
"LOC111108274",1.97477940881292,0.261259130815654,0.271867388066652,0.0414140544613368,0.966965808570104,1,"not significant","phase2"
"LOC111108470",11.2926124929485,0.182158558561423,0.267252159102409,0,1,1,"not significant","phase2"
"LOC111107747",0.387994601901819,0.0652334321523838,0.139423897260886,0,1,NA,NA,"phase2"
"LOC111108222",0.596504030337924,0.0923146018923308,0.112110218644474,0,1,NA,NA,"phase2"
"LOC111109807",13.6596528760321,0.46624572107574,0.282108506659446,0.766533854779451,0.443358715757556,1,"not significant","phase2"
"LOC111105866",6.8720454791951,0.201590518912484,0.276269050982723,0,1,1,"not significant","phase2"
"LOC111108629",16.1902402864369,0.0244024814027962,0.206308849187662,0,1,1,"not significant","phase2"
"LOC111105936",19.7871036558259,0.0342200242541773,0.207049287202757,0,1,1,"not significant","phase2"
"LOC111105899",0.0970642178239219,0.0675709997426294,0.105919567466704,0,NA,NA,NA,"phase2"
"LOC111109308",0.605939757965821,0.0427237299573761,0.2232185913097,0,1,NA,NA,"phase2"
"LOC111105973",2.38148500568664,-0.143897568141654,0.285287315162111,0,1,1,"not significant","phase2"
"LOC111105900",0.26368600889194,-0.0840136246627354,0.136592646485044,0,1,NA,NA,"phase2"
"LOC111105944",1.994013826592,-0.146241524944969,0.27914730548579,0,1,1,"not significant","phase2"
"LOC111105929",0.859694301855815,0.061350584917442,0.256774310602176,0,1,1,"not significant","phase2"
"LOC111105941",35.192109331383,-0.138472483877161,0.178346368531372,0,1,1,"not significant","phase2"
"LOC111105984",1.08089027598605,0.197949828934985,0.235149993820343,0,1,1,"not significant","phase2"
"LOC111105967",0.513562928246009,0.113936326985515,0.128769884050102,0,1,NA,NA,"phase2"
"LOC111105947",7.04612235769043,0.0337121979785813,0.221331652690566,0,1,1,"not significant","phase2"
