"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","phase1","more_me_in"
"LOC111110631",18.7646408983626,-0.154941851325765,0.300706091043766,0,1,1,"control","not significant"
"LOC111107716",150.90094704937,0.011815119331205,0.142068131758953,0,1,1,"control","not significant"
"LOC111107717",1.54793576637968,-0.141028663330125,0.247201291100492,0,1,1,"control","not significant"
"LOC111110083",63.3615061059156,-0.0507310500628837,0.174625163210945,0,1,1,"control","not significant"
"LOC111107589",20.1974759934269,-0.193011020307579,0.273248877831126,0,1,1,"control","not significant"
"LOC111108599",24.4619601360371,0.0686276328673198,0.243817586933959,0,1,1,"control","not significant"
"LOC111106291",17.9718278884723,-0.299564818947264,0.273938339866136,-0.180934216698125,0.856419211034769,1,"control","not significant"
"LOC111110547",2.00401491522417,-0.101042141831148,0.211447020105502,0,1,1,"control","not significant"
"LOC111109198",31.6345442758057,0.274203723330469,0.253220311721291,0.0955836566424778,0.923851245871156,1,"control","not significant"
"LOC111109199",12.4522479943054,-0.214925868463473,0.298797213754095,0,1,1,"control","not significant"
"LOC111110548",17.3839302430295,-0.0835129173209154,0.298132216672642,0,1,1,"control","not significant"
"LOC111106068",35.7632031047304,0.055282764426727,0.226891292926757,0,1,1,"control","not significant"
"LOC111106809",3.68260524119018,0.384022683864818,0.292911187081476,0.457553995121183,0.647272901645479,1,"control","not significant"
"LOC111107790",11.9659569750602,-0.486108352812433,0.302392567803274,-0.78080078001797,0.434919675220795,1,"control","not significant"
"LOC111106272",2.82563200933546,-0.0154538652632656,0.273893550230759,0,1,1,"control","not significant"
"LOC111110366",35.3006652153334,0.0218637916459982,0.196899543695174,0,1,1,"control","not significant"
"LOC111105864",23.5629786170142,0.30555263036327,0.244425625140364,0.227278258289687,0.820207378133949,1,"control","not significant"
"LOC111108626",22.7644896555902,0.200090625331769,0.266186806945321,0,1,1,"control","not significant"
"LOC111108628",59.1355446871201,-0.427047569460467,0.215603927473316,-0.821170428272363,0.411549198183213,1,"control","not significant"
"LOC111106269",0.0378121694832467,0.0136316369936763,0.112018026592136,0,1,1,"control","not significant"
"LOC111108770",0.992848604985464,0.183186127090546,0.164262796694256,0,1,1,"control","not significant"
"LOC111109533",3.90512308158045,-0.171999483842239,0.266991533181418,0,1,1,"control","not significant"
"LOC111106097",1.86570610573775,-0.293388280325514,0.271790821397795,-0.159638504723494,0.873165845550877,1,"control","not significant"
"LOC111106614",23.3274343626134,-0.003149589660818,0.272477875939847,0,1,1,"control","not significant"
"LOC111106189",45.5131447975758,0.242031691083442,0.237436975633821,0,1,1,"control","not significant"
"LOC111108394",0.0757120978984608,-0.035182286518743,0.112531621061782,0,1,1,"control","not significant"
"LOC111105758",0.679150978387515,0.119600935542864,0.159431715586375,0,1,1,"control","not significant"
"LOC111109801",1.10690279355334,-0.0375392059452021,0.215040983929138,0,1,1,"control","not significant"
"LOC111109424",0.486779939561758,-0.0816534018742007,0.140564998646486,0,1,1,"control","not significant"
"LOC111106119",182.144586768293,0.0498006398538043,0.155372450441573,0,1,1,"control","not significant"
"LOC111109465",0.330505449548967,-0.0648805065287767,0.113839420188419,0,1,1,"control","not significant"
"LOC111107066",9.60013189188339,0.018421474199324,0.283292471827995,0,1,1,"control","not significant"
"LOC111107064",16.1087532639031,0.097609129082776,0.296363841363975,0,1,1,"control","not significant"
"LOC111105879",12.5472188033019,-0.213958683848431,0.286276563900531,0,1,1,"control","not significant"
"LOC111108247",61.4818037738247,0.0219291303555373,0.218015227734167,0,1,1,"control","not significant"
"LOC111108597",2.98359357731509,-0.0783857284853564,0.235478814219469,0,1,1,"control","not significant"
"LOC111109224",0.33791548406192,-0.00493004633446972,0.123059338223979,0,1,1,"control","not significant"
"LOC111106316",130.097898849371,-0.136770886943704,0.164023596719286,0,1,1,"control","not significant"
"LOC111107722",37.1922406117509,-0.116460231856382,0.257534661830736,0,1,1,"control","not significant"
"LOC111110163",0.147980652666236,-0.0107180201737468,0.112720922631523,0,1,1,"control","not significant"
"LOC111108475",8.57672107104064,-0.0252733139060195,0.289772618075149,0,1,1,"control","not significant"
"LOC111106534",8.94159604429792,-0.265670571709465,0.300991798993183,-0.052063118536396,0.958478400234795,1,"control","not significant"
"LOC111109429",21.2963498159211,0.580167803608542,0.249561156888937,1.32299356087485,0.185837519191168,1,"control","not significant"
"LOC111109553",25.7432308800373,0.280431128366937,0.255492789428104,0.119107581998904,0.905190123941169,1,"control","not significant"
"LOC111105834",5.7601313028485,-0.0494063202488034,0.295317896061311,0,1,1,"control","not significant"
"LOC111108442",29.0103401743875,0.329501078019409,0.248899295073927,0.319410619446696,0.749415159104943,1,"control","not significant"
"LOC111108510",31.6843362138689,0.304724083603173,0.229007209925833,0.238962273811798,0.81113483647288,1,"control","not significant"
"LOC111107306",0.86237725501036,0.0440785363213013,0.226800591261478,0,1,1,"control","not significant"
"LOC111110596",6.42450661309799,0.059737572990704,0.297928902916249,0,1,1,"control","not significant"
"LOC111110597",11.2015356609395,-0.0282396660431364,0.231264969502131,0,1,1,"control","not significant"
"LOC111109236",4.68824418341029,0.0174078207496891,0.298046637424804,0,1,1,"control","not significant"
"LOC111107315",5.03180496609653,-0.366846977892674,0.298900974055676,-0.390922037848258,0.695854863760228,1,"control","not significant"
"LOC111107317",0.36984038851271,-0.0133301284256316,0.125329045445661,0,1,1,"control","not significant"
"LOC111107316",32.2818694761107,0.0409361019059255,0.227861350361189,0,1,1,"control","not significant"
"LOC111106477",0.303817353140896,0.0122557147564384,0.12054309553706,0,1,1,"control","not significant"
"LOC111109703",17.4045934722012,-0.171355058673031,0.295168654908924,0,1,1,"control","not significant"
"LOC111107219",26.1138554436328,0.206070135912862,0.27720598780605,0,1,1,"control","not significant"
"LOC111107469",19.8966812337968,0.231703689359713,0.2455032047494,0,1,1,"control","not significant"
"LOC111107851",68.5431480166835,0.32366361146694,0.230501788048777,0.319579349429392,0.749287230820975,1,"control","not significant"
"LOC111110164",0.885172569307671,0.0320566364216585,0.19717197130037,0,1,1,"control","not significant"
"LOC111106507",1.64150944768252,-0.0400961911976483,0.233687856881918,0,1,1,"control","not significant"
"LOC111108788",0.306562430156066,-0.0612244470042134,0.124890972658012,0,1,1,"control","not significant"
"LOC111107437",14.1820572219121,0.612354260348608,0.297941174653564,1.2161939710748,0.223911039823193,1,"control","not significant"
"LOC111109788",4.90854079971649,-0.24579261702039,0.301625663173512,0,1,1,"control","not significant"
"LOC111110102",1.25408951507896,-0.179333201934473,0.219013469082401,0,1,1,"control","not significant"
"LOC111107923",41.4362038808655,0.472589299091906,0.289320598613541,0.769351716257263,0.441684543770832,1,"control","not significant"
"LOC111109663",3.09333964704123,-0.37593549723688,0.284138883048437,-0.443218104772418,0.657607984724518,1,"control","not significant"
"LOC111108514",14.6313981204969,-0.448542941600751,0.275111923474513,-0.72168061308744,0.470490864127914,1,"control","not significant"
"LOC111105836",5.06892731618887,0.621689423012956,0.275491345493493,1.3491872942402,0.177276814813992,1,"control","not significant"
"LOC111110184",23.89299131799,-0.315429198085516,0.248457186940378,-0.263341941890442,0.792287035210453,1,"control","not significant"
"LOC111108589",3.10328224284906,-0.475865721546265,0.288811902458649,-0.782051292289117,0.434184430159582,1,"control","not significant"
"LOC111106726",3.31136506699029,0.168144579264599,0.282374782006726,0,1,1,"control","not significant"
"LOC111109854",48.0843993938766,0.260150506317579,0.284661481298915,0.0356581658721875,0.971554928119276,1,"control","not significant"
"LOC111107620",144.358377012425,-0.0475237923733378,0.184434671552407,0,1,1,"control","not significant"
"LOC111107622",1.69871741069169,-0.0929993288844821,0.237089718882654,0,1,1,"control","not significant"
"LOC111110347",50.3623171679309,-0.110336465334335,0.1840040511989,0,1,1,"control","not significant"
"LOC111107573",35.745624932759,0.0341640800094936,0.255166486155656,0,1,1,"control","not significant"
"LOC111108331",31.8489106066348,0.188605900617349,0.206637520980446,0,1,1,"control","not significant"
"LOC111108310",16.5054028923984,-0.101405516108966,0.293602707613827,0,1,1,"control","not significant"
"LOC111108308",3.09100669821861,-0.0268172872603096,0.208001949495775,0,1,1,"control","not significant"
"LOC111108309",30.4505869738648,0.450990023408308,0.289697032109699,0.693793864385187,0.487811490969818,1,"control","not significant"
"LOC111108312",24.8941592246021,0.10122249350468,0.232520949556809,0,1,1,"control","not significant"
"LOC111105850",61.5349840710796,-0.194968265420552,0.181002490880657,0,1,1,"control","not significant"
"LOC111106464",9.66326050005983,-0.19554026140199,0.299807255605814,0,1,1,"control","not significant"
"LOC111107574",10.3365834972255,-0.114152177244917,0.287464001458814,0,1,1,"control","not significant"
"LOC111109796",3.18980222339227,-0.0585182629556048,0.291662979341255,0,1,1,"control","not significant"
"LOC111109977",37.571151935032,0.254763803214642,0.18781492628669,0.0253643483445504,0.979764347852684,1,"control","not significant"
"LOC111110682",38.0029523279897,-0.110134080686796,0.195674187167654,0,1,1,"control","not significant"
"LOC111108451",25.9013496285045,0.208189042704799,0.267351813184714,0,1,1,"control","not significant"
"LOC111108453",16.6259509416092,0.903038467448357,0.288717675464459,2.26185828906324,0.0237061601471727,1,"control","not significant"
"LOC111106803",1.15308129336995,-0.176783639825823,0.211262468326608,0,1,1,"control","not significant"
"LOC111109250",723.525291155857,0.116029125782366,0.267280770977999,0,1,1,"control","not significant"
"LOC111109251",4.66889647764567,0.0947589944667064,0.154295596872236,0,1,1,"control","not significant"
"LOC111106927",4.67409940159535,0.0346114273579926,0.276014694799999,0,1,1,"control","not significant"
"LOC111106930",9.03232183151829,0.584873439768317,0.301564321117843,1.11045444145051,0.266803249635125,1,"control","not significant"
"LOC111106921",1.37248860753687,-0.0925983757239689,0.232241925490869,0,1,1,"control","not significant"
"LOC111106925",1.07413261210476,-0.226602074969652,0.213512443091037,0,1,1,"control","not significant"
"LOC111106932",0.171585167358066,0.0218040112047909,0.113381190001156,0,1,1,"control","not significant"
"LOC111106931",241.074298944032,0.186490451158236,0.168613314909926,0,1,1,"control","not significant"
"LOC111106929",1.28653987565613,0.125186268318214,0.207759372657341,0,1,1,"control","not significant"
"LOC111106926",14.8717630518442,-0.0332462057407311,0.285043433975913,0,1,1,"control","not significant"
"LOC111106920",14.6939316026195,0.38261276864767,0.289132400927658,0.458657584629715,0.646480077462652,1,"control","not significant"
"LOC111106928",2.57406777455487,0.148152994848774,0.276838989878933,0,1,1,"control","not significant"
"LOC111110246",220.113586737863,0.205299723226643,0.198934183332511,0,1,1,"control","not significant"
"LOC111106728",279.875848111963,0.024740109848634,0.194722935513012,0,1,1,"control","not significant"
"LOC111108701",15.0671795295085,0.61657232759894,0.265795210531176,1.37915324684131,0.167847509578118,1,"control","not significant"
"LOC111106193",105.206661475294,0.43952944019131,0.122975684620564,1.54119443023305,0.123269472671222,1,"control","not significant"
"LOC111106839",5.81397909536136,-0.107619408060466,0.120033805633283,0,NA,NA,"control",NA
"LOC111107222",94.0624451122377,-0.31564301517168,0.178983851965508,-0.366753840923764,0.713802641471351,1,"control","not significant"
"LOC111106994",0.259104695399729,-0.00395158263259093,0.133774515243146,0,1,1,"control","not significant"
"LOC111108438",29.1837937037814,0.0809225607512735,0.206833908069441,0,1,1,"control","not significant"
"LOC111110377",26.2313587112594,-0.180589046048325,0.269071654748966,0,1,1,"control","not significant"
"LOC111107411",133.908101633743,-0.0174267866424409,0.152104629492529,0,1,1,"control","not significant"
"LOC111107413",17.3229133314748,0.133658403911391,0.301208256436578,0,1,1,"control","not significant"
"LOC111107813",27.0947865410415,0.124797929109056,0.261430127252742,0,1,1,"control","not significant"
"LOC111107814",17.8708565679197,0.36607847258221,0.301192116047139,0.385396782975696,0.699943465669585,1,"control","not significant"
"LOC111108607",34.8954635885605,-0.0325172790640149,0.21388617229152,0,1,1,"control","not significant"
"LOC111108489",51.9146102783396,-0.331330326846666,0.25167433709595,-0.323157012292671,0.746576334920012,1,"control","not significant"
"LOC111106539",34.6835270586126,0.228554935841802,0.224775902322845,0,1,1,"control","not significant"
"LOC111106541",3.20818106213627,-0.136948922883251,0.273244883408198,0,1,1,"control","not significant"
"LOC111106540",2.02055066948528,0.114125236490614,0.172086228087673,0,1,1,"control","not significant"
"LOC111108179",76.4118246963186,-0.0487535890728719,0.171877015104531,0,1,1,"control","not significant"
"LOC111108180",27.2454006532525,0.289119195190173,0.229895358716787,0.170160874097354,0.864883620872409,1,"control","not significant"
"LOC111108182",17.9256411202825,0.0193158383519533,0.2433964794858,0,1,1,"control","not significant"
"LOC111108698",27.3194345226288,-0.293537254544578,0.266760140892467,-0.163207495688526,0.870355064634439,1,"control","not significant"
"LOC111108697",13.1711412057077,0.140108324185564,0.277660097828321,0,1,1,"control","not significant"
"LOC111108625",3.61318801430963,-0.128177213207659,0.154434629320895,0,1,1,"control","not significant"
"LOC111108624",55.6982193157217,0.145886551470207,0.188656930899834,0,1,1,"control","not significant"
"LOC111108251",0,NA,NA,NA,NA,NA,"control",NA
"LOC111108170",5.04095896790038,-0.132557153542141,0.299436602646175,0,1,1,"control","not significant"
"LOC111110077",4.82714219095794,0.246233805390422,0.172389176066089,0,NA,NA,"control",NA
"LOC111108142",2.48412890217054,-0.184282791406812,0.262649484993323,0,1,1,"control","not significant"
"LOC111110350",18.1788553888471,-0.57612376852829,0.258720156865302,-1.26052709800296,0.207479278819868,1,"control","not significant"
"LOC111110351",0.258076099927183,-0.0548057995306613,0.117825450943871,0,1,1,"control","not significant"
"LOC111109254",0.951870603533299,-0.2522052454867,0.208496735224256,-0.0105768825796161,0.991561026033889,1,"control","not significant"
"LOC111108439",2.36146476342694,0.109477309543861,0.253112260658091,0,1,1,"control","not significant"
"LOC111108357",0.25640388006297,-0.0431675135566149,0.113928738204442,0,1,1,"control","not significant"
"LOC111109256",3.15838929474186,-0.289117116772079,0.258864969690791,-0.151110120534284,0.879888849145687,1,"control","not significant"
"LOC111108359",30.2016957379903,-0.108540359472899,0.233605642875043,0,1,1,"control","not significant"
"LOC111108747",2.82881680245607,0.0747544937533534,0.253016155006361,0,1,1,"control","not significant"
"LOC111107023",0.568613782081064,-0.0760869936671348,0.122980594368423,0,1,1,"control","not significant"
"LOC111109257",1.29130626216817,0.151461110959343,0.237441960049423,0,1,1,"control","not significant"
"LOC111109258",5.71968934290476,0.572699403873701,0.302268702458456,1.06759119038483,0.285704959225953,1,"control","not significant"
"LOC111106293",0.6592559887625,-0.00245439200188196,0.14377328016919,0,1,1,"control","not significant"
"LOC111108348",38.2224356316067,0.181628871385087,0.227408143599617,0,1,1,"control","not significant"
"LOC111107171",20.0083770018252,0.298466392675285,0.287959548285808,0.168309726014645,0.866339622761354,1,"control","not significant"
"LOC111107172",2.51711052710035,-0.154075429679152,0.275723316402564,0,1,1,"control","not significant"
"LOC111108255",1.55410082145925,0.204644640302667,0.256253881470139,0,1,1,"control","not significant"
"LOC111107326",98.0639882384693,0.217861087273592,0.156866547609806,0,1,1,"control","not significant"
"LOC111110215",281.257361358206,-0.092621225297975,0.147137378172868,0,1,1,"control","not significant"
"LOC111106408",10.5681333592395,-0.40651924339216,0.292069435642486,-0.535897373334712,0.592029479914449,1,"control","not significant"
"LOC111107873",0.402540173540691,-0.0339652750450623,0.113413480789111,0,1,1,"control","not significant"
"LOC111106223",1.72244044882341,-0.446814380685401,0.259563444407221,-0.758251537056293,0.448300413706727,1,"control","not significant"
"LOC111107879",6.87916343379731,0.214192016477337,0.302392541667052,0,1,1,"control","not significant"
"LOC111107881",0.321919591010978,0.0275906166076472,0.121252557669801,0,1,1,"control","not significant"
"LOC111108183",61.7281501263388,0.432688499044328,0.181847899867662,1.00462253992088,0.315078639577244,1,"control","not significant"
"LOC111108746",21.7535506107139,0.0831494753519621,0.291605223123717,0,1,1,"control","not significant"
"LOC111107009",103.597944094394,-0.10277378541802,0.124014181699696,0,1,1,"control","not significant"
"LOC111109680",18.0004177518894,-0.101664425969189,0.264562986645002,0,1,1,"control","not significant"
"LOC111108042",3.59175332776735,-0.273406997377759,0.293415754914945,-0.0797741668116772,0.93641687072467,1,"control","not significant"
"LOC111107105",765.83079957506,0.160866574763811,0.115346263835123,0,1,1,"control","not significant"
"LOC111108521",4.73121442562662,0.156033551237534,0.292364024833858,0,1,1,"control","not significant"
"LOC111108519",15.8616276370885,-0.0207494372434676,0.281829155730696,0,1,1,"control","not significant"
"LOC111109847",42.7312220527505,0.0732443562314676,0.187351257919707,0,1,1,"control","not significant"
"LOC111108423",2.51570240567684,-0.453332023404243,0.264755991691297,-0.767997816046884,0.44248848238758,1,"control","not significant"
"LOC111106770",7.90902073727293,0.1410101620727,0.301612937880297,0,1,1,"control","not significant"
"LOC111105741",3.74781158669572,0.114983299185005,0.289623888362823,0,1,1,"control","not significant"
"LOC111108282",7.54898487607361,-0.232394121122732,0.301638643748071,0,1,1,"control","not significant"
"LOC111108283",2.90570425928522,-0.186437991134391,0.278848510720254,0,1,1,"control","not significant"
"LOC111107850",1.61290332963009,0.285686856801654,0.232521350414398,0.153477763388408,0.878021524789424,1,"control","not significant"
"LOC111107557",0.715954550918785,-0.0920059142053031,0.115771279225246,0,1,1,"control","not significant"
"LOC111109482",0.713895371402556,0.11323247052873,0.165505833009785,0,1,1,"control","not significant"
"LOC111110146",26.6125712392281,0.296256357949767,0.277604166553054,0.166627030581426,0.86766352370145,1,"control","not significant"
"LOC111109652",0.649043217035957,-0.00256776731597714,0.199082912300511,0,1,1,"control","not significant"
"LOC111107307",5.69004422294871,0.453796740509409,0.301090836494536,0.676861318272327,0.498493948721715,1,"control","not significant"
"LOC111105896",6.5929153114416,0.0936937041495578,0.284634942137573,0,1,1,"control","not significant"
"LOC111110415",1.76844523326953,0.206273168700631,0.174566402204272,0,1,1,"control","not significant"
"LOC111109943",0.955494515822657,0.0010718182801758,0.212682650845709,0,1,1,"control","not significant"
"LOC111108426",8.65279285154895,-0.0703197828694961,0.29152403224144,0,1,1,"control","not significant"
"LOC111109451",64.3459250704937,-0.181572705531437,0.20282525006543,0,1,1,"control","not significant"
"LOC111108616",36.87848102959,-0.0276815039858909,0.207096129525616,0,1,1,"control","not significant"
"LOC111109759",0.348158581565575,-0.0208454785640063,0.126179319787483,0,1,1,"control","not significant"
"LOC111110427",188.504214324401,0.281738576362599,0.128677468506927,0.246652166310614,0.805177428636428,1,"control","not significant"
"LOC111109744",185.805559246778,0.0832089862034444,0.173892605607087,0,1,1,"control","not significant"
"LOC111107338",24.2875353309231,-0.0814787392256799,0.247246085603934,0,1,1,"control","not significant"
"LOC111107344",0.922785932638407,0.0251363530004118,0.146141283422766,0,1,1,"control","not significant"
"LOC111107336",57.3085675946636,0.108874319870462,0.196668248082583,0,1,1,"control","not significant"
"LOC111107364",12.4387895353859,0.0119432350331511,0.277691552051053,0,1,1,"control","not significant"
"LOC111107357",2.16543546978479,0.0600068745462589,0.264839568451148,0,1,1,"control","not significant"
"LOC111107342",146.191411112061,0.148488257917598,0.150645577392873,0,1,1,"control","not significant"
"LOC111107345",0.125255148606364,0.014452447978454,0.113009853916662,0,1,1,"control","not significant"
"LOC111107335",71.5714361036664,0.165523670598232,0.183955780090084,0,1,1,"control","not significant"
"LOC111107363",12.9176843971948,-0.0297615051773201,0.286447352396724,0,1,1,"control","not significant"
"LOC111107358",2.05781977532175,-0.142877754259572,0.204209072507511,0,1,1,"control","not significant"
"LOC111107356",17.9217077056619,-0.0251730978111042,0.253222186275566,0,1,1,"control","not significant"
"LOC111107351",12.8128902231372,-0.512831682492522,0.291848084997274,-0.900577033064916,0.36781325046008,1,"control","not significant"
"LOC111107373",3.04707954042773,-0.50648782931086,0.279971746564275,-0.91612040307066,0.359603747577781,1,"control","not significant"
"LOC111107341",27.3391660176236,-0.240141238178037,0.287632001527267,0,1,1,"control","not significant"
"LOC111107347",10.7784028488078,-0.187026440520031,0.279370167836593,0,1,1,"control","not significant"
"LOC111107340",28.3796137497757,0.0192247212053889,0.289843561072736,0,1,1,"control","not significant"
"LOC111107349",9.03324343864074,0.248368839685824,0.300715306964574,0,1,1,"control","not significant"
"LOC111107352",0.126344920750374,-0.04745296801152,0.113004495262319,0,1,1,"control","not significant"
"LOC111107361",2.62594872423123,0.111405968000487,0.250405295068225,0,1,1,"control","not significant"
"LOC111107337",6.08794123526916,0.62864860445481,0.279566227236345,1.35441468806137,0.175604114173818,1,"control","not significant"
"LOC111106144",18.6065037806694,0.18781801379103,0.301251108506042,0,1,1,"control","not significant"
"LOC111109524",19.3050965945729,-0.384368871731815,0.281372233795664,-0.477548441504701,0.632971634932373,1,"control","not significant"
"LOC111109634",0.302497355865973,0.0673026769502437,0.114182644634843,0,1,1,"control","not significant"
"LOC111107058",0.175887971458277,-0.00212973085084086,0.113410092233268,0,1,1,"control","not significant"
"LOC111109288",0,NA,NA,NA,NA,NA,"control",NA
"LOC111108029",0.394105827860767,-0.0085503759174908,0.112805495306576,0,1,1,"control","not significant"
"LOC111108232",19.3956443922619,0.00408648621935611,0.257465088050731,0,1,1,"control","not significant"
"LOC111108233",4.4059712109762,-0.104295576675204,0.300169141808954,0,1,1,"control","not significant"
"LOC111108307",67.2073798650512,0.0089163798498916,0.159803307790973,0,1,1,"control","not significant"
"LOC111109289",198.607497392834,0.11944171671389,0.172254250859337,0,1,1,"control","not significant"
"LOC111109292",17.6503356215073,0.27113883510773,0.29636758917987,0.0713264063935849,0.943137979483926,1,"control","not significant"
"LOC111108275",3.9068538494815,-0.143431339504465,0.258235077984934,0,1,1,"control","not significant"
"LOC111110313",24.3260783323578,0.260574139437638,0.24769716042502,0.0426897886899232,0.965948819595378,1,"control","not significant"
"LOC111106985",85.7551220501772,0.158263854569544,0.151253551205243,0,1,1,"control","not significant"
"LOC111108798",72.1666784565058,-0.577942912591328,0.170968647837009,-1.91814649492911,0.0550924383701231,1,"control","not significant"
"LOC111110469",0.167985621575014,-0.0559088226384201,0.11333204010059,0,1,1,"control","not significant"
"LOC111109664",3.45578531984472,-0.0691752231254092,0.158771810885578,0,1,1,"control","not significant"
"LOC111107602",0.0378121694832467,0.0136316369936763,0.112018026592136,0,1,1,"control","not significant"
"LOC111110588",0.592957389498403,-0.104542310095504,0.125634297614034,0,1,1,"control","not significant"
"LOC111109509",11.0487066303191,0.175807167819003,0.302344637268591,0,1,1,"control","not significant"
"LOC111106043",2.84944207058395,-0.0598081341029238,0.272482196846815,0,1,1,"control","not significant"
"LOC111105753",0.532399542438079,0.096379892238926,0.121695922394508,0,1,1,"control","not significant"
"LOC111106818",5.40002616268091,0.255073872413233,0.300582014841662,0.0168801596991936,0.986532220779531,1,"control","not significant"
"LOC111107088",76.6639663050951,-0.137722490292124,0.20487508050056,0,1,1,"control","not significant"
"LOC111108274",1.04559902325543,0.072253717851378,0.170095004446493,0,1,1,"control","not significant"
"LOC111108470",9.51330933516645,-0.0224314887084796,0.296901038874158,0,1,1,"control","not significant"
"LOC111107747",0.450862044332361,0.0499841735618721,0.114831880537477,0,1,1,"control","not significant"
"LOC111108222",0.278040303024227,0.0620188849167469,0.113989398889695,0,1,1,"control","not significant"
"LOC111109807",13.6746502277164,0.280889240680262,0.294797779898426,0.104781117045405,0.916549493972444,1,"control","not significant"
"LOC111105866",3.89647047557519,0.105077104814629,0.299067902065368,0,1,1,"control","not significant"
"LOC111108629",9.3385417588529,-0.104702125068964,0.293052411986053,0,1,1,"control","not significant"
"LOC111105936",10.9436833173366,-0.0550219512456393,0.282771788494114,0,1,1,"control","not significant"
"LOC111105899",0.10310720007106,0.00266852855976911,0.112671417094856,0,1,1,"control","not significant"
"LOC111109308",0.469817925759228,-0.0622180778808671,0.153076909941712,0,1,1,"control","not significant"
"LOC111105973",1.36609234526164,0.227092645771643,0.244200267833767,0,1,1,"control","not significant"
"LOC111105900",0.235654142963837,-0.0640588786517948,0.113795663396608,0,1,1,"control","not significant"
"LOC111105944",1.29926612628596,0.0894210532166664,0.232645372880891,0,1,1,"control","not significant"
"LOC111105929",0.458673730468383,0.00206335775267777,0.169284032216106,0,1,1,"control","not significant"
"LOC111105941",26.5010842414053,-0.0283719343289475,0.2659799758629,0,1,1,"control","not significant"
"LOC111105984",0.306995654536117,0.0625147370059333,0.114008081037197,0,1,1,"control","not significant"
"LOC111105967",0.401719908977622,0.0743508089983496,0.114421122240691,0,1,1,"control","not significant"
"LOC111105947",5.93306733345421,0.0456857034193148,0.165155230289329,0,1,1,"control","not significant"
"LOC111105909",7.40496138317352,-0.138133406884553,0.302129754671515,0,1,1,"control","not significant"
"LOC111105908",10.5424232338788,-0.499220278022607,0.292294649060761,-0.852633733882689,0.393862449304669,1,"control","not significant"
"LOC111105923",1.25695619373047,-0.0318363220850209,0.205545250197936,0,1,1,"control","not significant"
"LOC111105932",0.662275771435662,0.0394791058077092,0.139670677320818,0,1,1,"control","not significant"
"LOC111105942",0.0421149735834579,-0.0237370922042418,0.112071395155144,0,1,1,"control","not significant"
"LOC111105904",8.63627876397037,-0.447371361595358,0.299678357686544,-0.65861066217469,0.510145814390609,1,"control","not significant"
"LOC111105903",25.3930066808961,0.165205584304142,0.282678236143971,0,1,1,"control","not significant"
"LOC111105989",0.194765224362421,0.030996853801444,0.113537668480241,0,1,1,"control","not significant"
"LOC111105937",0.288457370334875,0.0480059071850295,0.119183080359,0,1,1,"control","not significant"
"LOC111105954",2.18943241463731,0.31719723657937,0.264366948441673,0.254181685628512,0.799355198816044,1,"control","not significant"
"LOC111105925",3.62323998318535,-0.0867707176298162,0.280002907071719,0,1,1,"control","not significant"
"LOC111105912",10.2069729559577,-0.745492026052645,0.299020858371821,-1.6570483703064,0.0975096961621843,1,"control","not significant"
"LOC111105949",3.36723262862191,-0.0221620518845497,0.295924437563741,0,1,1,"control","not significant"
"LOC111109569",0.110168483182989,-0.0251799750401952,0.112110050356584,0,1,1,"control","not significant"
"LOC111106887",7.12072648405783,-0.215570916577166,0.301501418071448,0,1,1,"control","not significant"
"LOC111108477",42.2433367470747,-0.0883291553390503,0.188345209176491,0,1,1,"control","not significant"
"LOC111108478",3.08278869181727,0.273327471323987,0.277921518680016,0.0839354629133433,0.933107743706187,1,"control","not significant"
"LOC111106449",3.10739739072113,-0.247449227740126,0.269998632680565,0,1,1,"control","not significant"
"LOC111106874",0.279610670914529,-0.0409067909979572,0.119737739656467,0,1,1,"control","not significant"
"LOC111109643",1.72465810784584,0.152697729211107,0.25964217961628,0,1,1,"control","not significant"
"LOC111106149",0.432753388650501,-0.104394131459903,0.15567041754586,0,1,1,"control","not significant"
"LOC111106150",23.6971773807186,0.32192114384699,0.285128091131183,0.25224152261413,0.80085438503458,1,"control","not significant"
"LOC111108376",0.459175428119799,0.0647947404887182,0.114787647888993,0,1,1,"control","not significant"
"LOC111106158",2.71992440021578,-0.112886899770618,0.220603224324553,0,1,1,"control","not significant"
"LOC111109832",25.115805906997,-0.0385955440737862,0.215934744568222,0,1,1,"control","not significant"
"LOC111108486",0,NA,NA,NA,NA,NA,"control",NA
"LOC111110660",17.2308151632007,-0.323232559389816,0.281069854592546,-0.260549319655706,0.794440076964192,1,"control","not significant"
"LOC111110050",3.28091831918232,-0.144894206332666,0.269006444330002,0,1,1,"control","not significant"
"LOC111110049",0.130058959312597,-0.0176122206442207,0.113043718327392,0,1,1,"control","not significant"
"LOC111107328",6.53869533022433,-0.120313739694918,0.301888418485458,0,1,1,"control","not significant"
"LOC111109330",0,NA,NA,NA,NA,NA,"control",NA
"LOC111108243",39.7650286590368,0.135114018017342,0.227919053678366,0,1,1,"control","not significant"
"LOC111106960",0.220176171511969,-0.010718020704883,0.1127209226565,0,1,1,"control","not significant"
"LOC111106938",0.66661450115317,0.0165068066247261,0.200217669143091,0,1,1,"control","not significant"
"LOC111109333",1.72251503310731,0.0541796936616376,0.195215800171687,0,1,1,"control","not significant"
"LOC111108429",0.8054019367894,-0.133494663169372,0.136987496024809,0,1,1,"control","not significant"
