From	To
LOC111127147	111127147
LOC111115179	111115179
LOC111100927	111100927
LOC111100924	111100924
LOC111130790	111130790
LOC111136905	111136905
LOC111136903	111136903
LOC111111605	111111605
LOC111100950	111100950
LOC111100953	111100953
LOC111100954	111100954
LOC111124929	111124929
LOC111112920	111112920
LOC111136911	111136911
LOC111115190	111115190
LOC111124933	111124933
LOC111112919	111112919
LOC111123601	111123601
LOC111124937	111124937
LOC111124936	111124936
LOC111100949	111100949
LOC111115195	111115195
LOC111124939	111124939
LOC111124938	111124938
LOC111111628	111111628
LOC111112959	111112959
LOC111100972	111100972
LOC111124904	111124904
LOC111124908	111124908
LOC111124906	111124906
LOC111112940	111112940
LOC111112942	111112942
LOC111124909	111124909
LOC111112943	111112943
LOC111112947	111112947
LOC111100962	111100962
LOC111124911	111124911
LOC111124910	111124910
LOC111124913	111124913
LOC111124919	111124919
LOC111124917	111124917
LOC111136945	111136945
LOC111110313	111110313
LOC111135611	111135611
LOC111135618	111135618
LOC111135619	111135619
LOC111123631	111123631
LOC111123630	111123630
LOC111100992	111100992
LOC111122309	111122309
LOC111135620	111135620
LOC111136952	111136952
LOC111136950	111136950
LOC111109316	111109316
LOC111112961	111112961
LOC111136958	111136958
LOC111112966	111112966
LOC111100984	111100984
LOC111123641	111123641
LOC111124975	111124975
LOC111122318	111122318
LOC111122316	111122316
LOC111123648	111123648
LOC111100989	111100989
LOC111108012	111108012
LOC111108011	111108011
LOC111110331	111110331
LOC111111667	111111667
LOC111136922	111136922
LOC111112991	111112991
LOC111112993	111112993
LOC111136921	111136921
LOC111111669	111111669
LOC111108010	111108010
LOC111124940	111124940
LOC111124942	111124942
LOC111123610	111123610
LOC111108001	111108001
LOC111112987	111112987
LOC111111651	111111651
LOC111108006	111108006
LOC111136937	111136937
LOC111136938	111136938
LOC111135604	111135604
LOC111111657	111111657
LOC111123620	111123620
LOC111124955	111124955
LOC111123621	111123621
LOC111135410	111135410
LOC111109127	111109127
LOC111099479	111099479
LOC111135416	111135416
LOC111109129	111109129
LOC111111442	111111442
LOC111135414	111135414
LOC111135419	111135419
LOC111100791	111100791
LOC111100790	111100790
LOC111124760	111124760
LOC111100796	111100796
LOC111123432	111123432
LOC111123431	111123431
LOC111124762	111124762
LOC111100798	111100798
LOC111122100	111122100
LOC111124761	111124761
LOC111123437	111123437
LOC111100792	111100792
LOC111124767	111124767
LOC111123434	111123434
LOC111122108	111122108
LOC111099471	111099471
LOC111109111	111109111
LOC111099461	111099461
LOC111109116	111109116
LOC111111431	111111431
LOC111109117	111109117
LOC111111432	111111432
LOC111135428	111135428
LOC111135429	111135429
LOC111111439	111111439
LOC111100785	111100785
LOC111100788	111100788
LOC111123447	111123447
LOC111100784	111100784
LOC111109147	111109147
LOC111111463	111111463
LOC111112794	111112794
LOC111099454	111099454
LOC111136728	111136728
LOC111136729	111136729
LOC111099458	111099458
LOC111123410	111123410
LOC111124746	111124746
LOC111123412	111123412
LOC111123418	111123418
LOC111124749	111124749
LOC111123417	111123417
LOC111124748	111124748
LOC111124747	111124747
LOC111136731	111136731
LOC111135400	111135400
LOC111136732	111136732
LOC111099440	111099440
LOC111110127	111110127
LOC111111451	111111451
LOC111135405	111135405
LOC111136733	111136733
LOC111110125	111110125
LOC111110124	111110124
LOC111135408	111135408
LOC111136738	111136738
LOC111109130	111109130
LOC111109132	111109132
LOC111123425	111123425
LOC111124756	111124756
LOC111124755	111124755
LOC111123423	111123423
LOC111123428	111123428
LOC111124759	111124759
LOC111124758	111124758
LOC111109169	111109169
LOC111134126	111134126
LOC111134129	111134129
LOC111136789	111136789
LOC111111487	111111487
LOC111122141	111122141
LOC111109163	111109163
LOC111122145	111122145
LOC111123477	111123477
LOC111123474	111123474
LOC111122148	111122148
LOC111135451	111135451
LOC111135452	111135452
LOC111136780	111136780
LOC111110145	111110145
LOC111135467	111135467
LOC111134136	111134136
LOC111099424	111099424
LOC111110146	111110146
LOC111099427	111099427
LOC111099426	111099426
LOC111123483	111123483
LOC111122158	111122158
LOC111122159	111122159
LOC111135460	111135460
LOC111134131	111134131
LOC111135461	111135461
LOC111135433	111135433
LOC111135434	111135434
LOC111109188	111109188
LOC111134103	111134103
LOC111136762	111136762
LOC111135431	111135431
LOC111136768	111136768
LOC111135439	111135439
LOC111123451	111123451
LOC111124782	111124782
LOC111124781	111124781
LOC111122128	111122128
LOC111136760	111136760
LOC111135445	111135445
LOC111135442	111135442
LOC111135443	111135443
LOC111136779	111136779
LOC111111498	111111498
LOC111109170	111109170
LOC111109171	111109171
LOC111123462	111123462
LOC111124794	111124794
LOC111122138	111122138
LOC111111493	111111493
LOC111136770	111136770
LOC111118916	111118916
LOC111135499	111135499
LOC111135497	111135497
LOC111118912	111118912
LOC111118911	111118911
LOC111118910	111118910
LOC111118918	111118918
LOC111122184	111122184
LOC111122189	111122189
LOC111106930	111106930
LOC111110192	111110192
LOC111106931	111106931
LOC111134161	111134161
LOC111110195	111110195
LOC111135494	111135494
LOC111118904	111118904
LOC111109199	111109199
LOC111122190	111122190
LOC111118909	111118909
LOC111109198	111109198
LOC111106920	111106920
LOC111106921	111106921
LOC111134171	111134171
LOC111110185	111110185
LOC111110184	111110184
LOC111106926	111106926
LOC111110182	111110182
LOC111135477	111135477
LOC111118938	111118938
LOC111135478	111135478
LOC111134148	111134148
LOC111118933	111118933
LOC111123491	111123491
LOC111122163	111122163
LOC111123494	111123494
LOC111117608	111117608
LOC111122161	111122161
LOC111123493	111123493
LOC111118939	111118939
LOC111122162	111122162
LOC111123492	111123492
LOC111123496	111123496
LOC111105624	111105624
LOC111106952	111106952
LOC111106953	111106953
LOC111135472	111135472
LOC111118924	111118924
LOC111118921	111118921
LOC111118920	111118920
LOC111122170	111122170
LOC111122171	111122171
LOC111122172	111122172
LOC111122173	111122173
LOC111105617	111105617
LOC111106949	111106949
LOC111122177	111122177
LOC111135485	111135485
LOC111118959	111118959
LOC111106973	111106973
LOC111129611	111129611
LOC111104315	111104315
LOC111129613	111129613
LOC111118948	111118948
LOC111118946	111118946
LOC111118945	111118945
LOC111118943	111118943
LOC111129620	111129620
LOC111130607	111130607
LOC111130617	111130617
LOC111129627	111129627
LOC111105636	111105636
LOC111104302	111104302
LOC111106966	111106966
LOC111106992	111106992
LOC111118977	111118977
LOC111118975	111118975
LOC111103000	111103000
LOC111104330	111104330
LOC111104335	111104335
LOC111117641	111117641
LOC111118971	111118971
LOC111134184	111134184
LOC111116306	111116306
LOC111099484	111099484
LOC111116305	111116305
LOC111118964	111118964
LOC111104327	111104327
LOC111129602	111129602
LOC111129601	111129601
LOC111129603	111129603
LOC111106985	111106985
LOC111134191	111134191
LOC111099481	111099481
LOC111115005	111115005
LOC111115006	111115006
LOC111104354	111104354
LOC111103020	111103020
LOC111128329	111128329
LOC111130647	111130647
LOC111104359	111104359
LOC111129657	111129657
LOC111104358	111104358
LOC111130645	111130645
LOC111105688	111105688
LOC111129659	111129659
LOC111130644	111130644
LOC111128327	111128327
LOC111118992	111118992
LOC111118990	111118990
LOC111117657	111117657
LOC111104344	111104344
LOC111129664	111129664
LOC111129661	111129661
LOC111103018	111103018
LOC111103019	111103019
LOC111127005	111127005
LOC111103017	111103017
LOC111127007	111127007
LOC111104345	111104345
LOC111129669	111129669
LOC111130653	111130653
LOC111117651	111117651
LOC111130651	111130651
LOC111117652	111117652
LOC111117650	111117650
LOC111117689	111117689
LOC111129633	111129633
LOC111130627	111130627
LOC111130626	111130626
LOC111116350	111116350
LOC111116348	111116348
LOC111104366	111104366
LOC111131963	111131963
LOC111105696	111105696
LOC111105693	111105693
LOC111105692	111105692
LOC111104360	111104360
LOC111128319	111128319
LOC111130637	111130637
LOC111130636	111130636
LOC111103039	111103039
LOC111128314	111128314
LOC111129645	111129645
LOC111104368	111104368
LOC111130633	111130633
LOC111104367	111104367
LOC111117675	111117675
LOC111117672	111117672
LOC111129691	111129691
LOC111104398	111104398
LOC111104395	111104395
LOC111129693	111129693
LOC111128361	111128361
LOC111103061	111103061
LOC111128364	111128364
LOC111129695	111129695
LOC111129694	111129694
LOC111130687	111130687
LOC111115046	111115046
LOC111104380	111104380
LOC111104388	111104388
LOC111104386	111104386
LOC111104385	111104385
LOC111104383	111104383
LOC111104382	111104382
LOC111128375	111128375
LOC111104381	111104381
LOC111128374	111128374
LOC111117697	111117697
LOC111130696	111130696
LOC111130693	111130693
LOC111130691	111130691
LOC111103080	111103080
LOC111129670	111129670
LOC111115060	111115060
LOC111130669	111130669
LOC111129678	111129678
LOC111128349	111128349
LOC111100813	111100813
LOC111115064	111115064
LOC111129680	111129680
LOC111115059	111115059
LOC111128350	111128350
LOC111127022	111127022
LOC111115050	111115050
LOC111130678	111130678
LOC111115058	111115058
LOC111127078	111127078
LOC111127075	111127075
LOC111115080	111115080
LOC111124802	111124802
LOC111115087	111115087
LOC111103090	111103090
LOC111127084	111127084
LOC111112808	111112808
LOC111103096	111103096
LOC111112801	111112801
LOC111127086	111127086
LOC111124816	111124816
LOC111124815	111124815
LOC111127051	111127051
LOC111111504	111111504
LOC111111505	111111505
LOC111100851	111100851
LOC111100858	111100858
LOC111100857	111100857
LOC111127060	111127060
LOC111127061	111127061
LOC111127067	111127067
LOC111112828	111112828
LOC111128396	111128396
LOC111115099	111115099
LOC111115095	111115095
LOC111111520	111111520
LOC111111528	111111528
LOC111100874	111100874
LOC111100875	111100875
LOC111124843	111124843
LOC111124842	111124842
LOC111124849	111124849
LOC111112841	111112841
LOC111136831	111136831
LOC111112843	111112843
LOC111112844	111112844
LOC111135504	111135504
LOC111112845	111112845
LOC111124851	111124851
LOC111124850	111124850
LOC111124853	111124853
LOC111124859	111124859
LOC111100866	111100866
LOC111100869	111100869
LOC111112874	111112874
LOC111112875	111112875
LOC111127094	111127094
LOC111111546	111111546
LOC111127090	111127090
LOC111136807	111136807
LOC111100896	111100896
LOC111100898	111100898
LOC111100897	111100897
LOC111100892	111100892
LOC111124824	111124824
LOC111124829	111124829
LOC111112863	111112863
LOC111112864	111112864
LOC111112866	111112866
LOC111136810	111136810
LOC111136811	111136811
LOC111111537	111111537
LOC111100887	111100887
LOC111100880	111100880
LOC111124838	111124838
LOC111124836	111124836
LOC111134442	111134442
LOC111135774	111135774
LOC111110475	111110475
LOC111134441	111134441
LOC111134444	111134444
LOC111099593	111099593
LOC111134445	111134445
LOC111135779	111135779
LOC111135777	111135777
LOC111134449	111134449
LOC111123791	111123791
LOC111108150	111108150
LOC111123790	111123790
LOC111121134	111121134
LOC111121138	111121138
LOC111121136	111121136
LOC111123797	111123797
LOC111121139	111121139
LOC111135770	111135770
LOC111108144	111108144
LOC111099585	111099585
LOC111108143	111108143
LOC111099584	111099584
LOC111134455	111134455
LOC111099582	111099582
LOC111135789	111135789
LOC111108148	111108148
LOC111134459	111134459
LOC111134458	111134458
LOC111135788	111135788
LOC111111795	111111795
LOC111133129	111133129
LOC111109471	111109471
LOC111109472	111109472
LOC111099580	111099580
LOC111133120	111133120
LOC111135780	111135780
LOC111135753	111135753
LOC111099573	111099573
LOC111134422	111134422
LOC111108179	111108179
LOC111099571	111099571
LOC111134424	111134424
LOC111134423	111134423
LOC111099577	111099577
LOC111134426	111134426
LOC111134427	111134427
LOC111108175	111108175
LOC111105903	111105903
LOC111122443	111122443
LOC111122446	111122446
LOC111122447	111122447
LOC111122444	111122444
LOC111123775	111123775
LOC111105909	111105909
LOC111121117	111121117
LOC111105908	111105908
LOC111121118	111121118
LOC111110491	111110491
LOC111105904	111105904
LOC111134431	111134431
LOC111110486	111110486
LOC111135761	111135761
LOC111108167	111108167
LOC111134435	111134435
LOC111099567	111099567
LOC111134434	111134434
LOC111108169	111108169
LOC111134436	111134436
LOC111134439	111134439
LOC111133107	111133107
LOC111121122	111121122
LOC111123784	111123784
LOC111121127	111121127
LOC111122455	111122455
LOC111121129	111121129
LOC111135760	111135760
LOC111099552	111099552
LOC111117904	111117904
LOC111108191	111108191
LOC111108190	111108190
LOC111108193	111108193
LOC111108192	111108192
LOC111121173	111121173
LOC111121172	111121172
LOC111105925	111105925
LOC111121175	111121175
LOC111134482	111134482
LOC111134499	111134499
LOC111108189	111108189
LOC111099544	111099544
LOC111121180	111121180
LOC111108180	111108180
LOC111099548	111099548
LOC111108182	111108182
LOC111121184	111121184
LOC111108183	111108183
LOC111108185	111108185
LOC111105912	111105912
LOC111121187	111121187
LOC111129907	111129907
LOC111133161	111133161
LOC111129906	111129906
LOC111133163	111133163
LOC111129908	111129908
LOC111134464	111134464
LOC111133133	111133133
LOC111135796	111135796
LOC111133132	111133132
LOC111134465	111134465
LOC111117921	111117921
LOC111133136	111133136
LOC111133139	111133139
LOC111135799	111135799
LOC111121152	111121152
LOC111117928	111117928
LOC111121155	111121155
LOC111105941	111105941
LOC111134460	111134460
LOC111135793	111135793
LOC111134462	111134462
LOC111133144	111133144
LOC111133146	111133146
LOC111133145	111133145
LOC111133148	111133148
LOC111134478	111134478
LOC111133147	111133147
LOC111099524	111099524
LOC111121160	111121160
LOC111122491	111122491
LOC111104603	111104603
LOC111117947	111117947
LOC111116615	111116615
LOC111105961	111105961
LOC111130918	111130918
LOC111130916	111130916
LOC111130915	111130915
LOC111129936	111129936
LOC111128605	111128605
LOC111130925	111130925
LOC111129935	111129935
LOC111103304	111103304
LOC111129938	111129938
LOC111129937	111129937
LOC111104633	111104633
LOC111129934	111129934
LOC111133190	111133190
LOC111103309	111103309
LOC111116607	111116607
LOC111130926	111130926
LOC111129947	111129947
LOC111130935	111130935
LOC111104625	111104625
LOC111129949	111129949
LOC111128617	111128617
LOC111129943	111129943
LOC111130932	111130932
LOC111129945	111129945
LOC111129944	111129944
LOC111104629	111104629
LOC111133177	111133177
LOC111117965	111117965
LOC111105980	111105980
LOC111121195	111121195
LOC111129914	111129914
LOC111121197	111121197
LOC111104657	111104657
LOC111129915	111129915
LOC111129910	111129910
LOC111103325	111103325
LOC111104654	111104654
LOC111129912	111129912
LOC111103323	111103323
LOC111116630	111116630
LOC111115300	111115300
LOC111129917	111129917
LOC111133174	111133174
LOC111116627	111116627
LOC111116628	111116628
LOC111117952	111117952
LOC111103310	111103310
LOC111130908	111130908
LOC111130913	111130913
LOC111103315	111103315
LOC111130912	111130912
LOC111103314	111103314
LOC111103311	111103311
LOC111129923	111129923
LOC111104642	111104642
LOC111129922	111129922
LOC111117988	111117988
LOC111117985	111117985
LOC111127310	111127310
LOC111103340	111103340
LOC111127311	111127311
LOC111128642	111128642
LOC111129970	111129970
LOC111127317	111127317
LOC111103349	111103349
LOC111103346	111103346
LOC111127313	111127313
LOC111127314	111127314
LOC111129975	111129975
LOC111103344	111103344
LOC111127315	111127315
LOC111103345	111103345
LOC111127316	111127316
LOC111115321	111115321
LOC111117980	111117980
LOC111116646	111116646
LOC111117975	111117975
LOC111104663	111104663
LOC111127322	111127322
LOC111129985	111129985
LOC111127323	111127323
LOC111104669	111104669
LOC111103338	111103338
LOC111129986	111129986
LOC111117973	111117973
LOC111115346	111115346
LOC111129950	111129950
LOC111102031	111102031
LOC111129952	111129952
LOC111129951	111129951
LOC111130938	111130938
LOC111130946	111130946
LOC111103366	111103366
LOC111129956	111129956
LOC111128625	111128625
LOC111129955	111129955
LOC111130940	111130940
LOC111114011	111114011
LOC111115341	111115341
LOC111115343	111115343
LOC111115338	111115338
LOC111117996	111117996
LOC111116665	111116665
LOC111129961	111129961
LOC111102023	111102023
LOC111103351	111103351
LOC111129969	111129969
LOC111128639	111128639
LOC111104689	111104689
LOC111104688	111104688
LOC111127303	111127303
LOC111130953	111130953
LOC111129967	111129967
LOC111130952	111130952
LOC111103356	111103356
LOC111130951	111130951
LOC111117995	111117995
LOC111138006	111138006
LOC111138009	111138009
LOC111103387	111103387
LOC111126023	111126023
LOC111128687	111128687
LOC111128680	111128680
LOC111128689	111128689
LOC111103389	111103389
LOC111116697	111116697
LOC111115365	111115365
LOC111138017	111138017
LOC111115356	111115356
LOC111126034	111126034
LOC111103373	111103373
LOC111128698	111128698
LOC111103374	111103374
LOC111128692	111128692
LOC111103372	111103372
LOC111103370	111103370
LOC111103379	111103379
LOC111127369	111127369
LOC111103377	111103377
LOC111126039	111126039
LOC111103378	111103378
LOC111114021	111114021
LOC111116683	111116683
LOC111138013	111138013
LOC111138012	111138012
LOC111102070	111102070
LOC111129994	111129994
LOC111102078	111102078
LOC111126002	111126002
LOC111127333	111127333
LOC111126003	111126003
LOC111102074	111102074
LOC111130989	111130989
LOC111129998	111129998
LOC111129997	111129997
LOC111126007	111126007
LOC111114053	111114053
LOC111127342	111127342
LOC111128674	111128674
LOC111103398	111103398
LOC111103395	111103395
LOC111103396	111103396
LOC111126014	111126014
LOC111103393	111103393
LOC111102061	111102061
LOC111128671	111128671
LOC111126019	111126019
LOC111130997	111130997
LOC111128679	111128679
LOC111130995	111130995
LOC111115377	111115377
LOC111130992	111130992
LOC111102092	111102092
LOC111126066	111126066
LOC111127397	111127397
LOC111126064	111126064
LOC111127395	111127395
LOC111126065	111126065
LOC111138042	111138042
LOC111138046	111138046
LOC111138050	111138050
LOC111123802	111123802
LOC111123801	111123801
LOC111138028	111138028
LOC111138027	111138027
LOC111109503	111109503
LOC111127376	111127376
LOC111111828	111111828
LOC111126043	111126043
LOC111138026	111138026
LOC111109509	111109509
LOC111127380	111127380
LOC111126055	111126055
LOC111126051	111126051
LOC111126053	111126053
LOC111138031	111138031
LOC111114089	111114089
LOC111111840	111111840
LOC111109520	111109520
LOC111111843	111111843
LOC111135812	111135812
LOC111109525	111109525
LOC111135810	111135810
LOC111109524	111109524
LOC111135815	111135815
LOC111135813	111135813
LOC111135814	111135814
LOC111135819	111135819
LOC111111845	111111845
LOC111099519	111099519
LOC111111846	111111846
LOC111135818	111135818
LOC111099517	111099517
LOC111123833	111123833
LOC111123837	111123837
LOC111123836	111123836
LOC111109526	111109526
LOC111122507	111122507
LOC111109510	111109510
LOC111111832	111111832
LOC111109511	111109511
LOC111135820	111135820
LOC111111837	111111837
LOC111099505	111099505
LOC111110504	111110504
LOC111099502	111099502
LOC111099508	111099508
LOC111111836	111111836
LOC111123843	111123843
LOC111123848	111123848
LOC111122516	111122516
LOC111122514	111122514
LOC111123849	111123849
LOC111122519	111122519
LOC111123809	111123809
LOC111126083	111126083
LOC111108216	111108216
LOC111126088	111126088
LOC111126086	111126086
LOC111123815	111123815
LOC111109549	111109549
LOC111108218	111108218
LOC111109548	111109548
LOC111108217	111108217
LOC111123813	111123813
LOC111138063	111138063
LOC111123818	111123818
LOC111138068	111138068
LOC111111852	111111852
LOC111135801	111135801
LOC111108202	111108202
LOC111111855	111111855
LOC111123821	111123821
LOC111138077	111138077
LOC111123825	111123825
LOC111108206	111108206
LOC111123827	111123827
LOC111135851	111135851
LOC111108232	111108232
LOC111110551	111110551
LOC111108234	111108234
LOC111111886	111111886
LOC111134520	111134520
LOC111135850	111135850
LOC111109564	111109564
LOC111108235	111108235
LOC111111881	111111881
LOC111134525	111134525
LOC111111882	111111882
LOC111110554	111110554
LOC111134524	111134524
LOC111135859	111135859
LOC111135857	111135857
LOC111110557	111110557
LOC111121211	111121211
LOC111122549	111122549
LOC111121217	111121217
LOC111111873	111111873
LOC111110541	111110541
LOC111135863	111135863
LOC111111874	111111874
LOC111134531	111134531
LOC111109553	111109553
LOC111108225	111108225
LOC111134533	111134533
LOC111135867	111135867
LOC111134536	111134536
LOC111133205	111133205
LOC111134535	111134535
LOC111111872	111111872
LOC111110542	111110542
LOC111133206	111133206
LOC111110548	111110548
LOC111123884	111123884
LOC111123882	111123882
LOC111121220	111121220
LOC111122551	111122551
LOC111123885	111123885
LOC111121229	111121229
LOC111108228	111108228
LOC111109585	111109585
LOC111110572	111110572
LOC111135833	111135833
LOC111135834	111135834
LOC111110577	111110577
LOC111134503	111134503
LOC111134502	111134502
LOC111135835	111135835
LOC111134506	111134506
LOC111134509	111134509
LOC111123850	111123850
LOC111123852	111123852
LOC111123857	111123857
LOC111122529	111122529
LOC111108243	111108243
LOC111135841	111135841
LOC111134510	111134510
LOC111109576	111109576
LOC111108245	111108245
LOC111110560	111110560
LOC111135844	111135844
LOC111108247	111108247
LOC111135845	111135845
LOC111108246	111108246
LOC111134514	111134514
LOC111108248	111108248
LOC111135848	111135848
LOC111134515	111134515
LOC111135849	111135849
LOC111135847	111135847
LOC111108241	111108241
LOC111121200	111121200
LOC111122539	111122539
LOC111121209	111121209
LOC111111686	111111686
LOC111135654	111135654
LOC111135651	111135651
LOC111135652	111135652
LOC111136988	111136988
LOC111108038	111108038
LOC111136989	111136989
LOC111108037	111108037
LOC111110357	111110357
LOC111136987	111136987
LOC111111685	111111685
LOC111110355	111110355
LOC111134328	111134328
LOC111110359	111110359
LOC111108030	111108030
LOC111122340	111122340
LOC111121012	111121012
LOC111122342	111122342
LOC111121016	111121016
LOC111121017	111121017
LOC111123676	111123676
LOC111121018	111121018
LOC111111680	111111680
LOC111110350	111110350
LOC111108023	111108023
LOC111111675	111111675
LOC111111678	111111678
LOC111136999	111136999
LOC111110347	111110347
LOC111134335	111134335
LOC111108026	111108026
LOC111111672	111111672
LOC111110346	111110346
LOC111134338	111134338
LOC111133006	111133006
LOC111133009	111133009
LOC111122350	111122350
LOC111111679	111111679
LOC111109352	111109352
LOC111108055	111108055
LOC111108058	111108058
LOC111099693	111099693
LOC111134300	111134300
LOC111108057	111108057
LOC111099692	111099692
LOC111135635	111135635
LOC111136966	111136966
LOC111136967	111136967
LOC111134305	111134305
LOC111134304	111134304
LOC111110377	111110377
LOC111099696	111099696
LOC111134309	111134309
LOC111135637	111135637
LOC111136968	111136968
LOC111108050	111108050
LOC111123657	111123657
LOC111124988	111124988
LOC111124987	111124987
LOC111122329	111122329
LOC111122328	111122328
LOC111099690	111099690
LOC111135642	111135642
LOC111111697	111111697
LOC111134312	111134312
LOC111135640	111135640
LOC111134311	111134311
LOC111135641	111135641
LOC111111693	111111693
LOC111110368	111110368
LOC111111695	111111695
LOC111136976	111136976
LOC111135649	111135649
LOC111109371	111109371
LOC111108043	111108043
LOC111123663	111123663
LOC111122331	111122331
LOC111123668	111123668
LOC111124999	111124999
LOC111124998	111124998
LOC111122334	111122334
LOC111121003	111121003
LOC111123666	111123666
LOC111122335	111122335
LOC111111690	111111690
LOC111111691	111111691
LOC111123669	111123669
LOC111111692	111111692
LOC111110360	111110360
LOC111135697	111135697
LOC111133033	111133033
LOC111135695	111135695
LOC111134366	111134366
LOC111135699	111135699
LOC111121052	111121052
LOC111121051	111121051
LOC111122387	111122387
LOC111122385	111122385
LOC111121054	111121054
LOC111122386	111122386
LOC111122389	111122389
LOC111121058	111121058
LOC111121059	111121059
LOC111133030	111133030
LOC111135694	111135694
LOC111105807	111105807
LOC111134363	111134363
LOC111105806	111105806
LOC111133031	111133031
LOC111133045	111133045
LOC111108067	111108067
LOC111133044	111133044
LOC111108066	111108066
LOC111133047	111133047
LOC111133046	111133046
LOC111108068	111108068
LOC111110384	111110384
LOC111133049	111133049
LOC111099664	111099664
LOC111108061	111108061
LOC111109392	111109392
LOC111108060	111108060
LOC111108063	111108063
LOC111122395	111122395
LOC111109396	111109396
LOC111122398	111122398
LOC111121068	111121068
LOC111121066	111121066
LOC111133043	111133043
LOC111133011	111133011
LOC111117803	111117803
LOC111117800	111117800
LOC111133016	111133016
LOC111099655	111099655
LOC111133015	111133015
LOC111099657	111099657
LOC111108096	111108096
LOC111108095	111108095
LOC111123691	111123691
LOC111122360	111122360
LOC111122365	111122365
LOC111121034	111121034
LOC111122366	111122366
LOC111121035	111121035
LOC111121033	111121033
LOC111122368	111122368
LOC111134341	111134341
LOC111133010	111133010
LOC111135670	111135670
LOC111134354	111134354
LOC111133023	111133023
LOC111108089	111108089
LOC111134353	111134353
LOC111133022	111133022
LOC111134355	111134355
LOC111135689	111135689
LOC111108081	111108081
LOC111108080	111108080
LOC111108085	111108085
LOC111122377	111122377
LOC111121049	111121049
LOC111121047	111121047
LOC111134350	111134350
LOC111135682	111135682
LOC111133021	111133021
LOC111105816	111105816
LOC111121093	111121093
LOC111105847	111105847
LOC111129814	111129814
LOC111129817	111129817
LOC111121099	111121099
LOC111129816	111129816
LOC111129813	111129813
LOC111133070	111133070
LOC111133074	111133074
LOC111129819	111129819
LOC111104518	111104518
LOC111117818	111117818
LOC111129826	111129826
LOC111104505	111104505
LOC111129825	111129825
LOC111104504	111104504
LOC111105834	111105834
LOC111104501	111104501
LOC111129824	111129824
LOC111129823	111129823
LOC111133085	111133085
LOC111133084	111133084
LOC111129829	111129829
LOC111133055	111133055
LOC111133059	111133059
LOC111104530	111104530
LOC111116519	111116519
LOC111121073	111121073
LOC111104536	111104536
LOC111105866	111105866
LOC111104535	111104535
LOC111105864	111105864
LOC111133050	111133050
LOC111134380	111134380
LOC111134382	111134382
LOC111134397	111134397
LOC111105850	111105850
LOC111105858	111105858
LOC111105857	111105857
LOC111134392	111134392
LOC111134393	111134393
LOC111133062	111133062
LOC111129809	111129809
LOC111117866	111117866
LOC111129851	111129851
LOC111129853	111129853
LOC111103220	111103220
LOC111129852	111129852
LOC111105889	111105889
LOC111128529	111128529
LOC111103225	111103225
LOC111129855	111129855
LOC111128523	111128523
LOC111130843	111130843
LOC111103223	111103223
LOC111129857	111129857
LOC111117858	111117858
LOC111128531	111128531
LOC111128530	111128530
LOC111128533	111128533
LOC111127202	111127202
LOC111129860	111129860
LOC111130858	111130858
LOC111105879	111105879
LOC111128535	111128535
LOC111129866	111129866
LOC111128534	111128534
LOC111129868	111129868
LOC111128536	111128536
LOC111104575	111104575
LOC111129831	111129831
LOC111129830	111129830
LOC111129837	111129837
LOC111129833	111129833
LOC111129832	111129832
LOC111103246	111103246
LOC111117882	111117882
LOC111117883	111117883
LOC111128509	111128509
LOC111117877	111117877
LOC111129840	111129840
LOC111105892	111105892
LOC111129841	111129841
LOC111130828	111130828
LOC111129848	111129848
LOC111128516	111128516
LOC111129847	111129847
LOC111129849	111129849
LOC111105897	111105897
LOC111103235	111103235
LOC111105896	111105896
LOC111115247	111115247
LOC111128564	111128564
LOC111129894	111129894
LOC111129896	111129896
LOC111129891	111129891
LOC111127230	111127230
LOC111103260	111103260
LOC111104590	111104590
LOC111127231	111127231
LOC111129899	111129899
LOC111129898	111129898
LOC111130886	111130886
LOC111115235	111115235
LOC111103250	111103250
LOC111128572	111128572
LOC111127248	111127248
LOC111115233	111115233
LOC111129873	111129873
LOC111103285	111103285
LOC111129875	111129875
LOC111103286	111103286
LOC111128543	111128543
LOC111129874	111129874
LOC111103284	111103284
LOC111129870	111129870
LOC111127219	111127219
LOC111130869	111130869
LOC111130868	111130868
LOC111128546	111128546
LOC111127214	111127214
LOC111129877	111129877
LOC111130865	111130865
LOC111103289	111103289
LOC111128548	111128548
LOC111129879	111129879
LOC111130860	111130860
LOC111129884	111129884
LOC111129883	111129883
LOC111129886	111129886
LOC111127224	111127224
LOC111129880	111129880
LOC111103273	111103273
LOC111103270	111103270
LOC111129882	111129882
LOC111103271	111103271
LOC111127220	111127220
LOC111127225	111127225
LOC111130877	111130877
LOC111127227	111127227
LOC111127228	111127228
LOC111130874	111130874
LOC111115251	111115251
LOC111127274	111127274
LOC111127288	111127288
LOC111127289	111127289
LOC111103297	111103297
LOC111103294	111103294
LOC111128585	111128585
LOC111128582	111128582
LOC111111702	111111702
LOC111128581	111128581
LOC111128584	111128584
LOC111127258	111127258
LOC111128589	111128589
LOC111128599	111128599
LOC111128593	111128593
LOC111099633	111099633
LOC111109407	111109407
LOC111111711	111111711
LOC111135701	111135701
LOC111135705	111135705
LOC111135706	111135706
LOC111135703	111135703
LOC111111718	111111718
LOC111099623	111099623
LOC111111712	111111712
LOC111111709	111111709
LOC111127293	111127293
LOC111099611	111099611
LOC111099610	111099610
