"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","phase1","more_me_in"
"LOC1111275101",308.990576986637,0.0386644913531893,0.162069928919352,0,1,1,"hypoxic","not significant"
"LOC1111263271",14.001118158073,-0.165768247656993,0.392509410786221,0,1,1,"hypoxic","not significant"
"LOC1111251241",86.2091862856053,-0.165376161368933,0.20861582636174,0,1,1,"hypoxic","not significant"
"LOC1111251261",8.51144319473913,-0.225032580302808,0.353853929256724,0,1,1,"hypoxic","not significant"
"LOC1111261471",72.3760276832534,-0.355480967176659,0.3097878869865,-0.340494162643797,0.733484418005286,1,"hypoxic","not significant"
"LOC1111257351",85.4017174780174,-0.102243487974552,0.188941232933151,0,1,1,"hypoxic","not significant"
"LOC1111257951",85.4113541245774,-0.023444199831393,0.228836592367098,0,1,1,"hypoxic","not significant"
"LOC1111257941",25.0672098819498,-0.877648509566237,0.273406732858983,-2.29565857066865,0.0216954110164237,0.32645938377794,"hypoxic","not significant"
"LOC1111261131",18.4069130294891,0.599338547596256,0.340299600716438,1.02656173225237,0.304626881247127,1,"hypoxic","not significant"
"LOC1111261141",37.0362421638215,-0.354394032612104,0.301025614369244,-0.346794517240158,0.72874569642988,1,"hypoxic","not significant"
"LOC1111254861",44.4809558395502,-0.572960589991861,0.250000522712427,-1.29183965892487,0.196412677927305,1,"hypoxic","not significant"
"LOC1111248471",215.055154018738,0.0119983393206274,0.350089064138486,0,1,1,"hypoxic","not significant"
"LOC1111256671",135.104862113387,-0.12546743610055,0.2639423194719,0,1,1,"hypoxic","not significant"
"LOC1111256661",22.3938731390628,0.401178157193648,0.254543201129861,0.593919446768176,0.552565991543819,1,"hypoxic","not significant"
"LOC1111261111",20.8029359907744,-0.0122449119186095,0.341449048467045,0,1,1,"hypoxic","not significant"
"LOC1111261121",40.782298946375,0.150256440237896,0.319857335197784,0,1,1,"hypoxic","not significant"
"LOC1111261101",2.7968134777366,0.873448378870623,0.376269473621269,1.65691990070433,0.0975356703365948,0.776335151891021,"hypoxic","not significant"
"LOC1111235741",3.2451369496772,0.0130597488228053,0.393189451897713,0,1,1,"hypoxic","not significant"
"LOC1111258851",67.9278186005128,-0.173162894691189,0.238490038840454,0,1,1,"hypoxic","not significant"
"LOC1111264281",33.9459741208827,-0.0308456815113279,0.347649585635996,0,1,1,"hypoxic","not significant"
"LOC1111254831",60.4969730158226,-0.334984144935952,0.192274464389248,-0.441993923664801,0.658493602958949,1,"hypoxic","not significant"
"LOC1111261341",7.26741231638754,-0.692662657849624,0.393387682536437,-1.12525805331646,0.260479699203885,1,"hypoxic","not significant"
"LOC1111267981",391.707694933553,-0.183776655431465,0.110820873247991,0,1,1,"hypoxic","not significant"
"LOC1111226231",10.3791537840122,-0.921794220368309,0.376582465332618,-1.78392326306256,0.0744361352406122,0.666984184540763,"hypoxic","not significant"
"LOC1111246381",2.82434885924173,-0.574092665888046,0.374695492674155,-0.864949464897581,0.38706652631213,1,"hypoxic","not significant"
"LOC1111239041",37.2552550331605,-0.314209972523276,0.257774920893615,-0.249093171285565,0.803288711539578,1,"hypoxic","not significant"
"LOC1111257621",43.6360920802487,0.0108648920077357,0.212332208973671,0,1,1,"hypoxic","not significant"
