"","gene","logFC","pval","padj"
"37210","LOC111136798",0.862414168546637,0.846742790970638,NA
"37211","LOC111136799",NA,NA,NA
"37212","LOC111136800",0,1,NA
"37213","LOC111136801",0.862414168546638,0.846742790970638,NA
"37214","LOC111136802",0.928178268709646,0.792414088666205,NA
"37215","LOC111136803",0,1,NA
"37216","LOC111136804",NA,NA,NA
"37217","LOC111136805",1.24910273012224,0.454014150893103,NA
"37218","LOC111136806",NA,NA,NA
"37219","LOC111136807",0.249491742700907,0.889741493417851,NA
"37220","LOC111136808",NA,NA,NA
"37221","LOC111136809",0.609809659494977,0.891232219082237,NA
"37222","LOC111136810",0.873260033241636,0.256269106283377,0.649602252510535
"37223","LOC111136811",0.664267248258769,0.341834412327774,NA
"37224","LOC111136812",4.4818963176862,NA,NA
"37225","LOC111136813",0.473649733245202,0.900068675437188,NA
"37226","LOC111136814",0.44172184010221,0.921069537204446,NA
"37227","LOC111136815",NA,NA,NA
"37228","LOC111136816",NA,NA,NA
"37229","LOC111136817",NA,NA,NA
"37230","LOC111136818",NA,NA,NA
"37231","LOC111136819",0.222033180209209,0.848405018093992,NA
"37232","LOC111136820",1.40185919700543,0.752832534452757,NA
"37233","LOC111136821",0.23520039821958,0.827139319603523,NA
"37234","LOC111136822",NA,NA,NA
"37235","LOC111136823",0.715464238092401,0.578270678977559,NA
"37236","LOC111136824",NA,NA,NA
"37237","LOC111136825",NA,NA,NA
"37238","LOC111136826",NA,NA,NA
"37239","LOC111136827",0.949331891247417,0.8315481412393,NA
"37240","LOC111136828",NA,NA,NA
"37241","LOC111136829",NA,NA,NA
"37242","LOC111136830",NA,NA,NA
"37243","LOC111136831",-0.0724951382192965,0.810321628194327,0.948773765681615
"37244","LOC111136832",NA,NA,NA
"37245","LOC111136833",2.20445766798461,0.619072385273098,NA
"37246","LOC111136834",0.571984621331876,0.897932566870821,NA
"37247","LOC111136835",NA,NA,NA
"37248","LOC111136836",NA,NA,NA
"37249","LOC111136837",0,1,NA
"37250","LOC111136838",0.528584656462354,0.839208456606741,NA
"37251","LOC111136839",0,1,NA
"37252","LOC111136840",1.38899536226125,0.754107074718667,NA
"37253","LOC111136841",0,1,NA
"37254","LOC111136842",NA,NA,NA
"37255","LOC111136843",NA,NA,NA
"37256","LOC111136844",NA,NA,NA
"37257","LOC111136845",-0.213941131905616,0.489105658965619,0.834731527151642
"37258","LOC111136846",-0.917992569908782,0.81591509194584,NA
"37259","LOC111136847",NA,NA,NA
"37260","LOC111136848",NA,NA,NA
"37261","LOC111136849",0,1,NA
"37262","LOC111136850",NA,NA,NA
"37263","LOC111136851",0,1,NA
"37264","LOC111136852",NA,NA,NA
"37265","LOC111136853",NA,NA,NA
"37266","LOC111136854",NA,NA,NA
"37267","LOC111136855",NA,NA,NA
"37268","LOC111136856",NA,NA,NA
"37269","LOC111136857",-0.554890012480003,0.162837522968876,0.52595199939026
"37270","LOC111136858",-0.226534557476701,0.406798256350429,0.786372802190242
"37271","LOC111136859",1.90285920325139,0.668192195613719,NA
"37272","LOC111136860",NA,NA,NA
"37273","LOC111136861",0.590706388376557,0.894615089634246,NA
"37274","LOC111136862",NA,NA,NA
"37275","LOC111136863",NA,NA,NA
"37276","LOC111136864",NA,NA,NA
"37277","LOC111136865",NA,NA,NA
"37278","LOC111136866",1.40593158588111,0.141623522114992,NA
"37279","LOC111136867",1.17964639777213,0.00960673425843831,0.0838974601587912
"37280","LOC111136868",0.411591936020408,0.166139121824473,0.530434152597945
"37281","LOC111136869",NA,NA,NA
"37282","LOC111136870",NA,NA,NA
"37283","LOC111136871",-0.564906285915866,0.842336774695897,NA
"37284","LOC111136872",NA,NA,NA
"37285","LOC111136873",-0.379824579000429,0.478881706262073,0.830231758085065
"37286","LOC111136874",NA,NA,NA
"37287","LOC111136875",-0.450030115282086,0.0418466550249271,0.236053911163778
"37288","LOC111136876",NA,NA,NA
"37289","LOC111136877",NA,NA,NA
"37290","LOC111136878",NA,NA,NA
"37291","LOC111136879",NA,NA,NA
"37292","LOC111136880",NA,NA,NA
"37293","LOC111136881",NA,NA,NA
"37294","LOC111136882",0.0896060287025499,0.849850867427698,0.961422097083178
"37295","LOC111136883",NA,NA,NA
"37296","LOC111136884",NA,NA,NA
"37297","LOC111136885",NA,NA,NA
"37298","LOC111136886",2.80296771135436,0.187562775320696,NA
"37299","LOC111136887",1.08438018348745,0.586284756027836,NA
"37300","LOC111136888",NA,NA,NA
"37301","LOC111136889",-0.689802796362115,0.659822862421934,0.904316324576403
"37302","LOC111136890",0,1,NA
"37303","LOC111136891",0.233949018457464,0.799722453579885,NA
"37304","LOC111136892",0,1,NA
"37305","LOC111136893",NA,NA,NA
"37306","LOC111136894",NA,NA,NA
"37307","LOC111136895",NA,NA,NA
"37308","LOC111136896",2.6886761034676,4.93819238051038e-05,0.00154247011335715
"37309","LOC111136897",0,1,NA
"37310","LOC111136898",NA,NA,NA
"37311","LOC111136899",NA,NA,NA
"37312","LOC111136900",NA,NA,NA
"37313","LOC111136901",NA,NA,NA
"37314","LOC111136902",NA,NA,NA
"37315","LOC111136903",0.354801224552013,0.345494126733268,0.741207253402605
"37316","LOC111136904",0,1,NA
"37317","LOC111136905",1.58068388894166,0.430511632702454,NA
"37318","LOC111136906",NA,NA,NA
"37319","LOC111136907",NA,NA,NA
"37320","LOC111136908",NA,NA,NA
"37321","LOC111136909",NA,NA,NA
"37322","LOC111136910",NA,NA,NA
"37323","LOC111136911",-0.300348179894023,0.16752134442359,0.530434152597945
"37324","LOC111136912",0.134006599815648,0.961063619685415,NA
"37325","LOC111136913",NA,NA,NA
"37326","LOC111136914",-0.0965283034086598,0.970812227932999,NA
"37327","LOC111136915",0.307850556164618,0.845382105249141,NA
"37328","LOC111136916",0.396300028077664,0.929157219287246,NA
"37329","LOC111136917",0.62450430968781,0.290452510874911,NA
"37330","LOC111136918",-0.0705260022346132,0.972981347977189,NA
"37331","LOC111136919",NA,NA,NA
"37332","LOC111136920",NA,NA,NA
"37333","LOC111136921",0.639437676665337,0.357854101931397,NA
"37334","LOC111136922",0.422900592365766,0.386818794415172,0.770298398874011
"37335","LOC111136923",-0.26437764088857,0.900456874510016,NA
"37336","LOC111136924",-0.358510204741966,0.688164765845832,NA
"37337","LOC111136925",0.0813060976913114,0.949073771545651,NA
"37338","LOC111136926",0.862414168546638,0.846742790970638,NA
"37339","LOC111136927",NA,NA,NA
"37340","LOC111136928",NA,NA,NA
"37341","LOC111136929",NA,NA,NA
"37342","LOC111136930",0,1,NA
"37343","LOC111136931",NA,NA,NA
"37344","LOC111136932",NA,NA,NA
"37345","LOC111136933",NA,NA,NA
"37346","LOC111136934",1.48135948696344,0.615666224131393,NA
"37347","LOC111136935",NA,NA,NA
"37348","LOC111136936",NA,NA,NA
"37349","LOC111136937",2.8694821045272,1.25018767528594e-08,1.24535740472233e-06
"37350","LOC111136938",0.507584966567587,0.482779330407921,NA
"37351","LOC111136939",NA,NA,NA
"37352","LOC111136940",NA,NA,NA
"37353","LOC111136941",NA,NA,NA
"37354","LOC111136942",-0.699547018645395,0.764764184842104,NA
"37355","LOC111136943",0.126530818598022,0.884811721998776,NA
"37356","LOC111136944",0.918714813005239,0.836893965363456,NA
"37357","LOC111136945",-0.182110848642213,0.823795501270796,NA
"37358","LOC111136946",NA,NA,NA
"37359","LOC111136947",NA,NA,NA
"37360","LOC111136948",NA,NA,NA
"37361","LOC111136949",0,1,NA
"37362","LOC111136950",-0.201284235772749,0.32901074682718,0.728107628025098
"37363","LOC111136951",NA,NA,NA
"37364","LOC111136952",NA,NA,NA
"37365","LOC111136953",NA,NA,NA
"37366","LOC111136954",0.241169158821266,0.956839666178148,NA
"37367","LOC111136955",0.894299289714761,0.841162980750299,NA
"37368","LOC111136956",NA,NA,NA
"37369","LOC111136957",NA,NA,NA
"37370","LOC111136958",0.201497165310048,0.745152029411345,NA
"37371","LOC111136959",NA,NA,NA
"37372","LOC111136960",0.361262857282612,0.241075819303047,0.633094856803628
"37373","LOC111136961",-0.178988455824257,0.910899265427019,NA
"37374","LOC111136962",NA,NA,NA
"37375","LOC111136963",0.94909998994628,0.829170378242919,NA
"37376","LOC111136964",0,1,NA
"37377","LOC111136965",NA,NA,NA
"37378","LOC111136966",0.316376098767928,0.558398400545836,0.865438539459831
"37379","LOC111136967",2.13557539873508,0.000193719635663333,0.00442225605787703
"37380","LOC111136968",-0.314803204297804,0.616421984809508,NA
"37381","LOC111136969",NA,NA,NA
"37382","LOC111136970",NA,NA,NA
"37383","LOC111136971",NA,NA,NA
"37384","LOC111136972",1.39543765210368,0.753924169796752,NA
"37385","LOC111136973",0.244545492005987,0.931140675655184,NA
"37386","LOC111136974",0.485487937760613,0.74478717183033,NA
"37387","LOC111136975",NA,NA,NA
"37388","LOC111136976",-0.321302574486646,0.479156615349939,0.830231758085065
"37389","LOC111136977",NA,NA,NA
"37390","LOC111136978",2.92644922334891,0.374604904888376,NA
"37391","LOC111136979",NA,NA,NA
"37392","LOC111136980",NA,NA,NA
"37393","LOC111136981",0.341115020789989,0.938995165257696,NA
"37394","LOC111136982",0.894299289781064,0.841162980738589,NA
"37395","LOC111136983",NA,NA,NA
"37396","LOC111136984",NA,NA,NA
"37397","LOC111136985",NA,NA,NA
"37398","LOC111136986",NA,NA,NA
"37399","LOC111136987",0.6166826098566,0.598743687381007,NA
"37400","LOC111136988",0.0659599389770333,0.700266504671566,0.922010043217674
"37401","LOC111136989",0.0660614223983617,0.874962448258044,0.966881891726433
"37402","LOC111136990",-0.303438603268291,0.741028192495116,NA
"37403","LOC111136991",0.957910300961099,0.685854282294247,NA
"37404","LOC111136992",NA,NA,NA
"37405","LOC111136993",0.862414168597559,0.846742790961604,NA
"37406","LOC111136994",0.0936539106037046,0.80340279944093,0.947373984454976
"37407","LOC111136995",NA,NA,NA
"37408","LOC111136996",NA,NA,NA
"37409","LOC111136997",NA,NA,NA
"37410","LOC111136998",NA,NA,NA
"37411","LOC111136999",-0.175645691900819,0.522344416417818,0.852993881206892
"37412","LOC111137000",NA,NA,NA
"37413","LOC111137001",1.61980744048342,0.46183875566013,NA
"37414","LOC111137002",NA,NA,NA
"37415","LOC111137003",NA,NA,NA
"37416","LOC111137004",-0.142044081837582,0.904715973323123,NA
"37417","LOC111137005",0.901361224913429,0.0601321954102553,0.30289559444774
"37418","LOC111137006",1.70927113670621,0.0936697635917648,NA
"37419","LOC111137007",-0.102731866516612,0.812075908951227,0.949032135554227
"37420","LOC111137008",NA,NA,NA
"37421","LOC111137009",0.327665744121051,0.346674622285042,0.741207253402605
"37422","LOC111137010",-0.282913643771,0.622297384993013,0.894010598569079
"37423","LOC111137011",NA,NA,NA
"37424","LOC111137012",0.0217459374880764,0.984869059192238,NA
"37425","LOC111137013",NA,NA,NA
"37426","LOC111137014",-0.315591152876616,0.911398093662465,NA
"37427","LOC111137015",0.86883679907223,0.845618218780565,NA
"37428","LOC111137016",NA,NA,NA
"37429","LOC111137017",0.971486985479294,0.61373428985383,NA
"37430","LOC111137018",NA,NA,NA
"37431","LOC111137019",NA,NA,NA
"37432","LOC111137020",1.06649387699259,0.691387392105432,NA
"37433","LOC111137021",0.428849329518611,0.923360628392033,NA
"37434","LOC111137022",NA,NA,NA
"37435","LOC111137023",NA,NA,NA
"37436","LOC111137024",NA,NA,NA
"37437","LOC111137025",3.71242406779271,0.148616778571735,NA
"37438","LOC111137026",1.55542223820902,0.000534488904557885,0.00956189742317229
"37439","LOC111137027",-0.676167028316769,0.179976764913197,0.552554393361516
"37440","LOC111137028",NA,NA,NA
"37441","LOC111137029",1.17496666648653,0.626029643769196,NA
"37442","LOC111137030",NA,NA,NA
"37443","LOC111137031",NA,NA,NA
