"gene_name" "GO_id"
"259" "LOC111120773" "GO:0004692; GO:0005524; GO:0016310; GO:0030553"
"260" "LOC111121773" "GO:0004674; GO:0005524; GO:0005778; GO:0007031; GO:0016310; GO:0046872"
"261" "LOC111120902" "GO:0005634; GO:0005737; GO:0006166; GO:0017061; GO:0019509"
"262" "LOC111121658" "GO:0004467; GO:0005524"
"263" "LOC111121738" "GO:0003995; GO:0006552; GO:0050660"
"264" "LOC111122164" "GO:0001558; GO:0004674; GO:0005524; GO:0005737; GO:0016310; GO:0030010; GO:0030295; GO:0042593; GO:0046872"
"265" "LOC111122309" "GO:0004467; GO:0005524"
"266" "LOC111122215" "GO:0005634; GO:0016747; GO:0031151; GO:0032776; GO:0051726"
"267" "LOC111122288" "GO:0004001; GO:0005524; GO:0005634; GO:0006166; GO:0016310; GO:0044209"
"268" "LOC111122310" "GO:0000002; GO:0000723; GO:0003677; GO:0005524; GO:0005634; GO:0005739; GO:0006281; GO:0006310; GO:0016887; GO:0043139"
"269" "LOC111122390" "GO:0005829; GO:0006511; GO:0008270; GO:0016055; GO:0016567; GO:0061630; GO:0072572"
"270" "LOC111122430" "GO:0005829; GO:0006511; GO:0008270; GO:0016055; GO:0016567; GO:0061630; GO:0072572"
"271" "LOC111121738" "GO:0003995; GO:0006552; GO:0050660"
"272" "LOC111122309" "GO:0004467; GO:0005524"
"273" "LOC111122750" "GO:0004833; GO:0019441; GO:0020037; GO:0046872"
"274" "LOC111122745" "GO:0000139; GO:0005576; GO:0005789; GO:0005886; GO:0006897; GO:0030658; GO:0031901; GO:0032585; GO:0055038"
"275" "LOC111122750" "GO:0004833; GO:0019441; GO:0020037; GO:0046872"
"276" "LOC111121884" "GO:0004467; GO:0005524"
"277" "LOC111122791" "GO:0001919; GO:0005765; GO:0007040; GO:0016197; GO:0031902; GO:0032008; GO:0042632; GO:0043410; GO:0045121; GO:0071230; GO:0071986"
"278" "LOC111122114" "GO:0000786; GO:0003677; GO:0005634; GO:0030527; GO:0046982"
"279" "LOC111122859" "GO:0005524; GO:0005737; GO:0016020; GO:0016567; GO:0016887; GO:0046872; GO:0140359"
"280" "LOC111122745" "GO:0000139; GO:0005576; GO:0005789; GO:0005886; GO:0006897; GO:0030658; GO:0031901; GO:0032585; GO:0055038"
"281" "LOC111122309" "GO:0004467; GO:0005524; GO:0016020"
"282" "LOC111123211" "GO:0000123; GO:0003713; GO:0004402; GO:0005634; GO:0005737; GO:0008270; GO:0043170; GO:0045944; GO:0048511; GO:0050896; GO:0140297"
"283" "LOC111123114" "GO:0003746; GO:0003924; GO:0005525; GO:0005739; GO:0070125"
"284" "LOC111122888" "GO:0004499; GO:0005789; GO:0006629; GO:0050660; GO:0050661"
"285" "LOC111123314" "GO:0008203; GO:0016020; GO:0016491; GO:0046872; GO:0051537"
"286" "LOC111123201" "GO:0004833; GO:0019441; GO:0020037; GO:0046872"
"287" "LOC111123420" "GO:0004222; GO:0005509; GO:0006508; GO:0008270; GO:0016020"
"288" "LOC111123495" "GO:0004222; GO:0005509; GO:0006508; GO:0008270; GO:0016020"
"289" "LOC111123201" "GO:0004833; GO:0019441; GO:0020037; GO:0046872"
"290" "LOC111123035" "GO:0003924; GO:0005525; GO:0005743; GO:0005759; GO:0006412; GO:0043022; GO:0045727"
"291" "LOC111123054" "GO:0005524; GO:0016301; GO:0016310; GO:0044206; GO:0044211"
"292" "LOC111123729" "GO:0005777; GO:0006144; GO:0016491; GO:0019628"
"293" "LOC111123976" "GO:0004326; GO:0005524; GO:0006730; GO:0046872"
"294" "LOC111123691" "GO:0000287; GO:0005524; GO:0015914; GO:0016020; GO:0016887; GO:0140326"
"295" "LOC111124011" "GO:0004713; GO:0005509; GO:0005524; GO:0005576; GO:0016020"
"296" "LOC111124011" "GO:0004713; GO:0005509; GO:0005524; GO:0005576; GO:0016020"
"297" "LOC111123313" "GO:0008203; GO:0016020; GO:0016491; GO:0046872; GO:0051537"
"298" "LOC111123976" "GO:0004326; GO:0005524; GO:0006730; GO:0046872"
"299" "LOC111123600" "GO:0004222; GO:0006508; GO:0008270; GO:0016020"
"300" "LOC111124479" "GO:0004709; GO:0005524; GO:0016310"
"301" "LOC111123642" "GO:0004222; GO:0006508; GO:0008270; GO:0016020"
"302" "LOC111124011" "GO:0004713; GO:0005509; GO:0005524; GO:0005576; GO:0016020"
"303" "LOC111124169" "GO:0005777; GO:0006144; GO:0006915; GO:0008270; GO:0016491; GO:0019628"
"304" "LOC111123836" "GO:0005509; GO:0005634; GO:0005886; GO:0007219; GO:0030154; GO:0050793"
"305" "LOC111124479" "GO:0004709; GO:0005524; GO:0016310"
"306" "LOC111124518" "GO:0005789; GO:0006659; GO:0106245"
"307" "LOC111123976" "GO:0004326; GO:0005524; GO:0006730; GO:0046872"
"308" "LOC111124011" "GO:0004713; GO:0005509; GO:0005524; GO:0005576; GO:0016020"
"309" "LOC111124729" "GO:0003677; GO:0004842; GO:0005164; GO:0005634; GO:0005811; GO:0005938; GO:0006281; GO:0008270; GO:0016567; GO:0035556; GO:0042981"
"310" "LOC111124297" "GO:0003677; GO:0004386; GO:0005524; GO:0005634; GO:0006270; GO:0016887; GO:0032508; GO:0042555"
"311" "LOC111125022" "GO:0000781; GO:0003677; GO:0005524; GO:0005634; GO:0006281; GO:0016887; GO:0046872; GO:0140658"
"312" "LOC111124729" "GO:0003677; GO:0004842; GO:0005164; GO:0005634; GO:0005811; GO:0005938; GO:0006281; GO:0008270; GO:0016567; GO:0035556; GO:0042981"
"313" "LOC111125202" "GO:0005739; GO:0016992; GO:0046872; GO:0051539"
"314" "LOC111124987" "GO:0000781; GO:0003677; GO:0005524; GO:0005634; GO:0006281; GO:0016887; GO:0046872; GO:0140658"
"315" "LOC111125105" "GO:0004674; GO:0005524; GO:0005634; GO:0007165; GO:0016310; GO:0031267"
"316" "LOC111125442" "GO:0005737; GO:0016020; GO:0016311; GO:0016791; GO:0046872"
"317" "LOC111124987" "GO:0000781; GO:0003677; GO:0005524; GO:0005634; GO:0006281; GO:0016887; GO:0046872; GO:0140658"
"318" "LOC111125401" "GO:0005524; GO:0008353; GO:0016310; GO:0070985"
"319" "LOC111125401" "GO:0005524; GO:0008353; GO:0016310; GO:0070985"
"320" "LOC111125129" "GO:0003677; GO:0003918; GO:0005524; GO:0006265; GO:0046872"
"321" "LOC111125721" "GO:0005874; GO:0019799; GO:0048666; GO:0070507"
"322" "LOC111125793" "GO:0016020"
"323" "LOC111125793" "GO:0016020"
"324" "LOC111125562" "GO:0000166; GO:0003677; GO:0003887; GO:0006260; GO:0006281; GO:0008270; GO:0008622; GO:0051539"
"325" "LOC111125793" "GO:0016020"
"326" "LOC111125980" "GO:0000243; GO:0000387; GO:0000395; GO:0003729; GO:0005685; GO:0008270; GO:0030619; GO:0071004"
"327" "LOC111126076" "GO:0003677; GO:0004842; GO:0005164; GO:0005634; GO:0005811; GO:0005938; GO:0006281; GO:0008270; GO:0016567; GO:0035556; GO:0042981"
"328" "LOC111125793" "GO:0016020"
"329" "LOC111125793" "GO:0016020"
"330" "LOC111125631" "GO:0005737; GO:0008479; GO:0046872; GO:0101030"
"331" "LOC111125980" "GO:0000243; GO:0000387; GO:0000395; GO:0003729; GO:0005685; GO:0008270; GO:0030619; GO:0071004"
"332" "LOC111126162" "GO:0003975; GO:0005789; GO:0006488; GO:0016757"
"333" "LOC111126076" "GO:0003677; GO:0004842; GO:0005164; GO:0005634; GO:0005811; GO:0005938; GO:0006281; GO:0008270; GO:0016567; GO:0035556; GO:0042981"
"334" "LOC111126872" "GO:0008203; GO:0016020; GO:0016491; GO:0046872; GO:0051537"
"335" "LOC111127219" "GO:0005737; GO:0006629; GO:0016311; GO:0016791"
"336" "LOC111127387" "GO:0003723; GO:0004656; GO:0005506; GO:0005730; GO:0005788; GO:0006364; GO:0031418; GO:1990904"
"337" "LOC111127059" "GO:0008203; GO:0016020; GO:0016491; GO:0046872; GO:0051537"
"338" "LOC111127491" "GO:0004044; GO:0006189; GO:0009113; GO:0046872; GO:0051536"
"339" "LOC111127498" "GO:0004713; GO:0005524; GO:0016310; GO:0038127; GO:0042127; GO:0098590"
"340" "LOC111127862" "GO:0006511; GO:0016567; GO:0046872; GO:0061630"
"341" "LOC111127774" "GO:0005829; GO:0006777; GO:0019008; GO:0030366"
"342" "LOC111127200" "GO:0003958; GO:0005737; GO:0010181; GO:0016226; GO:0050660; GO:0050661"
"343" "LOC111128082" "GO:0004674; GO:0005524; GO:0007010; GO:0016310; GO:0046872; GO:0110165"
"344" "LOC111128082" "GO:0004674; GO:0005524; GO:0007010; GO:0016310; GO:0046872; GO:0110165"
"345" "LOC111127862" "GO:0006511; GO:0016567; GO:0046872; GO:0061630"
"346" "LOC111127862" "GO:0006511; GO:0016567; GO:0046872; GO:0061630"
"347" "LOC111127862" "GO:0006511; GO:0016567; GO:0046872; GO:0061630"
"348" "LOC111127870" "GO:0004222; GO:0006508; GO:0008270"
"349" "LOC111127901" "GO:0004502; GO:0005739; GO:0006569; GO:0016020; GO:0019805; GO:0034354; GO:0043420; GO:0071949"
"350" "LOC111127862" "GO:0006511; GO:0016567; GO:0046872; GO:0061630"
"351" "LOC111127870" "GO:0004222; GO:0006508; GO:0008270"
"352" "LOC111128315" "GO:0004601; GO:0005509; GO:0006979; GO:0016020; GO:0020037"
"353" "LOC111127498" "GO:0004713; GO:0005524; GO:0016310; GO:0038127; GO:0042127; GO:0098590"
"354" "LOC111128082" "GO:0004674; GO:0005524; GO:0007010; GO:0016310; GO:0046872; GO:0110165"
"355" "LOC111128082" "GO:0004674; GO:0005524; GO:0007010; GO:0016310; GO:0046872; GO:0110165"
"356" "LOC111128349" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"357" "LOC111128082" "GO:0004674; GO:0005524; GO:0007010; GO:0016310; GO:0046872; GO:0110165"
"358" "LOC111128082" "GO:0004674; GO:0005524; GO:0007010; GO:0016310; GO:0046872; GO:0110165"
"359" "LOC111128082" "GO:0004674; GO:0005524; GO:0007010; GO:0016310; GO:0046872; GO:0110165"
"360" "LOC111128082" "GO:0004674; GO:0005524; GO:0007010; GO:0016310; GO:0046872; GO:0110165"
"361" "LOC111128531" "GO:0004674; GO:0005524; GO:0005525; GO:0009966; GO:0016310; GO:0030154"
"362" "LOC111128531" "GO:0004674; GO:0005524; GO:0005525; GO:0009966; GO:0016310; GO:0030154"
"363" "LOC111128533" "GO:0004674; GO:0005524; GO:0005525; GO:0009966; GO:0016310; GO:0030154"
"364" "LOC111128533" "GO:0004674; GO:0005524; GO:0005525; GO:0009966; GO:0016310; GO:0030154"
"365" "LOC111128254" "GO:0004017; GO:0005524; GO:0005634; GO:0016310; GO:0016887"
"366" "LOC111128136" "GO:0006012; GO:0016020; GO:0016853; GO:0030246"
"367" "LOC111128315" "GO:0004601; GO:0005509; GO:0006979; GO:0016020; GO:0020037"
"368" "LOC111128349" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"369" "LOC111127862" "GO:0006511; GO:0016567; GO:0046872; GO:0061630"
"370" "LOC111128315" "GO:0004601; GO:0005509; GO:0006979; GO:0016020; GO:0020037"
"371" "LOC111128337" "GO:0004329; GO:0004488; GO:0005524; GO:0016787; GO:0035999"
"372" "LOC111128431" "GO:0005737; GO:0006302; GO:0006325; GO:0006915; GO:0007095; GO:0010212; GO:0031593; GO:0045739; GO:0051301; GO:0070531; GO:0070552"
"373" "LOC111128465" "GO:0004714; GO:0005524; GO:0005886; GO:0007169; GO:0007399; GO:0030154"
"374" "LOC111128531" "GO:0004674; GO:0005524; GO:0005525; GO:0009966; GO:0016310; GO:0030154"
"375" "LOC111128531" "GO:0004674; GO:0005524; GO:0005525; GO:0009966; GO:0016310; GO:0030154"
"376" "LOC111128349" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"377" "LOC111128533" "GO:0004674; GO:0005524; GO:0005525; GO:0009966; GO:0016310; GO:0030154"
"378" "LOC111128533" "GO:0004674; GO:0005524; GO:0005525; GO:0009966; GO:0016310; GO:0030154"
"379" "LOC111128531" "GO:0004674; GO:0005524; GO:0005525; GO:0009966; GO:0016310; GO:0030154"
"380" "LOC111128531" "GO:0004674; GO:0005524; GO:0005525; GO:0009966; GO:0016310; GO:0030154"
"381" "LOC111128533" "GO:0004674; GO:0005524; GO:0005525; GO:0009966; GO:0016310; GO:0030154"
"382" "LOC111128533" "GO:0004674; GO:0005524; GO:0005525; GO:0009966; GO:0016310; GO:0030154"
"383" "LOC111128082" "GO:0004674; GO:0005524; GO:0007010; GO:0016310; GO:0046872; GO:0110165"
"384" "LOC111128630" "GO:0004601; GO:0005509; GO:0006979; GO:0016020; GO:0020037"
"385" "LOC111128531" "GO:0004674; GO:0005524; GO:0005525; GO:0009966; GO:0016310; GO:0030154"
"386" "LOC111128531" "GO:0004674; GO:0005524; GO:0005525; GO:0009966; GO:0016310; GO:0030154"
"387" "LOC111128533" "GO:0004674; GO:0005524; GO:0005525; GO:0009966; GO:0016310; GO:0030154"
"388" "LOC111128687" "GO:0004736; GO:0005524; GO:0005737; GO:0006090; GO:0006094; GO:0046872"
"389" "LOC111128687" "GO:0004736; GO:0005524; GO:0005737; GO:0006090; GO:0006094; GO:0046872"
"390" "LOC111128797" "GO:0004675; GO:0005524; GO:0016020; GO:0016310; GO:0043235; GO:0046872"
"391" "LOC111128315" "GO:0004601; GO:0005509; GO:0006979; GO:0016020; GO:0020037"
"392" "LOC111128345" "GO:0003824; GO:0008033; GO:0010181; GO:0016020; GO:0046872; GO:0051539"
"393" "LOC111128874" "GO:0004017; GO:0005524; GO:0005634; GO:0016310; GO:0016887"
"394" "LOC111128807" "GO:0005507; GO:0008131; GO:0009308; GO:0016020; GO:0048038"
"395" "LOC111128990" "GO:0004736; GO:0005524; GO:0005737; GO:0006090; GO:0006094; GO:0046872"
"396" "LOC111128531" "GO:0004674; GO:0005524; GO:0005525; GO:0009966; GO:0016310; GO:0030154"
"397" "LOC111128533" "GO:0004674; GO:0005524; GO:0005525; GO:0009966; GO:0016310; GO:0030154"
"398" "LOC111128533" "GO:0004674; GO:0005524; GO:0005525; GO:0009966; GO:0016310; GO:0030154"
"399" "LOC111128990" "GO:0004736; GO:0005524; GO:0005737; GO:0006090; GO:0006094; GO:0046872"
"400" "LOC111128630" "GO:0004601; GO:0005509; GO:0006979; GO:0016020; GO:0020037"
"401" "LOC111128687" "GO:0004736; GO:0005524; GO:0005737; GO:0006090; GO:0006094; GO:0046872"
"402" "LOC111128988" "GO:0003723; GO:0005524; GO:0005634; GO:0006397; GO:0031123; GO:0046872; GO:1990817"
"403" "LOC111129061" "GO:0004854; GO:0005506; GO:0005777; GO:0043546; GO:0051537; GO:0071949"
"404" "LOC111129078" "GO:0000428; GO:0001054; GO:0001056; GO:0003677; GO:0004672; GO:0005524; GO:0005634; GO:0016020; GO:0016310; GO:0046983"
"405" "LOC111129215" "GO:0005524; GO:0006777; GO:0046872; GO:0061598; GO:0061599"
"406" "LOC111129265" "GO:0000922; GO:0005524; GO:0005737; GO:0005874; GO:0008017; GO:0016853; GO:0016887; GO:0051013"
"407" "LOC111128990" "GO:0004736; GO:0005524; GO:0005737; GO:0006090; GO:0006094; GO:0046872"
"408" "LOC111128990" "GO:0004736; GO:0005524; GO:0005737; GO:0006090; GO:0006094; GO:0046872"
"409" "LOC111129643" "GO:0000922; GO:0005737; GO:0005813; GO:0005874; GO:0007049; GO:0008017; GO:0008352; GO:0051013; GO:0051301"
"410" "LOC111129643" "GO:0000922; GO:0005737; GO:0005813; GO:0005874; GO:0007049; GO:0008017; GO:0008352; GO:0051013; GO:0051301"
"411" "LOC111129643" "GO:0000922; GO:0005737; GO:0005813; GO:0005874; GO:0007049; GO:0008017; GO:0008352; GO:0051013; GO:0051301"
"412" "LOC111129954" "GO:0000139; GO:0015018; GO:0046872"
"413" "LOC111130138" "GO:0004714; GO:0005524; GO:0007169; GO:0016020; GO:0016310"
"414" "LOC111129971" "GO:0000139; GO:0005789; GO:0007219; GO:0016485; GO:0042500"
"415" "LOC111129994" "GO:0004601; GO:0005509; GO:0006979; GO:0016020; GO:0020037"
"416" "LOC111129736" "GO:0005634; GO:0005759; GO:0009019"
"417" "LOC111129375" "GO:0005507; GO:0008131; GO:0009308; GO:0016020; GO:0048038"
"418" "LOC111130258" "GO:0003676; GO:0004386; GO:0005524; GO:0005634; GO:0006310; GO:0016787; GO:0032392"
"419" "LOC111129912" "GO:0005507; GO:0006518; GO:0016020; GO:0016715; GO:0016829"
"420" "LOC111129859" "GO:0000049; GO:0004813; GO:0005524; GO:0005737; GO:0006419; GO:0008270"
"421" "LOC111129935" "GO:0003676; GO:0004386; GO:0005524; GO:0005634; GO:0006310; GO:0016787; GO:0032392"
"422" "LOC111129912" "GO:0005507; GO:0006518; GO:0016020; GO:0016715; GO:0016829"
"423" "LOC111129971" "GO:0000139; GO:0005789; GO:0007219; GO:0016485; GO:0042500"
"424" "LOC111129994" "GO:0004601; GO:0005509; GO:0006979; GO:0016020; GO:0020037"
"425" "LOC111129643" "GO:0000922; GO:0005737; GO:0005813; GO:0005874; GO:0007049; GO:0008017; GO:0008352; GO:0051013; GO:0051301"
"426" "LOC111129912" "GO:0005507; GO:0006518; GO:0016020; GO:0016715; GO:0016829"
"427" "LOC111130253" "GO:0005829; GO:0006777; GO:0019008; GO:0030366"
"428" "LOC111130239" "GO:0000287; GO:0005524; GO:0016310; GO:0032957; GO:0047325; GO:0052725; GO:0052726"
"429" "LOC111130282" "GO:0006744; GO:0008681; GO:0016709; GO:0016712; GO:0031314; GO:0071949"
"430" "LOC111130649" "GO:0000334; GO:0005737; GO:0006569; GO:0008198; GO:0019805; GO:0034354; GO:0043420"
"431" "LOC111129986" "GO:0004601; GO:0005509; GO:0006979; GO:0016020; GO:0020037"
"432" "LOC111130478" "GO:0004747; GO:0005524; GO:0005634; GO:0005737; GO:0019303; GO:0046872"
"433" "LOC111130309" "GO:0003677; GO:0004386; GO:0005524; GO:0006281; GO:0016787; GO:0031011; GO:0140658"
"434" "LOC111130290" "GO:0005112; GO:0005509; GO:0007219; GO:0016020; GO:0032502"
"435" "LOC111130741" "GO:0000287; GO:0004019; GO:0005525; GO:0005737; GO:0044208"
"436" "LOC111130075" "GO:0003913; GO:0004674; GO:0005524; GO:0006281; GO:0016310; GO:0051246"
"437" "LOC111130865" "GO:0008270; GO:0008705; GO:0031419; GO:0032259; GO:0042558"
"438" "LOC111130870" "GO:0003677; GO:0003723; GO:0004386; GO:0005524; GO:0005737; GO:0016787; GO:0045087; GO:0046872; GO:0051607"
"439" "LOC111130166" "GO:0000287; GO:0004019; GO:0005525; GO:0005737; GO:0044208"
"440" "LOC111130526" "GO:0002143; GO:0004792; GO:0005524; GO:0005829; GO:0006777; GO:0008641; GO:0016779; GO:0046872"
"441" "LOC111130276" "GO:0004747; GO:0005524; GO:0005634; GO:0005737; GO:0019303; GO:0046872"
"442" "LOC111130581" "GO:0005524; GO:0008349; GO:0016310"
"443" "LOC111131147" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"444" "LOC111131147" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"445" "LOC111131147" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"446" "LOC111131147" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"447" "LOC111131147" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"448" "LOC111131147" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"449" "LOC111131147" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"450" "LOC111131147" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"451" "LOC111131269" "GO:0004854; GO:0005506; GO:0005777; GO:0043546; GO:0051537; GO:0071949"
"452" "LOC111131016" "GO:0004502; GO:0005739; GO:0006569; GO:0016020; GO:0019805; GO:0034354; GO:0043420; GO:0071949"
"453" "LOC111131147" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"454" "LOC111131147" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"455" "LOC111131147" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"456" "LOC111131147" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"457" "LOC111131147" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"458" "LOC111131487" "GO:0003677; GO:0003678; GO:0005524; GO:0005634; GO:0005737; GO:0006289; GO:0008168; GO:0008270; GO:0016818; GO:0032259"
"459" "LOC111131147" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"460" "LOC111131147" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"461" "LOC111131147" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"462" "LOC111131837" "GO:0003677; GO:0003950; GO:0005634; GO:0008270; GO:0016779; GO:0051287"
"463" "LOC111131667" "GO:0000727; GO:0003677; GO:0005634; GO:0006308; GO:0008821; GO:0046872; GO:0048476"
"464" "LOC111131147" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"465" "LOC111131147" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"466" "LOC111131147" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"467" "LOC111131147" "GO:0004435; GO:0005509; GO:0016042; GO:0035556; GO:0110165"
"468" "LOC111131439" "GO:0000287; GO:0005634; GO:0005737; GO:0019284; GO:0019509; GO:0043715; GO:0043716; GO:0043874"
"469" "LOC111132057" "GO:0002376; GO:0005856; GO:0016020; GO:0016607; GO:0016791; GO:0030027; GO:0030175; GO:0046856"
"470" "LOC111132307" "GO:0000439; GO:0003677; GO:0003950; GO:0005675; GO:0006289; GO:0006366; GO:0008353; GO:0016020; GO:0046872"
"471" "LOC111131667" "GO:0000727; GO:0003677; GO:0005634; GO:0006308; GO:0008821; GO:0046872; GO:0048476"
"472" "LOC111131693" "GO:0003688; GO:0004386; GO:0005524; GO:0005634; GO:0006270; GO:0007049; GO:0016787; GO:0032508; GO:0042555"
"473" "LOC111131696" "GO:0005112; GO:0005509; GO:0007219; GO:0016020; GO:0032502"
"474" "LOC111132057" "GO:0002376; GO:0005856; GO:0016020; GO:0016607; GO:0016791; GO:0030027; GO:0030175; GO:0046856"
"475" "LOC111132057" "GO:0002376; GO:0005856; GO:0016020; GO:0016607; GO:0016791; GO:0030027; GO:0030175; GO:0046856"
"476" "LOC111132060" "GO:0004637; GO:0004641; GO:0004644; GO:0005524; GO:0006189; GO:0009113; GO:0046872"
"477" "LOC111132090" "GO:0004362; GO:0005737; GO:0006749; GO:0045454; GO:0050660; GO:0050661"
"478" "LOC111132415" "GO:0004519; GO:0005634; GO:0006325; GO:0008270; GO:0033151; GO:0042393; GO:0042803; GO:0043565; GO:0061630"
"479" "LOC111132057" "GO:0002376; GO:0005856; GO:0016020; GO:0016607; GO:0016791; GO:0030027; GO:0030175; GO:0046856"
"480" "LOC111132060" "GO:0004637; GO:0004641; GO:0004644; GO:0005524; GO:0006189; GO:0009113; GO:0046872"
"481" "LOC111132235" "GO:0003677; GO:0005524; GO:0005634; GO:0005694; GO:0006281; GO:0017108; GO:0017116; GO:0033567; GO:0046872; GO:0051539"
"482" "LOC111132780" "GO:0004349; GO:0004350; GO:0005524; GO:0005739; GO:0016310; GO:0055129"
"483" "LOC111132798" "GO:0005524; GO:0008349; GO:0016310"
"484" "LOC111132344" "GO:0004222; GO:0006508; GO:0008270; GO:0016020; GO:0022857"
"485" "LOC111132798" "GO:0005524; GO:0008349; GO:0016310"
"486" "LOC111132798" "GO:0005524; GO:0008349; GO:0016310"
"487" "LOC111132893" "GO:0004767; GO:0005576; GO:0006685; GO:0016798; GO:0046513; GO:0046872"
"488" "LOC111132870" "GO:0000398; GO:0000974; GO:0005654; GO:0005681; GO:0006281; GO:0016567; GO:0061630"
"489" "LOC111133246" "GO:0000139; GO:0005198; GO:0006886; GO:0016192; GO:0030117; GO:0030663"
"490" "LOC111133246" "GO:0000139; GO:0005198; GO:0006886; GO:0016192; GO:0030117; GO:0030663"
"491" "LOC111134103" "GO:0000139; GO:0005198; GO:0006886; GO:0016192; GO:0030117; GO:0030663"
"492" "LOC111133453" "GO:0006744; GO:0008425; GO:0031314; GO:0032259"
"493" "LOC111134331" "GO:0005506; GO:0005789; GO:0006633; GO:0080132"
"494" "LOC111134371" "GO:0005764; GO:0043890"
"495" "LOC111134017" "GO:0000139; GO:0005789; GO:0005886; GO:0007267; GO:0008233; GO:0016539; GO:0016540; GO:0016740; GO:0046872; GO:0048731"
