gene_name	metadata
LOC111115424	GO:0043229,GO:0043229
LOC111115190	GO:0043229
LOC111127026	GO:0043229
LOC111124613	GO:0043130,GO:0043130
LOC111135150	GO:0043130,GO:0043130
LOC111104125	GO:0043130
LOC111123784	GO:0043130
LOC111135373	GO:0043130
LOC111100621	GO:0043066
LOC111135797	GO:0043066
LOC111138054	GO:0043066
LOC111130520	GO:0043023
LOC111130539	GO:0043023
LOC111131301	GO:0043005, GO:0045202,GO:0043005, GO:0045202,GO:0043005, GO:0045202,GO:0043005, GO:0045202,GO:0043005, GO:0045202,GO:0043005, GO:0045202,GO:0043005, GO:0045202,GO:0043005, GO:0045202,GO:0043005, GO:0045202,GO:0043005, GO:0045202,GO:0043005, GO:0045202
LOC111113325	GO:0042995,GO:0042995
LOC111106025	GO:0042995
LOC111113163	GO:0042981,GO:0042981,GO:0042981,GO:0042981,GO:0042981,GO:0042981,GO:0042981
LOC111119596	GO:0042981,GO:0042981,GO:0042981,GO:0042981,GO:0042981,GO:0042981
LOC111120761	GO:0042981,GO:0042981,GO:0042981,GO:0042981,GO:0042981
LOC111100304	GO:0042981,GO:0042981
LOC111100879	GO:0042981,GO:0042981
LOC111103107	GO:0042981,GO:0042981
LOC111103167	GO:0042981,GO:0042981
LOC111106260	GO:0042981,GO:0042981
LOC111110586	GO:0042981,GO:0042981
LOC111123845	GO:0042981,GO:0042981
LOC111126346	GO:0042981,GO:0042981
LOC111130369	GO:0042981,GO:0042981
LOC111100303	GO:0042981,GO:0002020, GO:0042981, GO:0070513
LOC111100064	GO:0042981
LOC111101294	GO:0042981
LOC111101793	GO:0042981
LOC111101934	GO:0042981
LOC111101937	GO:0042981
LOC111102440	GO:0042981
LOC111102847	GO:0042981
LOC111103619	GO:0042981
LOC111104192	GO:0042981
LOC111104978	GO:0042981
LOC111106156	GO:0042981
LOC111106448	GO:0042981
LOC111109159	GO:0042981
LOC111109709	GO:0042981
LOC111110641	GO:0042981
LOC111110910	GO:0042981
LOC111111997	GO:0042981
LOC111118310	GO:0042981
LOC111118415	GO:0042981
LOC111121736	GO:0042981
LOC111122172	GO:0042981
LOC111122401	GO:0042981
LOC111123636	GO:0042981
LOC111124226	GO:0042981
LOC111125088	GO:0042981
LOC111125312	GO:0042981
LOC111125314	GO:0042981
LOC111128251	GO:0042981
LOC111128259	GO:0042981
LOC111128293	GO:0042981
LOC111128406	GO:0042981
LOC111128796	GO:0042981
LOC111129502	GO:0042981
LOC111131051	GO:0042981
LOC111131747	GO:0042981
LOC111132926	GO:0042981
LOC111133999	GO:0042981
LOC111135216	GO:0042981
LOC111136442	GO:0042981
LOC111137049	GO:0042981
LOC111138424	GO:0042981
LOC111128358	GO:0042826, GO:0045892, GO:0046872,GO:0042826, GO:0045892, GO:0046872,GO:0042826, GO:0045892, GO:0046872
LOC111130695	GO:0042826, GO:0045892, GO:0046872
LOC111110454	GO:0042823
LOC111111393	GO:0042823
LOC111138366	GO:0042799, GO:0046872
LOC111122314	GO:0042781, GO:0046872
LOC111137406	GO:0042765
LOC111137980	GO:0042765
LOC111127738	GO:0042754, GO:0045892
LOC111130669	GO:0042754, GO:0045892
LOC111121610	GO:0042721
LOC111125747	GO:0042407, GO:0061617
LOC111119639	GO:0042274
LOC111138435	GO:0042256
LOC111133059	GO:0042254, GO:0043231
LOC111134348	GO:0042254
LOC111132152	GO:0036297, GO:0043240,GO:0036297, GO:0043240,GO:0036297, GO:0043240
LOC111104082	GO:0036297, GO:0043240,GO:0036297, GO:0043240
LOC111105220	GO:0036297, GO:0043240
LOC111118509	GO:0036297, GO:0043240
LOC111122179	GO:0036297, GO:0043240
LOC111123508	GO:0036297, GO:0043240
LOC111123572	GO:0036297, GO:0043240
LOC111127006	GO:0036297, GO:0043240
LOC111138268	GO:0036297, GO:0043240
LOC111130353	GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211
LOC111129170	GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211
LOC111105904	GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211
LOC111107328	GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211
LOC111138031	GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211
LOC111125930	GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211
LOC111135074	GO:0036211,GO:0036211,GO:0036211,GO:0036211,GO:0036211
LOC111112129	GO:0036211,GO:0036211,GO:0036211,GO:0036211
LOC111119326	GO:0036211,GO:0036211,GO:0036211
LOC111125273	GO:0036211
LOC111128351	GO:0036211
LOC111129255	GO:0036211
LOC111130111	GO:0035591,GO:0035591,GO:0035591,GO:0035591,GO:0035591,GO:0035591,GO:0035591,GO:0035591
LOC111122329	GO:0035556,GO:0035556,GO:0035556,GO:0035556,GO:0035556,GO:0035556,GO:0035556
LOC111136638	GO:0035556,GO:0035556,GO:0035556,GO:0035556,GO:0035556,GO:0035556
LOC111134230	GO:0035556,GO:0035556,GO:0035556
LOC111134398	GO:0035556,GO:0035556,GO:0035556
LOC111109554	GO:0035556,GO:0035556
LOC111128737	GO:0035556,GO:0035556
LOC111101590	GO:0035556, GO:0051260
LOC111100089	GO:0035556
LOC111100920	GO:0035556
LOC111101238	GO:0035556
LOC111103026	GO:0035556
LOC111103272	GO:0035556
LOC111103698	GO:0035556
LOC111104289	GO:0035556
LOC111107881	GO:0035556
LOC111108201	GO:0035556
LOC111109413	GO:0035556
LOC111109414	GO:0035556
LOC111109415	GO:0035556
LOC111109416	GO:0035556
LOC111110931	GO:0035556
LOC111114946	GO:0035556
LOC111118282	GO:0035556
LOC111118548	GO:0035556
LOC111119368	GO:0035556
LOC111119794	GO:0035556
LOC111119862	GO:0035556
LOC111120488	GO:0035556
LOC111120670	GO:0035556
LOC111122092	GO:0035556
LOC111122348	GO:0035556
LOC111123080	GO:0035556
LOC111123672	GO:0035556
LOC111125456	GO:0035556
LOC111126284	GO:0035556
LOC111128486	GO:0035556
LOC111129388	GO:0035556
LOC111129871	GO:0035556
LOC111130165	GO:0035556
LOC111130271	GO:0035556
LOC111131305	GO:0035556
LOC111131460	GO:0035556
LOC111131589	GO:0035556
LOC111133466	GO:0035556
LOC111133750	GO:0035556
LOC111134002	GO:0035556
LOC111134546	GO:0035556
LOC111135622	GO:0035556
LOC111136596	GO:0035556
LOC111136610	GO:0035556
LOC111136879	GO:0035556
LOC111137026	GO:0035556
LOC111137710	GO:0035556
LOC111138262	GO:0035556
LOC111138263	GO:0035556
LOC111113299	GO:0035368,GO:0035368
LOC111113398	GO:0035368,GO:0035368
LOC111131267	GO:0035303
LOC111118580	GO:0035198, GO:0046872,GO:0035198, GO:0046872
LOC111100327	GO:0035091,GO:0035091
LOC111101256	GO:0035091,GO:0035091
LOC111105903	GO:0035091,GO:0035091
LOC111108243	GO:0035091,GO:0035091
LOC111135054	GO:0035091,GO:0035091
LOC111118122	GO:0035091
LOC111119744	GO:0035091
LOC111119948	GO:0035091
LOC111122404	GO:0035091
LOC111122995	GO:0035091
LOC111128749	GO:0035091
LOC111129024	GO:0035091
LOC111131114	GO:0035091
LOC111131214	GO:0035091
LOC111136832	GO:0035091
LOC111137331	GO:0035091
LOC111119280	GO:0035082
LOC111131840	GO:0034464, GO:1905515,GO:0034464, GO:1905515
LOC111128088	GO:0034464, GO:1905515
LOC111133353	GO:0034464, GO:0060271
LOC111127105	GO:0034464
LOC111118331	GO:0033743
LOC111100603	GO:0033320, GO:0042732, GO:0048040, GO:0070403
LOC111114799	GO:0033180, GO:0046961
LOC111100011	GO:0033180, GO:0042981, GO:0046961,GO:0042981,GO:0042981
LOC111118152	GO:0033179, GO:0046961
LOC111135828	GO:0033179, GO:0046961
LOC111137078	GO:0033179, GO:0046961
LOC111100653	GO:0033178, GO:0046961, GO:0046983
LOC111100263	GO:0033178, GO:0046961
LOC111100264	GO:0033178, GO:0046961
LOC111100265	GO:0033178, GO:0046961
LOC111100266	GO:0033178, GO:0046961
LOC111100268	GO:0033178, GO:0046961
LOC111100678	GO:0033178, GO:0046961
LOC111100692	GO:0033178, GO:0046961
LOC111101124	GO:0033178, GO:0046961
LOC111108139	GO:0033116, GO:0046907
LOC111132171	GO:0033116, GO:0046907
LOC111134680	GO:0033116, GO:0046907
LOC111127926	GO:0032991, GO:0110165
LOC111132667	GO:0032991, GO:0110165
LOC111104353	GO:0032981
LOC111128109	GO:0032434
LOC111134193	GO:0032259, GO:0106370
LOC111120639	GO:0032039, GO:0034474
LOC111127313	GO:0032039
LOC111127314	GO:0032039
LOC111131544	GO:0032039
LOC111131786	GO:0032039
LOC111134816	GO:0032008, GO:0071230, GO:0071986
LOC111135727	GO:0032008
LOC111109174	GO:0032007, GO:0048011
LOC111136592	GO:0032007, GO:0048011
LOC111119487	GO:0032006
LOC111127214	GO:0031932
LOC111119689	GO:0031929, GO:0031932
LOC111120866	GO:0031929, GO:0031931,GO:0031929, GO:0031931
LOC111120906	GO:0031929, GO:0031931,GO:0031929, GO:0031931
LOC111129512	GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514
LOC111137947	GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514
LOC111120598	GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514
LOC111119016	GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514
LOC111134972	GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514
LOC111107620	GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514
LOC111107716	GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514
LOC111137936	GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514
LOC111136616	GO:0031514,GO:0031514,GO:0031514,GO:0031514
LOC111137612	GO:0031514,GO:0031514,GO:0031514,GO:0031514
LOC111103395	GO:0031514,GO:0031514,GO:0031514
LOC111103594	GO:0031514,GO:0031514,GO:0031514
LOC111125001	GO:0031514,GO:0031514,GO:0031514
LOC111137112	GO:0031514,GO:0031514,GO:0016020, GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514,GO:0031514
LOC111101808	GO:0031514,GO:0031514
LOC111114997	GO:0031514,GO:0031514
LOC111124004	GO:0031514,GO:0031514
LOC111124913	GO:0031514,GO:0031514
LOC111125872	GO:0031514,GO:0031514
LOC111126915	GO:0031514,GO:0031514
LOC111122784	GO:0031514, GO:0036157, GO:0070286
LOC111127636	GO:0031514, GO:0036157, GO:0070286
LOC111134585	GO:0031514, GO:0035082, GO:0060294,GO:0031514, GO:0035082, GO:0060294,GO:0031514, GO:0035082, GO:0060294
LOC111100589	GO:0031514
LOC111103679	GO:0031514
LOC111106756	GO:0031514
LOC111110008	GO:0031514
LOC111114815	GO:0031514
LOC111120808	GO:0031514
LOC111124606	GO:0031514
LOC111125471	GO:0031514
LOC111126154	GO:0031514
LOC111126496	GO:0031514
LOC111129855	GO:0031514
LOC111130047	GO:0031514
LOC111130289	GO:0031514
LOC111132782	GO:0031514
LOC111133161	GO:0031514
LOC111137169	GO:0031514
LOC111138059	GO:0031514
LOC111116748	GO:0031418, GO:0046872, GO:0051213
LOC111131398	GO:0031418, GO:0046872, GO:0051213
LOC111125834	GO:0031417
LOC111114027	GO:0031396
LOC111125147	GO:0031146
LOC111130727	GO:0031146
LOC111119250	GO:0031110,GO:0031110,GO:0031110,GO:0031110
LOC111099780	GO:0031110
LOC111134657	GO:0031110
LOC111101273	GO:0031090, GO:0032977
LOC111132820	GO:0031090, GO:0032977
LOC111113266	GO:0031083, GO:0051179
LOC111104293	GO:0031080
LOC111100379	GO:0031072, GO:0051082
LOC111125651	GO:0031011,GO:0031011
LOC111125271	GO:0031011
LOC111129466	GO:0030991,GO:0030991,GO:0030991
LOC111137478	GO:0030867
LOC111120167	GO:0030837
LOC111125452	GO:0030695
LOC111111521	GO:0030659
LOC111114561	GO:0030659
LOC111115672	GO:0030659
LOC111128808	GO:0030576, GO:0032183
LOC111129895	GO:0030576, GO:0032183
LOC111112117	GO:0030544, GO:0051082, GO:0061077,GO:0030544, GO:0051082, GO:0061077,GO:0030544, GO:0051082, GO:0061077
LOC111128374	GO:0030496
LOC111113075	GO:0030431, GO:0032222,GO:0030431, GO:0032222
LOC111108612	GO:0030431, GO:0032222
LOC111110162	GO:0030431, GO:0032222
LOC111119413	GO:0030431, GO:0032222
LOC111120702	GO:0030431, GO:0032222
LOC111120968	GO:0030431, GO:0032222
LOC111123745	GO:0030431, GO:0032222
LOC111126611	GO:0030431, GO:0032222
LOC111126834	GO:0030431, GO:0032222
LOC111127403	GO:0030431, GO:0032222
LOC111130952	GO:0030431, GO:0032222
LOC111114678	GO:0030414
LOC111115329	GO:0030414
LOC111115812	GO:0030414
LOC111130022	GO:0030276, GO:0032588, GO:0046907,GO:0030276, GO:0032588, GO:0046907
LOC111136147	GO:0030274,GO:0030274
LOC111126530	GO:0030246,GO:0030246
LOC111128241	GO:0030246,GO:0030246
LOC111130682	GO:0030246,GO:0030246
LOC111131834	GO:0030246,GO:0030246
LOC111137891	GO:0030246,GO:0030246
Gal	GO:0030246
LOC111099845	GO:0030246
LOC111102355	GO:0030246
LOC111102453	GO:0030246
LOC111102471	GO:0030246
LOC111102473	GO:0030246
LOC111103735	GO:0030246
LOC111105608	GO:0030246
LOC111106498	GO:0030246
LOC111120224	GO:0030246
LOC111120611	GO:0030246
LOC111120612	GO:0030246
LOC111121403	GO:0030246
LOC111121424	GO:0030246
LOC111121464	GO:0030246
LOC111122203	GO:0030246
LOC111122207	GO:0030246
LOC111122262	GO:0030246
LOC111122383	GO:0030246
LOC111125115	GO:0030246
LOC111128129	GO:0030246
LOC111128958	GO:0030246
LOC111128967	GO:0030246
LOC111128968	GO:0030246
LOC111129223	GO:0030246
LOC111132306	GO:0030246
LOC111135155	GO:0030246
LOC111137097	GO:0030246
LOC111112846	GO:0030215,GO:0030215,GO:0030215,GO:0030215
LOC111136090	GO:0030170, GO:0031071, GO:0044571, GO:0046872, GO:0051536
LOC111137786	GO:0030170
LOC111132958	GO:0030154
LOC111133730	GO:0030145, GO:0070006,GO:0030145, GO:0070006
LOC111125621	GO:0030145, GO:0070006
LOC111133725	GO:0030145, GO:0070006
LOC111135287	GO:0030145, GO:0070006
LOC111136000	GO:0030145, GO:0070006
LOC111135696	GO:0030133, GO:0031083
LOC111119371	GO:0030036, GO:0051015,GO:0030036, GO:0051015,GO:0030036, GO:0051015,GO:0030036, GO:0051015,GO:0030036, GO:0051015,GO:0030036, GO:0051015
LOC111110820	GO:0030036, GO:0051015,GO:0030036, GO:0051015
LOC111113371	GO:0030036, GO:0051015
LOC111107913	GO:0030036, GO:0043232, GO:0051015,GO:0030036, GO:0043232, GO:0051015,GO:0030036, GO:0043232, GO:0051015,GO:0030036, GO:0043232, GO:0051015,GO:0030036, GO:0043232, GO:0051015,GO:0030036, GO:0043232, GO:0051015,GO:0030036, GO:0043232, GO:0051015,GO:0030036, GO:0043232, GO:0051015,GO:0030036, GO:0043232, GO:0051015,GO:0030036, GO:0043232, GO:0051015,GO:0030036, GO:0043232, GO:0051015,GO:0030036, GO:0043232, GO:0051015,GO:0030036, GO:0043232, GO:0051015,GO:0030036, GO:0043232, GO:0051015
LOC111137702	GO:0030036, GO:0043232, GO:0051015,GO:0030036, GO:0043232, GO:0051015,GO:0030036, GO:0043232, GO:0051015,GO:0030036, GO:0043232, GO:0051015,GO:0030036, GO:0043232, GO:0051015
LOC111101021	GO:0030036, GO:0043232, GO:0051015,GO:0030036, GO:0043232, GO:0051015
LOC111100325	GO:0030036, GO:0043232, GO:0051015
LOC111110828	GO:0030030,GO:0030030,GO:0030030
LOC111112253	GO:0030030,GO:0030030,GO:0030030
LOC111120584	GO:0023052,GO:0023052,GO:0023052
LOC111123126	GO:0023052
LOC111103993	GO:0023041, GO:0030867, GO:0031965,GO:0023041, GO:0030867, GO:0031965
LOC111130921	GO:0020037, GO:0046872
LOC111103452	GO:0019905,GO:0019905,GO:0019905
LOC111103499	GO:0019905,GO:0019905,GO:0019905
LOC111103377	GO:0019903
LOC111129124	GO:0019902,GO:0019902,GO:0019902
LOC111128500	GO:0019902,GO:0019902
LOC111125650	GO:0019901,GO:0019901
LOC111119156	GO:0019901
LOC111123208	GO:0019901
LOC111128931	GO:0019901
LOC111108356	GO:0019888, GO:0030289
LOC111108386	GO:0019888, GO:0030289
LOC111137396	GO:0019867
LOC111138173	GO:0019843, GO:0070037, GO:0070475
LOC111134945	GO:0019781, GO:0045116
LOC111124008	GO:0019700, GO:0050194
LOC111131085	GO:0019700, GO:0047304
LOC111122141	GO:0019344, GO:0019346, GO:0030170
LOC111132244	GO:0019344, GO:0019346, GO:0030170
LOC111120310	GO:0019239
LOC111128584	GO:0019239
LOC111119039	GO:0019135, GO:0046872
LOC111138429	GO:0019079
LOC111134579	GO:0019005, GO:0031146,GO:0019005, GO:0031146,GO:0019005, GO:0031146
LOC111129283	GO:0019005, GO:0031146
LOC111135835	GO:0019005, GO:0031146
LOC111125118	GO:0019005
LOC111132996	GO:0018741, GO:0018909, GO:0046872, GO:0046983
LOC111133920	GO:0018741, GO:0018909, GO:0046872, GO:0046983
LOC111136256	GO:0018741, GO:0018909, GO:0046872, GO:0046983
LOC111106668	GO:0017154,GO:0016020,GO:0016020,GO:0016020
LOC111106670	GO:0017154,GO:0016020
LOC111108818	GO:0017154
LOC111107450	GO:0017150, GO:0050660
LOC111109651	GO:0017150, GO:0050660
LOC111122265	GO:0017150, GO:0050660
LOC111114902	GO:0017150, GO:0046872, GO:0050660
LOC111130245	GO:0017128,GO:0017128,GO:0017128,GO:0017128,GO:0017128
LOC111135350	GO:0017128,GO:0017128,GO:0017128,GO:0017128
LOC111135163	GO:0017128,GO:0017128
LOC111125142	GO:0017128
LOC111126122	GO:0017128
LOC111126704	GO:0017128
LOC111127106	GO:0017128
LOC111130243	GO:0017128
LOC111130244	GO:0017128
LOC111137889	GO:0017128
LOC111109397	GO:0017053
LOC111121929	GO:0017040, GO:0046514, GO:0102121
LOC111122385	GO:0017040, GO:0046514, GO:0102121
LOC111112880	GO:0017025, GO:0070897
LOC111123665	GO:0017025, GO:0070897
LOC111118461	GO:0016971
LOC111131700	GO:0016891
LOC111131731	GO:0016891
LOC111103902	GO:0016887,GO:0016020, GO:0016887
LOC111115920	GO:0016887
LOC111108457	GO:0016874,GO:0016874,GO:0016874,GO:0016874
LOC111101872	GO:0016874,GO:0016874,GO:0016874
LOC111133901	GO:0016874,GO:0016874,GO:0016874
LOC111103339	GO:0016874,GO:0016874
LOC111123705	GO:0016874,GO:0016874
LOC111129333	GO:0016874,GO:0016874
LOC111134559	GO:0016874,GO:0016874
LOC111104814	GO:0016874, GO:0061666, GO:0071569,GO:0016874, GO:0061666, GO:0071569
LOC111120987	GO:0016874, GO:0061630
LOC111138181	GO:0016874, GO:0061630
LOC111124701	GO:0016874, GO:0046872, GO:0046907,GO:0016874, GO:0046872, GO:0046907
LOC111124696	GO:0016874, GO:0046872, GO:0046907
LOC111103707	GO:0016874, GO:0036211
LOC111128710	GO:0016874, GO:0036211
LOC111100531	GO:0016874
LOC111100712	GO:0016874
LOC111100721	GO:0016874
LOC111109565	GO:0016874
LOC111110954	GO:0016874
LOC111117252	GO:0016874
LOC111119038	GO:0016874
LOC111121889	GO:0016874
LOC111123706	GO:0016874
LOC111126585	GO:0016874
LOC111128178	GO:0016874
LOC111128510	GO:0016874
LOC111129115	GO:0016874
LOC111129323	GO:0016874
LOC111129387	GO:0016874
LOC111129957	GO:0016874
LOC111132412	GO:0016874
LOC111118880	GO:0016853,GO:0016853
LOC111102002	GO:0016853
LOC111121538	GO:0016853
LOC111133740	GO:0016853
LOC111137493	GO:0016853
LOC111135704	GO:0016846, GO:0046872,GO:0016846, GO:0046872
LOC111119078	GO:0016836
LOC111119251	GO:0016836
LOC111116092	GO:0016833
LOC111122875	GO:0016831, GO:0019752, GO:0030170,GO:0016831, GO:0019752, GO:0030170,GO:0016831, GO:0019752, GO:0030170
LOC111121877	GO:0016830, GO:0019752, GO:0030170,GO:0016830, GO:0019752, GO:0030170
LOC111122387	GO:0016830, GO:0019752, GO:0030170,GO:0016830, GO:0019752, GO:0030170
LOC111099052	GO:0016830, GO:0019752, GO:0030170
LOC111121731	GO:0016830, GO:0019752, GO:0030170
LOC111121732	GO:0016830, GO:0019752, GO:0030170
LOC111127946	GO:0016830, GO:0019752, GO:0030170
LOC111131388	GO:0016830, GO:0019752, GO:0030170
LOC111135375	GO:0016830, GO:0019752, GO:0030170
LOC111138329	GO:0016830, GO:0019752, GO:0030170
LOC111122829	GO:0016829,GO:0016829,GO:0016829
LOC111132139	GO:0016829,GO:0016829,GO:0016829
LOC111126166	GO:0016829,GO:0016829
LOC111131074	GO:0016829,GO:0016829
LOC111099945	GO:0016829, GO:0046872
LOC111099829	GO:0016829
LOC111099836	GO:0016829
LOC111099837	GO:0016829
LOC111100777	GO:0016829
LOC111111292	GO:0016829
LOC111117829	GO:0016829
LOC111121053	GO:0016829
LOC111122246	GO:0016829
LOC111123254	GO:0016829
LOC111131060	GO:0016829
LOC111131094	GO:0016829
LOC111132935	GO:0016829
LOC111129030	GO:0016818, GO:0046872,GO:0016818, GO:0046872
LOC111133726	GO:0016818, GO:0046872,GO:0016818, GO:0046872
LOC111133729	GO:0016818, GO:0046872
LOC111135288	GO:0016818, GO:0046872
LOC111135289	GO:0016818, GO:0046872
LOC111102493	GO:0016817
LOC111135347	GO:0016813, GO:0046872, GO:1901564,GO:0016813, GO:0046872, GO:1901564,GO:0016813, GO:0046872, GO:1901564
LOC111133872	GO:0016813, GO:0046872, GO:1901564
LOC111134562	GO:0016810, GO:0019213
LOC111103563	GO:0016810
LOC111102595	GO:0016805
LOC111102713	GO:0016805
LOC111103409	GO:0016805
LOC111104197	GO:0016805
LOC111119955	GO:0016791,GO:0016791
LOC111135587	GO:0016791, GO:0110165
LOC111102686	GO:0016791, GO:0046872,GO:0016791, GO:0046872
LOC111102575	GO:0016791, GO:0046872
LOC111102576	GO:0016791, GO:0046872
LOC111102687	GO:0016791, GO:0046872
LOC111104127	GO:0016791, GO:0046872
LOC111112584	GO:0016791, GO:0046872
LOC111127456	GO:0016791, GO:0046872
LOC111133932	GO:0016791, GO:0046872
LOC111134904	GO:0016791, GO:0046872
LOC111135356	GO:0016791, GO:0046872
LOC111135358	GO:0016791, GO:0046872
LOC111137020	GO:0016791, GO:0046872
LOC111137814	GO:0016791, GO:0046872
LOC111138128	GO:0016791, GO:0046872
LOC111137247	GO:0016791, GO:0046856, GO:0110165,GO:0016791, GO:0046856, GO:0110165
LOC111100140	GO:0016791, GO:0046856
LOC111126336	GO:0016791, GO:0046856
LOC111110515	GO:0016791
LOC111114471	GO:0016791
LOC111114532	GO:0016791
LOC111119956	GO:0016791
LOC111134840	GO:0016791
LOC111137921	GO:0016791
LOC111106144	GO:0016788,GO:0016788
LOC111102218	GO:0016788
LOC111105168	GO:0016788
LOC111113700	GO:0016788
LOC111114337	GO:0016788
LOC111116333	GO:0016788
LOC111116844	GO:0016788
LOC111119373	GO:0016788
LOC111120629	GO:0016788
LOC111123805	GO:0016788
LOC111124408	GO:0016788
LOC111134310	GO:0016788
LOC111130277	GO:0016787,GO:0016787,GO:0016787,GO:0016787
LOC111104625	GO:0016787,GO:0016787,GO:0016787
LOC111105453	GO:0016787,GO:0016787,GO:0016787
LOC111108777	GO:0016787,GO:0016787,GO:0016787
LOC111113411	GO:0016787,GO:0016787,GO:0016787
LOC111123744	GO:0016787,GO:0016787,GO:0016787
LOC111130479	GO:0016787,GO:0016787,GO:0016787
LOC111133477	GO:0016787,GO:0016787,GO:0003747
LOC111101814	GO:0016787,GO:0016787
LOC111110100	GO:0016787,GO:0016787
LOC111112312	GO:0016787,GO:0016787
LOC111115566	GO:0016787,GO:0016787
LOC111115675	GO:0016787,GO:0016787
LOC111115698	GO:0016787,GO:0016787
LOC111117911	GO:0016787,GO:0016787
