"","x"
"1250","LOC111100441"
"1251","LOC111100442"
"1252","LOC111100443"
"1253","LOC111100444"
"1254","LOC111100445"
"1255","LOC111100446"
"1256","LOC111100447"
"1257","LOC111100448"
"1258","LOC111100449"
"1259","LOC111100450"
"1260","LOC111100451"
"1261","LOC111100452"
"1262","LOC111100453"
"1263","LOC111100454"
"1264","LOC111100455"
"1265","LOC111100456"
"1266","LOC111100457"
"1267","LOC111100458"
"1268","LOC111100459"
"1269","LOC111100460"
"1270","LOC111100461"
"1271","LOC111100462"
"1272","LOC111100463"
"1273","LOC111100464"
"1274","LOC111100465"
"1275","LOC111100466"
"1276","LOC111100467"
"1277","LOC111100468"
"1278","LOC111100469"
"1279","LOC111100470"
"1280","LOC111100471"
"1281","LOC111100472"
"1282","LOC111100473"
"1283","LOC111100474"
"1284","LOC111100475"
"1285","LOC111100476"
"1286","LOC111100477"
"1287","LOC111100478"
"1288","LOC111100479"
"1289","LOC111100480"
"1290","LOC111100481"
"1291","LOC111100482"
"1292","LOC111100483"
"1293","LOC111100484"
"1294","LOC111100485"
"1295","LOC111100486"
"1296","LOC111100487"
"1297","LOC111100488"
"1298","LOC111100489"
"1299","LOC111100490"
"1300","LOC111100491"
"1301","LOC111100492"
"1302","LOC111100493"
"1303","LOC111100494"
"1304","LOC111100495"
"1305","LOC111100496"
"1306","LOC111100497"
"1307","LOC111100498"
"1308","LOC111100499"
"1309","LOC111100500"
"1310","LOC111100501"
"1311","LOC111100502"
"1312","LOC111100503"
"1313","LOC111100504"
"1314","LOC111100505"
"1315","LOC111100506"
"1316","LOC111100507"
"1317","LOC111100508"
"1318","LOC111100509"
"1319","LOC111100510"
"1320","LOC111100511"
"1321","LOC111100512"
"1322","LOC111100513"
"1323","LOC111100514"
"1324","LOC111100515"
"1325","LOC111100516"
"1326","LOC111100517"
"1327","LOC111100518"
"1328","LOC111100519"
"1329","LOC111100520"
"1330","LOC111100521"
"1331","LOC111100522"
"1332","LOC111100523"
"1333","LOC111100524"
"1334","LOC111100525"
"1335","LOC111100526"
"1336","LOC111100527"
"1337","LOC111100528"
"1338","LOC111100529"
"1339","LOC111100530"
"1340","LOC111100531"
"1341","LOC111100532"
"1342","LOC111100533"
"1343","LOC111100534"
"1344","LOC111100535"
"1345","LOC111100536"
"1346","LOC111100537"
"1347","LOC111100538"
"1348","LOC111100539"
"1349","LOC111100540"
"1350","LOC111100541"
"1351","LOC111100542"
"1352","LOC111100543"
"1353","LOC111100544"
"1354","LOC111100545"
"1355","LOC111100546"
"1356","LOC111100547"
"1357","LOC111100548"
"1358","LOC111100549"
"1359","LOC111100550"
"1360","LOC111100551"
"1361","LOC111100552"
"1362","LOC111100553"
"1363","LOC111100554"
"1364","LOC111100555"
"1365","LOC111100556"
"1366","LOC111100557"
"1367","LOC111100558"
"1368","LOC111100559"
"1369","LOC111100560"
"1370","LOC111100561"
"1371","LOC111100562"
"1372","LOC111100563"
"1373","LOC111100564"
"1374","LOC111100565"
"1375","LOC111100566"
"1376","LOC111100567"
"1377","LOC111100568"
"1378","LOC111100569"
"1379","LOC111100570"
"1380","LOC111100571"
"1381","LOC111100572"
"1382","LOC111100573"
"1383","LOC111100574"
"1384","LOC111100575"
"1385","LOC111100576"
"1386","LOC111100577"
"1387","LOC111100578"
"1388","LOC111100579"
"1389","LOC111100580"
"1390","LOC111100581"
"1391","LOC111100582"
"1392","LOC111100583"
"1393","LOC111100584"
"1394","LOC111100585"
"1395","LOC111100586"
"1396","LOC111100587"
"1397","LOC111100588"
"1398","LOC111100589"
"1399","LOC111100590"
"1400","LOC111100591"
"1401","LOC111100592"
"1402","LOC111100593"
"1403","LOC111100594"
"1404","LOC111100595"
"1405","LOC111100596"
"1406","LOC111100597"
"1407","LOC111100598"
"1408","LOC111100599"
"1409","LOC111100600"
"1410","LOC111100601"
"1411","LOC111100602"
"1412","LOC111100603"
"1413","LOC111100604"
"1414","LOC111100605"
"1415","LOC111100606"
"1416","LOC111100607"
"1417","LOC111100608"
"1418","LOC111100609"
"1419","LOC111100610"
"1420","LOC111100611"
"1421","LOC111100612"
"1422","LOC111100613"
"1423","LOC111100614"
"1424","LOC111100615"
"1425","LOC111100616"
"1426","LOC111100617"
"1427","LOC111100618"
"1428","LOC111100619"
"1429","LOC111100620"
"1430","LOC111100621"
"1431","LOC111100622"
"1432","LOC111100623"
"1433","LOC111100624"
"1434","LOC111100625"
"1435","LOC111100626"
"1436","LOC111100627"
"1437","LOC111100628"
"1438","LOC111100629"
"1439","LOC111100630"
"1440","LOC111100631"
"1441","LOC111100632"
"1442","LOC111100633"
"1443","LOC111100634"
"1444","LOC111100635"
"1445","LOC111100636"
"1446","LOC111100637"
"1447","LOC111100638"
"1448","LOC111100639"
"1449","LOC111100640"
"1450","LOC111100641"
"1451","LOC111100642"
"1452","LOC111100643"
"1453","LOC111100644"
"1454","LOC111100645"
"1455","LOC111100646"
"1456","LOC111100647"
"1457","LOC111100648"
"1458","LOC111100649"
"1459","LOC111100650"
"1460","LOC111100651"
"1461","LOC111100652"
"1462","LOC111100653"
"1463","LOC111100654"
"1464","LOC111100655"
"1465","LOC111100656"
"1466","LOC111100657"
"1467","LOC111100658"
"1468","LOC111100659"
"1469","LOC111100660"
"1470","LOC111100661"
"1471","LOC111100662"
"1472","LOC111100663"
"1473","LOC111100664"
"1474","LOC111100665"
"1475","LOC111100666"
"1476","LOC111100667"
"1477","LOC111100668"
"1478","LOC111100669"
"1479","LOC111100670"
"1480","LOC111100671"
"1481","LOC111100672"
"1482","LOC111100673"
"1483","LOC111100674"
"1484","LOC111100675"
"1485","LOC111100676"
"1486","LOC111100677"
"1487","LOC111100678"
"1488","LOC111100679"
"1489","LOC111100680"
"1490","LOC111100681"
"1491","LOC111100682"
"1492","LOC111100683"
"1493","LOC111100684"
"1494","LOC111100685"
"1495","LOC111100686"
"1496","LOC111100687"
"1497","LOC111100688"
"1498","LOC111100689"
"1499","LOC111100690"
"1500","LOC111100691"
"1501","LOC111100692"
"1502","LOC111100693"
"1503","LOC111100694"
"1504","LOC111100695"
"1505","LOC111100696"
"1506","LOC111100697"
"1507","LOC111100698"
"1508","LOC111100699"
"1509","LOC111100700"
"1510","LOC111100701"
"1511","LOC111100702"
"1512","LOC111100703"
"1513","LOC111100704"
"1514","LOC111100705"
"1515","LOC111100706"
"1516","LOC111100707"
"1517","LOC111100708"
"1518","LOC111100709"
"1519","LOC111100710"
"1520","LOC111100711"
"1521","LOC111100712"
"1522","LOC111100713"
"1523","LOC111100714"
"1524","LOC111100715"
"1525","LOC111100716"
"1526","LOC111100717"
"1527","LOC111100718"
"1528","LOC111100719"
"1529","LOC111100720"
"1530","LOC111100721"
"1531","LOC111100722"
"1532","LOC111100723"
"1533","LOC111100724"
"1534","LOC111100725"
"1535","LOC111100726"
"1536","LOC111100727"
"1537","LOC111100728"
"1538","LOC111100729"
"1539","LOC111100730"
"1540","LOC111100731"
"1541","LOC111100732"
"1542","LOC111100733"
"1543","LOC111100734"
"1544","LOC111100735"
"1545","LOC111100736"
"1546","LOC111100737"
"1547","LOC111100738"
"1548","LOC111100739"
"1549","LOC111100740"
"1550","LOC111100741"
"1551","LOC111100742"
"1552","LOC111100743"
"1553","LOC111100744"
"1554","LOC111100745"
"1555","LOC111100746"
"1556","LOC111100747"
"1557","LOC111100748"
"1558","LOC111100749"
"1559","LOC111100750"
"1560","LOC111100751"
"1561","LOC111100752"
"1562","LOC111100753"
"1563","LOC111100754"
"1564","LOC111100755"
"1565","LOC111100756"
"1566","LOC111100757"
"1567","LOC111100758"
"1568","LOC111100759"
"1569","LOC111100760"
"1570","LOC111100761"
"1571","LOC111100762"
"1572","LOC111100763"
"1573","LOC111100764"
"1574","LOC111100765"
"1575","LOC111100766"
"1576","LOC111100767"
"1577","LOC111100768"
"1578","LOC111100769"
"1579","LOC111100770"
"1580","LOC111100771"
"1581","LOC111100772"
"1582","LOC111100773"
"1583","LOC111100774"
"1584","LOC111100775"
"1585","LOC111100776"
"1586","LOC111100777"
"1587","LOC111100778"
"1588","LOC111100779"
"1589","LOC111100780"
"1590","LOC111100781"
"1591","LOC111100782"
"1592","LOC111100783"
"1593","LOC111100784"
"1594","LOC111100785"
"1595","LOC111100786"
"1596","LOC111100787"
"1597","LOC111100788"
"1598","LOC111100789"
"1599","LOC111100790"
"1600","LOC111100791"
"1601","LOC111100792"
"1602","LOC111100793"
"1603","LOC111100794"
"1604","LOC111100795"
"1605","LOC111100796"
"1606","LOC111100797"
"1607","LOC111100798"
"1608","LOC111100799"
"1609","LOC111100800"
"1610","LOC111100801"
"1611","LOC111100802"
"1612","LOC111100803"
"1613","LOC111100804"
"1614","LOC111100805"
"1615","LOC111100806"
"1616","LOC111100807"
"1617","LOC111100808"
"1618","LOC111100809"
"1619","LOC111100810"
"1620","LOC111100811"
"1621","LOC111100812"
"1622","LOC111100813"
"1623","LOC111100814"
"1624","LOC111100815"
"1625","LOC111100816"
"1626","LOC111100817"
"1627","LOC111100818"
"1628","LOC111100819"
"1629","LOC111100820"
"1630","LOC111100821"
"1631","LOC111100822"
"1632","LOC111100823"
"1633","LOC111100824"
"1634","LOC111100825"
"1635","LOC111100826"
"1636","LOC111100827"
"1637","LOC111100828"
"1638","LOC111100829"
"1639","LOC111100830"
"1640","LOC111100831"
"1641","LOC111100832"
"1642","LOC111100833"
"1643","LOC111100834"
"1644","LOC111100835"
"1645","LOC111100836"
"1646","LOC111100837"
"1647","LOC111100838"
"1648","LOC111100839"
"1649","LOC111100840"
"1650","LOC111100841"
"1651","LOC111100842"
"1652","LOC111100843"
"1653","LOC111100844"
"1654","LOC111100845"
"1655","LOC111100846"
"1656","LOC111100847"
"1657","LOC111100848"
"1658","LOC111100849"
"1659","LOC111100850"
"1660","LOC111100851"
"1661","LOC111100852"
"1662","LOC111100853"
"1663","LOC111100854"
"1664","LOC111100855"
"1665","LOC111100856"
"1666","LOC111100857"
"1667","LOC111100858"
"1668","LOC111100859"
"1669","LOC111100860"
"1670","LOC111100861"
"1671","LOC111100862"
"1672","LOC111100863"
"1673","LOC111100864"
"1674","LOC111100865"
"1675","LOC111100866"
"1676","LOC111100867"
"1677","LOC111100868"
"1678","LOC111100869"
"1679","LOC111100870"
"1680","LOC111100871"
"1681","LOC111100872"
"1682","LOC111100873"
"1683","LOC111100874"
"1684","LOC111100875"
"1685","LOC111100876"
"1686","LOC111100877"
"1687","LOC111100878"
"1688","LOC111100879"
"1689","LOC111100880"
"1690","LOC111100881"
"1691","LOC111100882"
"1692","LOC111100883"
"1693","LOC111100884"
"1694","LOC111100885"
"1695","LOC111100886"
"1696","LOC111100887"
"1697","LOC111100888"
"1698","LOC111100889"
"1699","LOC111100890"
"1700","LOC111100891"
"1701","LOC111100892"
"1702","LOC111100893"
"1703","LOC111100894"
"1704","LOC111100895"
"1705","LOC111100896"
"1706","LOC111100897"
"1707","LOC111100898"
"1708","LOC111100899"
"1709","LOC111100900"
"1710","LOC111100901"
"1711","LOC111100902"
"1712","LOC111100903"
"1713","LOC111100904"
"1714","LOC111100905"
"1715","LOC111100906"
"1716","LOC111100907"
"1717","LOC111100908"
"1718","LOC111100909"
"1719","LOC111100910"
"1720","LOC111100911"
"1721","LOC111100912"
"1722","LOC111100913"
"1723","LOC111100914"
"1724","LOC111100915"
"1725","LOC111100916"
"1726","LOC111100917"
"1727","LOC111100918"
"1728","LOC111100919"
"1729","LOC111100920"
"1730","LOC111100921"
"1731","LOC111100922"
"1732","LOC111100923"
"1733","LOC111100924"
"1734","LOC111100925"
"1735","LOC111100926"
"1736","LOC111100927"
"1737","LOC111100928"
"1738","LOC111100929"
"1739","LOC111100930"
"1740","LOC111100931"
"1741","LOC111100932"
"1742","LOC111100933"
"1743","LOC111100934"
"1744","LOC111100935"
"1745","LOC111100936"
"1746","LOC111100937"
"1747","LOC111100938"
"1748","LOC111100939"
"1749","LOC111100940"
"1750","LOC111100941"
"1751","LOC111100942"
"1752","LOC111100943"
"1753","LOC111100944"
"1754","LOC111100945"
"1755","LOC111100946"
"1756","LOC111100947"
"1757","LOC111100948"
"1758","LOC111100949"
"1759","LOC111100950"
"1760","LOC111100951"
"1761","LOC111100952"
"1762","LOC111100953"
"1763","LOC111100954"
"1764","LOC111100955"
"1765","LOC111100956"
"1766","LOC111100957"
"1767","LOC111100958"
"1768","LOC111100959"
"1769","LOC111100960"
"1770","LOC111100961"
"1771","LOC111100962"
"1772","LOC111100963"
"1773","LOC111100964"
"1774","LOC111100965"
"1775","LOC111100966"
"1776","LOC111100967"
"1777","LOC111100968"
"1778","LOC111100969"
"1779","LOC111100970"
"1780","LOC111100971"
"1781","LOC111100972"
"1782","LOC111100973"
"1783","LOC111100974"
"1784","LOC111100975"
"1785","LOC111100976"
"1786","LOC111100977"
"1787","LOC111100978"
"1788","LOC111100979"
"1789","LOC111100980"
"1790","LOC111100981"
"1791","LOC111100982"
"1792","LOC111100983"
"1793","LOC111100984"
"1794","LOC111100985"
"1795","LOC111100986"
"1796","LOC111100987"
"1797","LOC111100988"
"1798","LOC111100989"
"1799","LOC111100990"
"1800","LOC111100991"
"1801","LOC111100992"
"1802","LOC111100993"
"1803","LOC111100994"
"1804","LOC111100995"
"1805","LOC111100996"
"1806","LOC111100997"
"1807","LOC111100998"
"1808","LOC111100999"
"1809","LOC111101000"
"1810","LOC111101001"
"1811","LOC111101002"
"1812","LOC111101003"
"1813","LOC111101004"
"1814","LOC111101005"
"1815","LOC111101006"
"1816","LOC111101007"
"1817","LOC111101008"
"1818","LOC111101009"
"1819","LOC111101010"
"1820","LOC111101011"
"1821","LOC111101012"
"1822","LOC111101013"
"1823","LOC111101014"
"1824","LOC111101015"
"1825","LOC111101016"
"1826","LOC111101017"
"1827","LOC111101018"
"1828","LOC111101019"
"1829","LOC111101020"
"1830","LOC111101021"
"1831","LOC111101022"
"1832","LOC111101023"
"1833","LOC111101024"
"1834","LOC111101025"
"1835","LOC111101026"
"1836","LOC111101027"
"1837","LOC111101028"
"1838","LOC111101029"
"1839","LOC111101030"
"1840","LOC111101031"
"1841","LOC111101032"
"1842","LOC111101033"
"1843","LOC111101034"
"1844","LOC111101035"
"1845","LOC111101036"
"1846","LOC111101037"
"1847","LOC111101038"
"1848","LOC111101039"
"1849","LOC111101040"
"1850","LOC111101041"
"1851","LOC111101042"
"1852","LOC111101043"
"1853","LOC111101044"
"1854","LOC111101045"
"1855","LOC111101046"
"1856","LOC111101047"
"1857","LOC111101048"
"1858","LOC111101049"
"1859","LOC111101050"
"1860","LOC111101051"
"1861","LOC111101052"
"1862","LOC111101053"
"1863","LOC111101054"
"1864","LOC111101055"
"1865","LOC111101056"
"1866","LOC111101057"
"1867","LOC111101058"
"1868","LOC111101059"
"1869","LOC111101060"
"1870","LOC111101061"
"1871","LOC111101062"
"1872","LOC111101063"
"1873","LOC111101064"
"1874","LOC111101065"
"1875","LOC111101066"
"1876","LOC111101067"
"1877","LOC111101068"
"1878","LOC111101069"
"1879","LOC111101070"
"1880","LOC111101071"
"1881","LOC111101072"
"1882","LOC111101073"
"1883","LOC111101074"
"1884","LOC111101075"
"1885","LOC111101076"
"1886","LOC111101077"
"1887","LOC111101078"
"1888","LOC111101079"
"1889","LOC111101080"
"1890","LOC111101081"
"1891","LOC111101082"
"1892","LOC111101083"
"1893","LOC111101084"
"1894","LOC111101085"
"1895","LOC111101086"
"1896","LOC111101087"
"1897","LOC111101088"
"1898","LOC111101089"
"1899","LOC111101090"
"1900","LOC111101091"
"1901","LOC111101092"
"1902","LOC111101093"
"1903","LOC111101094"
"1904","LOC111101095"
"1905","LOC111101096"
"1906","LOC111101097"
"1907","LOC111101098"
"1908","LOC111101099"
"1909","LOC111101100"
"1910","LOC111101101"
"1911","LOC111101102"
"1912","LOC111101103"
"1913","LOC111101104"
"1914","LOC111101105"
"1915","LOC111101106"
"1916","LOC111101107"
"1917","LOC111101108"
"1918","LOC111101109"
"1919","LOC111101110"
"1920","LOC111101111"
"1921","LOC111101112"
"1922","LOC111101113"
"1923","LOC111101114"
"1924","LOC111101115"
"1925","LOC111101116"
"1926","LOC111101117"
"1927","LOC111101118"
"1928","LOC111101119"
"1929","LOC111101120"
"1930","LOC111101121"
"1931","LOC111101122"
"1932","LOC111101123"
"1933","LOC111101124"
"1934","LOC111101125"
"1935","LOC111101126"
"1936","LOC111101127"
"1937","LOC111101128"
"1938","LOC111101129"
"1939","LOC111101130"
"1940","LOC111101131"
"1941","LOC111101132"
"1942","LOC111101133"
"1943","LOC111101134"
"1944","LOC111101135"
"1945","LOC111101136"
"1946","LOC111101137"
"1947","LOC111101138"
"1948","LOC111101139"
"1949","LOC111101140"
"1950","LOC111101141"
"1951","LOC111101142"
"1952","LOC111101143"
"1953","LOC111101144"
"1954","LOC111101145"
"1955","LOC111101146"
"1956","LOC111101147"
"1957","LOC111101148"
"1958","LOC111101149"
"1959","LOC111101150"
"1960","LOC111101151"
"1961","LOC111101152"
"1962","LOC111101153"
"1963","LOC111101154"
"1964","LOC111101155"
"1965","LOC111101156"
"1966","LOC111101157"
"1967","LOC111101158"
"1968","LOC111101159"
"1969","LOC111101160"
"1970","LOC111101161"
"1971","LOC111101162"
"1972","LOC111101163"
"1973","LOC111101164"
"1974","LOC111101165"
"1975","LOC111101166"
"1976","LOC111101167"
"1977","LOC111101168"
"1978","LOC111101169"
"1979","LOC111101170"
"1980","LOC111101171"
"1981","LOC111101172"
"1982","LOC111101173"
"1983","LOC111101174"
"1984","LOC111101175"
"1985","LOC111101176"
"1986","LOC111101177"
"1987","LOC111101178"
"1988","LOC111101179"
"1989","LOC111101180"
"1990","LOC111101181"
"1991","LOC111101182"
"1992","LOC111101183"
"1993","LOC111101184"
"1994","LOC111101185"
"1995","LOC111101186"
"1996","LOC111101187"
"1997","LOC111101188"
"1998","LOC111101189"
"1999","LOC111101190"
"2000","LOC111101191"
"2001","LOC111101192"
"2002","LOC111101193"
"2003","LOC111101194"
"2004","LOC111101195"
"2005","LOC111101196"
"2006","LOC111101197"
"2007","LOC111101198"
"2008","LOC111101199"
"2009","LOC111101200"
"2010","LOC111101201"
"2011","LOC111101202"
"2012","LOC111101203"
"2013","LOC111101204"
"2014","LOC111101205"
"2015","LOC111101206"
"2016","LOC111101207"
"2017","LOC111101208"
"2018","LOC111101209"
"2019","LOC111101210"
"2020","LOC111101211"
"2021","LOC111101212"
"2022","LOC111101213"
"2023","LOC111101214"
"2024","LOC111101215"
"2025","LOC111101216"
"2026","LOC111101217"
"2027","LOC111101218"
"2028","LOC111101219"
"2029","LOC111101220"
"2030","LOC111101221"
"2031","LOC111101222"
"2032","LOC111101223"
"2033","LOC111101224"
"2034","LOC111101225"
"2035","LOC111101226"
"2036","LOC111101227"
"2037","LOC111101228"
"2038","LOC111101229"
"2039","LOC111101230"
"2040","LOC111101231"
"2041","LOC111101232"
"2042","LOC111101233"
"2043","LOC111101234"
"2044","LOC111101235"
"2045","LOC111101236"
"2046","LOC111101237"
"2047","LOC111101238"
"2048","LOC111101239"
"2049","LOC111101240"
"2050","LOC111101241"
"2051","LOC111101242"
"2052","LOC111101243"
"2053","LOC111101244"
"2054","LOC111101245"
"2055","LOC111101246"
"2056","LOC111101247"
"2057","LOC111101248"
"2058","LOC111101249"
"2059","LOC111101250"
"2060","LOC111101251"
"2061","LOC111101252"
"2062","LOC111101253"
"2063","LOC111101254"
"2064","LOC111101255"
"2065","LOC111101256"
"2066","LOC111101257"
"2067","LOC111101258"
"2068","LOC111101259"
"2069","LOC111101260"
"2070","LOC111101261"
"2071","LOC111101262"
"2072","LOC111101263"
"2073","LOC111101264"
"2074","LOC111101265"
"2075","LOC111101266"
"2076","LOC111101267"
"2077","LOC111101268"
"2078","LOC111101269"
"2079","LOC111101270"
"2080","LOC111101271"
"2081","LOC111101272"
"2082","LOC111101273"
"2083","LOC111101274"
"2084","LOC111101275"
"2085","LOC111101276"
"2086","LOC111101277"
"2087","LOC111101278"
"2088","LOC111101279"
"2089","LOC111101280"
"2090","LOC111101281"
"2091","LOC111101282"
"2092","LOC111101283"
"2093","LOC111101284"
"2094","LOC111101285"
"2095","LOC111101286"
"2096","LOC111101287"
"2097","LOC111101288"
