From	To
LOC111122318	111122318
LOC111122319	111122319
LOC111122316	111122316
LOC111123648	111123648
LOC111124978	111124978
LOC111100989	111100989
LOC111108012	111108012
LOC111110332	111110332
LOC111108011	111108011
LOC111109342	111109342
LOC111111665	111111665
LOC111110331	111110331
LOC111111666	111111666
LOC111111667	111111667
LOC111136922	111136922
LOC111112991	111112991
LOC111136923	111136923
LOC111112993	111112993
LOC111136921	111136921
LOC111136924	111136924
LOC111110338	111110338
LOC111136925	111136925
LOC111110337	111110337
LOC111112999	111112999
LOC111111669	111111669
LOC111108010	111108010
LOC111124940	111124940
LOC111124944	111124944
LOC111124943	111124943
LOC111124942	111124942
LOC111123610	111123610
LOC111123615	111123615
LOC111123614	111123614
LOC111112990	111112990
LOC111108001	111108001
LOC111111654	111111654
LOC111109333	111109333
LOC111112987	111112987
LOC111135602	111135602
LOC111109336	111109336
LOC111135603	111135603
LOC111136934	111136934
LOC111108004	111108004
LOC111135600	111135600
LOC111108007	111108007
LOC111111651	111111651
LOC111135601	111135601
LOC111108006	111108006
LOC111136937	111136937
LOC111135607	111135607
LOC111136938	111136938
LOC111135604	111135604
LOC111111657	111111657
LOC111112988	111112988
LOC111112989	111112989
LOC111136939	111136939
LOC111109330	111109330
LOC111123620	111123620
LOC111124955	111124955
LOC111124954	111124954
LOC111124953	111124953
LOC111123621	111123621
LOC111124952	111124952
LOC111123627	111123627
LOC111124957	111124957
LOC111123629	111123629
LOC111135411	111135411
LOC111109123	111109123
LOC111135412	111135412
LOC111135410	111135410
LOC111099479	111099479
LOC111136746	111136746
LOC111109127	111109127
LOC111112771	111112771
LOC111099478	111099478
LOC111135416	111135416
LOC111099477	111099477
LOC111109129	111109129
LOC111111442	111111442
LOC111135414	111135414
LOC111135419	111135419
LOC111100791	111100791
LOC111100790	111100790
LOC111124760	111124760
LOC111112779	111112779
LOC111122102	111122102
LOC111123432	111123432
LOC111100796	111100796
LOC111123431	111123431
LOC111124762	111124762
LOC111122100	111122100
LOC111124761	111124761
LOC111100798	111100798
LOC111123437	111123437
LOC111124768	111124768
LOC111123436	111123436
LOC111124767	111124767
LOC111100792	111100792
LOC111122103	111122103
LOC111124766	111124766
LOC111123434	111123434
LOC111122107	111122107
LOC111122108	111122108
LOC111123438	111123438
LOC111124769	111124769
LOC111112770	111112770
LOC111099471	111099471
LOC111109112	111109112
LOC111110100	111110100
LOC111109111	111109111
LOC111136751	111136751
LOC111135420	111135420
LOC111099461	111099461
LOC111109116	111109116
LOC111110104	111110104
LOC111135424	111135424
LOC111111431	111111431
LOC111110102	111110102
LOC111109117	111109117
LOC111111432	111111432
LOC111135428	111135428
LOC111110107	111110107
LOC111135429	111135429
LOC111123440	111123440
LOC111124770	111124770
LOC111111438	111111438
LOC111109110	111109110
LOC111111439	111111439
LOC111122112	111122112
LOC111124775	111124775
LOC111100786	111100786
LOC111100785	111100785
LOC111124773	111124773
LOC111100788	111100788
LOC111124772	111124772
LOC111124779	111124779
LOC111123447	111123447
LOC111123446	111123446
LOC111124777	111124777
LOC111100784	111100784
LOC111124776	111124776
LOC111122119	111122119
LOC111099460	111099460
LOC111100789	111100789
LOC111110132	111110132
LOC111109147	111109147
LOC111109146	111109146
LOC111112793	111112793
LOC111111463	111111463
LOC111112794	111112794
LOC111136722	111136722
LOC111099454	111099454
LOC111136728	111136728
LOC111136729	111136729
LOC111099459	111099459
LOC111099458	111099458
LOC111123410	111123410
LOC111123415	111123415
LOC111124746	111124746
LOC111124745	111124745
LOC111123412	111123412
LOC111123418	111123418
LOC111124749	111124749
LOC111112790	111112790
LOC111123417	111123417
LOC111124748	111124748
LOC111112791	111112791
LOC111123416	111123416
LOC111124747	111124747
LOC111136731	111136731
LOC111135400	111135400
LOC111112786	111112786
LOC111136732	111136732
LOC111111456	111111456
LOC111099440	111099440
LOC111109135	111109135
LOC111111458	111111458
LOC111112789	111112789
LOC111135404	111135404
LOC111110127	111110127
LOC111111451	111111451
LOC111136736	111136736
LOC111135405	111135405
LOC111136733	111136733
LOC111135402	111135402
LOC111110125	111110125
LOC111111453	111111453
LOC111110124	111110124
LOC111109139	111109139
LOC111136739	111136739
LOC111135408	111135408
LOC111136738	111136738
LOC111109130	111109130
LOC111109132	111109132
LOC111109131	111109131
LOC111123421	111123421
LOC111123425	111123425
LOC111124756	111124756
LOC111124755	111124755
LOC111123423	111123423
LOC111123428	111123428
LOC111124759	111124759
LOC111112780	111112780
LOC111123427	111123427
LOC111124758	111124758
LOC111111488	111111488
LOC111135453	111135453
LOC111109169	111109169
LOC111136785	111136785
LOC111099434	111099434
LOC111134126	111134126
LOC111110159	111110159
LOC111134129	111134129
LOC111136789	111136789
LOC111111487	111111487
LOC111122141	111122141
LOC111109163	111109163
LOC111123472	111123472
LOC111122140	111122140
LOC111122145	111122145
LOC111123477	111123477
LOC111123474	111123474
LOC111122149	111122149
LOC111122148	111122148
LOC111135451	111135451
LOC111136782	111136782
LOC111135452	111135452
LOC111134121	111134121
LOC111136780	111136780
LOC111134134	111134134
LOC111110145	111110145
LOC111135467	111135467
LOC111136798	111136798
LOC111134136	111134136
LOC111135465	111135465
LOC111099424	111099424
LOC111134138	111134138
LOC111110148	111110148
LOC111110146	111110146
LOC111123480	111123480
LOC111099427	111099427
LOC111099426	111099426
LOC111123483	111123483
LOC111123481	111123481
LOC111123488	111123488
LOC111122158	111122158
LOC111122159	111122159
LOC111136790	111136790
LOC111111470	111111470
LOC111135463	111135463
LOC111135460	111135460
LOC111134131	111134131
LOC111135461	111135461
LOC111136764	111136764
LOC111135433	111135433
LOC111135434	111135434
LOC111109188	111109188
LOC111134103	111134103
LOC111136762	111136762
LOC111135431	111135431
LOC111134105	111134105
LOC111136768	111136768
LOC111135438	111135438
LOC111099410	111099410
LOC111134106	111134106
LOC111110179	111110179
LOC111099417	111099417
LOC111134109	111134109
LOC111134108	111134108
LOC111135439	111135439
LOC111109182	111109182
LOC111123451	111123451
LOC111124782	111124782
LOC111109185	111109185
LOC111122120	111122120
LOC111124781	111124781
LOC111109184	111109184
LOC111124786	111124786
LOC111122127	111122127
LOC111122128	111122128
LOC111136760	111136760
LOC111135430	111135430
LOC111110172	111110172
LOC111110167	111110167
LOC111134111	111134111
LOC111135445	111135445
LOC111136776	111136776
LOC111135442	111135442
LOC111135443	111135443
LOC111110164	111110164
LOC111136779	111136779
LOC111134118	111134118
LOC111111497	111111497
LOC111111498	111111498
LOC111110168	111110168
LOC111109170	111109170
LOC111109172	111109172
LOC111109171	111109171
LOC111123462	111123462
LOC111124793	111124793
LOC111122131	111122131
LOC111123460	111123460
LOC111124790	111124790
LOC111123466	111123466
LOC111122135	111122135
LOC111123463	111123463
LOC111124794	111124794
LOC111122138	111122138
LOC111123469	111123469
LOC111122136	111122136
LOC111122137	111122137
LOC111111493	111111493
LOC111110163	111110163
LOC111110162	111110162
LOC111136770	111136770
LOC111135499	111135499
LOC111110199	111110199
LOC111135497	111135497
LOC111110197	111110197
LOC111122185	111122185
LOC111122186	111122186
LOC111122184	111122184
LOC111122189	111122189
LOC111110192	111110192
LOC111135492	111135492
LOC111110191	111110191
LOC111134161	111134161
LOC111135495	111135495
LOC111110195	111110195
LOC111135494	111135494
LOC111134178	111134178
LOC111110189	111110189
LOC111109199	111109199
LOC111122193	111122193
LOC111122190	111122190
LOC111122197	111122197
LOC111122194	111122194
LOC111109198	111109198
LOC111122195	111122195
LOC111110181	111110181
LOC111134171	111134171
LOC111110185	111110185
LOC111110184	111110184
LOC111110182	111110182
LOC111134145	111134145
LOC111135477	111135477
LOC111135478	111135478
LOC111135476	111135476
LOC111134148	111134148
LOC111123491	111123491
LOC111122163	111122163
LOC111122164	111122164
LOC111123494	111123494
LOC111122161	111122161
LOC111123493	111123493
LOC111122162	111122162
LOC111123492	111123492
LOC111123499	111123499
LOC111123496	111123496
LOC111135471	111135471
LOC111135472	111135472
LOC111135488	111135488
LOC111135486	111135486
LOC111134157	111134157
LOC111122170	111122170
LOC111122171	111122171
LOC111122174	111122174
LOC111122172	111122172
LOC111122173	111122173
LOC111122178	111122178
LOC111122179	111122179
LOC111122176	111122176
LOC111122177	111122177
LOC111134150	111134150
LOC111135484	111135484
LOC111134151	111134151
LOC111135485	111135485
LOC111134153	111134153
LOC111134189	111134189
LOC111099496	111099496
LOC111134181	111134181
LOC111134184	111134184
LOC111134187	111134187
LOC111099484	111099484
LOC111099483	111099483
LOC111134191	111134191
LOC111134196	111134196
LOC111099481	111099481
LOC111134198	111134198
LOC111100808	111100808
LOC111100815	111100815
LOC111100818	111100818
LOC111100814	111100814
LOC111100813	111100813
LOC111100801	111100801
LOC111100802	111100802
LOC111112810	111112810
LOC111112818	111112818
LOC111100830	111100830
LOC111100831	111100831
LOC111112809	111112809
LOC111124804	111124804
LOC111124803	111124803
LOC111124802	111124802
LOC111124809	111124809
LOC111124807	111124807
LOC111100819	111100819
LOC111112805	111112805
LOC111112806	111112806
LOC111112807	111112807
LOC111112808	111112808
LOC111112801	111112801
LOC111112803	111112803
LOC111112804	111112804
LOC111124811	111124811
LOC111124816	111124816
LOC111124815	111124815
LOC111100826	111100826
LOC111100828	111100828
LOC111100824	111100824
LOC111112839	111112839
LOC111111509	111111509
LOC111112834	111112834
LOC111111504	111111504
LOC111111505	111111505
LOC111100852	111100852
LOC111100851	111100851
LOC111100850	111100850
LOC111100858	111100858
LOC111100857	111100857
LOC111112828	111112828
LOC111100843	111100843
LOC111100845	111100845
LOC111111522	111111522
LOC111136823	111136823
LOC111136821	111136821
LOC111111520	111111520
LOC111111529	111111529
LOC111111526	111111526
LOC111111528	111111528
LOC111123510	111123510
LOC111100874	111100874
LOC111124840	111124840
LOC111100875	111100875
LOC111123514	111123514
LOC111124843	111124843
LOC111124842	111124842
LOC111124849	111124849
LOC111124848	111124848
LOC111100878	111100878
LOC111100877	111100877
LOC111100879	111100879
LOC111112841	111112841
LOC111135500	111135500
LOC111136831	111136831
LOC111112843	111112843
LOC111112844	111112844
LOC111135503	111135503
LOC111135504	111135504
LOC111135502	111135502
LOC111136838	111136838
LOC111135505	111135505
LOC111135506	111135506
LOC111112845	111112845
LOC111112846	111112846
LOC111135509	111135509
LOC111100863	111100863
LOC111124851	111124851
LOC111100862	111100862
LOC111124850	111124850
LOC111100864	111100864
LOC111124854	111124854
LOC111100861	111100861
LOC111124853	111124853
LOC111100860	111100860
LOC111123528	111123528
LOC111124859	111124859
LOC111123526	111123526
LOC111100866	111100866
LOC111100869	111100869
LOC111112874	111112874
LOC111112875	111112875
LOC111109224	111109224
LOC111111546	111111546
LOC111110215	111110215
LOC111109225	111109225
LOC111111541	111111541
LOC111100890	111100890
LOC111110217	111110217
LOC111136807	111136807
LOC111100896	111100896
LOC111100898	111100898
LOC111100897	111100897
LOC111100892	111100892
LOC111124824	111124824
LOC111124829	111124829
LOC111110200	111110200
LOC111112863	111112863
LOC111112864	111112864
LOC111112866	111112866
LOC111136812	111136812
LOC111110204	111110204
LOC111136813	111136813
LOC111112860	111112860
LOC111136810	111136810
LOC111112861	111112861
LOC111136811	111136811
LOC111112862	111112862
LOC111136816	111136816
LOC111110205	111110205
LOC111111537	111111537
LOC111111539	111111539
LOC111100885	111100885
LOC111100884	111100884
LOC111100887	111100887
LOC111100886	111100886
LOC111124834	111124834
LOC111100881	111100881
LOC111124833	111124833
LOC111100880	111100880
LOC111100882	111100882
LOC111123507	111123507
LOC111124838	111124838
LOC111124837	111124837
LOC111124836	111124836
LOC111124835	111124835
LOC111100889	111100889
LOC111123509	111123509
LOC111124839	111124839
LOC111134442	111134442
LOC111135774	111135774
LOC111110475	111110475
LOC111134441	111134441
LOC111134444	111134444
LOC111099593	111099593
LOC111135773	111135773
LOC111134445	111134445
LOC111135779	111135779
LOC111110478	111110478
LOC111099598	111099598
LOC111099597	111099597
LOC111135777	111135777
LOC111110476	111110476
LOC111134449	111134449
LOC111109482	111109482
LOC111121130	111121130
LOC111123791	111123791
LOC111108150	111108150
LOC111123790	111123790
LOC111121133	111121133
LOC111123796	111123796
LOC111121134	111121134
LOC111123795	111123795
LOC111121131	111121131
LOC111121137	111121137
LOC111121138	111121138
LOC111123799	111123799
LOC111121135	111121135
LOC111121136	111121136
LOC111123797	111123797
LOC111121139	111121139
LOC111099592	111099592
LOC111135770	111135770
LOC111110471	111110471
LOC111099585	111099585
LOC111108144	111108144
LOC111099584	111099584
LOC111135786	111135786
LOC111108143	111108143
LOC111134455	111134455
LOC111133124	111133124
LOC111135783	111135783
LOC111099582	111099582
LOC111134454	111134454
LOC111108145	111108145
LOC111134457	111134457
LOC111135789	111135789
LOC111108148	111108148
LOC111109478	111109478
LOC111110467	111110467
LOC111134459	111134459
LOC111135787	111135787
LOC111134458	111134458
LOC111135788	111135788
LOC111111795	111111795
LOC111110465	111110465
LOC111133129	111133129
LOC111110469	111110469
LOC111109471	111109471
LOC111108140	111108140
LOC111108142	111108142
LOC111109472	111109472
LOC111121143	111121143
LOC111121146	111121146
LOC111099580	111099580
LOC111135782	111135782
LOC111133120	111133120
LOC111135780	111135780
LOC111134420	111134420
LOC111099573	111099573
LOC111135753	111135753
LOC111108176	111108176
LOC111099572	111099572
