,2018--BBB-WBO-B21-CV,2018--BBB-WBV-B70-CV,2018--BBO-BBO-B16-CV,2018--BBO-BBY-B27-CV,2018--BBO-WBO-B16-CV,2018--BBO-WBV-B64-CV,2018--BBR-BBB-B50-CV,2018--BBR-BBG-B38-CV,2018--BBR-BBY-B26-CV,2018--BBY-WBG-B42-CV,2018--BPO-BPO-O16-CV,2018--BPR-BPG-O38-CV,2018--BPR-BPR-O02-CV,2018--BPY-BPG-O42-CV,2018--BPY-BPY-O29-CV,2018--WBB-WBV-W69-CV,2018--WBG-BBB-W56-CV,2018--WBG-WBG-W44-CV,2018--WBO-BBR-W03-CV,2018--WBO-WBV-W64-CV,2018--WBR-BBY-W25-CV,2018--WBV-WBO-W23-CV,2018--WBV-WBR-W12-CV,2018--WBY-BBV-W65-CV,2018--WBY-BBY-W30-CV,2018--WPB-BPG-G45-CV,2018--WPO-BPO-G16-CV,2018--WPO-BPY-G28-CV,2018--WPR-BPY-G25-CV,2018--WPV-BPR-G11-CV
LOC111120784,0,0,2,1,1,5,5,31,1,0,1,1,5,0,0,0,16,1,0,4,0,3,0,3,0,1,0,0,1,0
LOC111120785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120787,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0
LOC111120788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LOC111120791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120792,1,11,3,0,0,0,0,9,1,4,0,2,0,0,0,0,2,0,0,3,0,0,0,0,1,2,0,0,0,0
LOC111120793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
LOC111120794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LOC111120796,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,1,0,0
LOC111120797,137,85,100,58,157,104,69,101,98,39,8,64,12,3,23,90,66,15,5,93,40,37,10,91,55,54,34,3,50,0
LOC111120798,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LOC111120799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120801,32,33,7,15,36,23,5,16,3,9,0,13,2,0,2,11,11,2,0,9,1,4,2,4,1,0,5,1,22,0
LOC111120802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120804,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120805,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120808,6,18,21,12,2,41,8,16,7,1,0,7,8,0,1,9,16,3,2,3,7,8,2,9,24,5,4,1,9,0
LOC111120809,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LOC111120810,26,38,21,12,24,40,13,36,27,16,1,13,1,2,5,33,6,3,0,24,9,6,3,25,17,3,9,0,5,0
LOC111120811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120813,1,2,12,4,1,1,2,0,0,0,2,0,0,0,0,2,3,0,0,3,0,0,0,2,0,1,0,0,0,0
LOC111120814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120816,1,33,0,1,1,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
LOC111120817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120818,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120820,14,2,17,7,26,12,12,10,15,4,1,10,3,0,5,21,16,4,2,26,9,2,1,25,13,21,9,3,3,2
LOC111120821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120822,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0
LOC111120824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LOC111120827,131,89,82,34,161,117,50,134,87,30,8,56,18,9,20,139,104,17,6,105,22,40,12,83,53,56,46,5,61,3
LOC111120828,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,2,0
LOC111120829,1,1,0,0,1,0,1,0,2,1,0,0,0,0,2,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0
LOC111120830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LOC111120831,10,6,5,3,18,3,1,2,0,0,1,1,1,0,2,1,1,0,1,8,0,1,0,0,0,0,2,0,1,1
LOC111120832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120833,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0
LOC111120834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120835,1,1,1,0,2,1,0,0,0,1,0,1,0,0,1,5,0,0,0,1,2,0,1,1,0,4,0,1,1,0
LOC111120836,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
LOC111120837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120839,0,0,0,2,7,5,1,0,2,2,0,0,0,2,0,2,2,0,0,6,1,1,1,3,0,0,1,0,1,0
LOC111120840,2,0,3,2,2,3,1,0,1,2,1,1,0,0,3,0,4,0,0,0,0,1,0,5,0,1,0,0,0,1
LOC111120841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120847,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0
LOC111120848,26,16,15,13,38,9,8,19,24,7,2,15,3,1,2,31,21,1,2,16,3,11,0,26,8,14,11,0,8,0
LOC111120849,44,34,29,17,58,34,17,18,25,6,2,8,6,0,4,28,17,3,0,22,18,7,1,20,6,7,12,5,13,0
LOC111120850,116,92,44,33,115,138,22,50,34,22,5,34,6,1,5,61,47,14,0,44,22,12,8,24,30,18,11,3,42,2
LOC111120851,2,1,2,0,12,9,1,27,3,1,2,5,1,0,0,1,4,0,0,6,0,1,3,0,3,4,0,0,2,0
LOC111120852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120855,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
LOC111120856,61,55,25,14,50,43,13,32,23,14,5,14,0,3,0,21,18,4,1,25,10,9,2,13,9,4,3,1,25,0
LOC111120857,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
LOC111120858,13,10,4,3,18,0,1,4,5,0,1,1,3,2,3,0,5,0,0,7,2,1,3,3,6,1,0,0,14,0
LOC111120859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120860,31,27,51,38,17,29,22,26,45,6,4,19,7,2,8,38,52,15,2,16,22,9,5,43,21,15,5,2,9,3
LOC111120861,0,1,0,0,1,0,5,0,1,2,1,2,0,0,2,3,7,1,0,7,0,1,1,1,0,3,1,1,0,0
LOC111120862,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3,0,0,0,0,0,0
LOC111120863,65,73,56,31,95,82,42,51,38,24,4,28,2,3,15,56,33,19,1,53,16,13,6,51,32,29,11,1,32,0
LOC111120864,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,3,0,0,0,1,0,1,0,0
LOC111120865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120866,33,3,18,9,20,28,2,6,57,7,2,5,11,8,3,15,46,6,0,24,2,2,0,36,19,4,21,0,2,0
LOC111120867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120868,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LOC111120869,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
LOC111120870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120873,85,104,77,45,70,87,24,68,90,9,10,57,7,3,21,134,57,13,7,31,15,28,7,90,50,33,22,3,37,1
LOC111120874,9,9,14,8,10,4,5,6,9,3,1,6,1,0,0,14,14,0,2,10,0,1,2,8,1,3,8,0,3,0
LOC111120875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120876,127,150,87,42,85,117,50,83,86,23,9,48,7,5,9,123,94,18,1,73,47,38,4,55,61,50,42,18,47,4
LOC111120877,25,1,21,28,3,32,0,3,46,3,5,9,0,0,7,1,28,12,0,31,2,15,0,99,21,13,4,0,0,0
LOC111120878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
LOC111120879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120882,1,1,1,1,10,3,0,0,0,0,0,0,0,0,1,6,1,0,0,0,5,2,1,3,2,1,1,0,7,0
LOC111120883,1,3,3,0,6,1,1,4,5,0,0,2,0,0,0,2,8,0,0,0,0,2,0,3,4,0,0,0,1,0
LOC111120884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120885,0,2,0,2,0,2,0,0,1,0,0,1,1,0,0,1,3,0,1,3,0,0,0,0,0,0,0,0,0,0
LOC111120886,950,742,752,514,994,867,414,827,622,215,96,447,135,69,168,909,708,167,41,783,224,273,104,648,414,415,288,113,431,94
LOC111120888,1,10,8,2,0,1,1,0,2,0,0,4,0,0,0,1,0,0,0,0,1,1,0,2,0,0,1,0,0,0
LOC111120889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120891,23,11,34,18,47,26,21,36,24,6,3,28,14,5,6,48,44,6,2,46,14,11,7,38,22,24,21,2,17,2
LOC111120892,28,36,21,12,32,41,13,21,24,3,2,14,6,1,4,35,41,10,5,10,9,4,3,23,13,12,3,0,4,1
LOC111120893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120899,6,0,0,2,6,3,5,0,5,0,0,1,0,0,5,1,13,3,0,7,0,0,0,0,1,1,0,1,0,0
LOC111120900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120901,27,16,4,13,17,2,8,18,13,3,0,10,3,0,1,1,12,1,0,8,1,1,3,9,7,8,3,1,2,0
LOC111120902,58,43,53,19,49,60,22,60,40,26,7,30,11,10,11,116,46,22,3,52,27,23,9,32,9,13,22,10,10,0
LOC111120903,0,0,6,0,1,2,1,1,3,0,0,0,0,0,1,0,0,0,0,1,0,2,1,3,0,0,2,0,1,0
LOC111120904,0,0,23,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
LOC111120905,192,122,102,41,141,135,41,86,102,21,12,42,8,6,22,90,107,14,4,82,24,19,2,74,30,49,29,1,64,2
LOC111120906,13,20,17,6,34,10,13,18,15,1,0,11,0,3,1,19,16,2,3,14,11,5,2,2,7,2,3,5,12,1
LOC111120907,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0
LOC111120908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120909,1,2,0,0,1,0,2,0,1,0,2,1,4,0,1,2,5,0,0,2,0,2,0,7,2,8,4,0,1,0
LOC111120910,4,7,10,0,4,1,0,3,1,1,0,4,1,0,0,0,2,4,0,2,0,0,0,0,2,0,0,1,1,0
LOC111120911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120913,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
LOC111120914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120915,1,0,0,0,2,0,1,2,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LOC111120919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120920,2,0,0,0,0,0,0,121,4,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,4,3,56,2,0
LOC111120921,87,101,102,61,157,146,57,105,133,36,13,54,32,9,19,153,119,33,3,138,32,46,8,113,53,63,44,3,62,4
LOC111120922,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0
LOC111120923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LOC111120925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120929,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
LOC111120930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LOC111120932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120938,107,84,111,60,103,151,47,79,79,13,17,50,13,1,19,127,99,22,12,67,15,32,9,96,58,55,12,3,36,4
LOC111120939,9,7,8,12,8,8,11,8,11,2,1,5,1,0,2,3,2,0,0,14,2,3,0,7,9,5,2,0,2,1
LOC111120940,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120942,0,0,1,0,63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,77,1,0
LOC111120943,62,0,0,0,4,1,0,2,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0
LOC111120944,22,40,35,9,26,26,15,23,13,7,0,23,0,0,0,7,2,1,0,0,9,8,1,15,0,1,6,0,12,0
LOC111120945,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0
LOC111120946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LOC111120947,3,1,1,1,2,2,5,5,5,3,0,1,1,1,1,5,2,0,0,1,2,0,2,6,5,4,0,0,2,0
LOC111120948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120949,1,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
LOC111120950,5,6,9,9,11,2,3,21,14,5,3,3,2,1,2,12,13,2,1,8,1,8,3,23,6,8,5,0,8,0
LOC111120951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120952,11,3,0,0,10,5,0,5,1,1,0,1,0,0,0,3,3,2,0,1,2,0,0,1,0,0,0,0,2,0
LOC111120953,8,8,16,7,6,23,6,4,10,8,0,6,0,1,1,17,15,1,2,13,4,0,0,25,5,7,2,0,9,1
LOC111120954,1,4,1,0,13,2,1,8,4,1,0,1,0,0,0,10,1,2,0,1,1,1,0,0,3,0,3,0,3,0
LOC111120955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120956,130,106,104,52,138,55,35,64,57,28,8,35,1,4,22,51,70,10,8,73,34,28,6,70,46,32,30,2,41,2
LOC111120957,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0
LOC111120958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120959,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120961,2,2,1,1,2,3,1,2,1,0,0,0,0,0,0,4,3,0,0,0,2,0,1,1,0,4,0,0,2,0
LOC111120962,3,17,49,13,13,8,17,21,16,6,0,13,0,1,8,32,76,5,0,19,9,13,1,36,40,11,4,3,1,0
LOC111120963,9,0,3,6,8,3,3,4,2,0,0,6,0,0,0,5,9,0,0,4,0,0,0,0,1,0,1,0,4,0
LOC111120964,0,3,1,2,2,0,0,0,1,3,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
LOC111120965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120967,359,319,214,152,351,281,120,250,241,72,40,160,28,19,48,377,274,38,18,252,64,83,25,220,127,89,75,80,144,3
LOC111120968,91,98,51,31,65,87,24,46,29,10,0,16,4,2,8,78,40,8,0,52,29,16,9,28,26,19,17,2,22,1
LOC111120969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120971,19,55,43,17,41,10,39,54,38,7,4,28,14,2,6,24,56,3,3,31,7,14,4,50,28,17,0,11,23,0
LOC111120972,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120973,2,16,16,12,25,22,8,0,3,4,0,15,0,0,5,15,0,1,0,1,1,5,0,6,0,1,0,0,7,0
LOC111120974,16,2,21,22,39,16,6,18,5,6,2,15,1,4,2,14,14,3,0,27,7,3,1,7,3,5,2,1,7,2
LOC111120975,9,12,22,9,42,17,16,19,15,5,1,5,0,1,3,3,3,5,0,12,11,2,1,6,0,1,4,0,14,2
LOC111120976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LOC111120977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120978,4,7,25,5,7,36,2,17,4,4,1,11,8,1,10,21,30,4,0,15,4,0,1,17,12,15,7,0,5,1
LOC111120979,0,0,0,0,0,1,1,0,0,11,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,1,0,3,0
LOC111120980,2,10,9,4,2,2,7,5,10,3,0,1,0,0,4,4,19,0,0,2,1,3,0,10,6,2,0,0,1,0
LOC111120981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120983,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120984,0,0,0,0,1,0,2,2,4,0,0,0,0,0,0,5,5,1,0,3,2,1,0,1,3,3,1,0,2,0
LOC111120986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC111120987,2,1,3,0,0,2,4,0,1,0,1,1,0,0,0,3,1,0,0,2,0,1,0,2,1,0,0,0,0,0
